,W-0,R-0,R-1,R-2,R-3,R-4,R-5,R-6,R-7,R-8,R-9,
282639153993,1,2,2,1,1,1,1,1,1,1,1,
282639653993,1,2,1,1,1,1,1,1,1,1,1,
282640153993,1,2,1,1,1,1,1,1,1,1,1,
282640653993,1,2,1,1,1,1,1,1,1,1,1,
282641653993,1,2,2,2,1,1,1,1,1,1,1,
282642153993,1,2,1,1,1,1,1,1,1,1,1,
282646153993,1,2,1,1,1,1,1,1,1,1,1,
282646653993,1,2,1,1,1,1,1,1,1,1,1,
282648653993,1,2,1,1,1,1,1,1,1,1,1,
282649153993,1,2,1,1,1,1,1,1,1,1,1,
282649653993,1,2,1,1,1,1,1,1,1,1,1,
282650153993,1,2,1,1,1,1,1,1,1,1,1,
282651653993,1,2,2,1,1,1,1,1,1,1,1,
282652653993,1,2,1,1,1,1,1,1,1,1,1,
282655153993,1,2,1,1,1,1,1,1,1,1,1,
282655653993,1,2,1,1,1,1,1,1,1,1,1,
282656153993,1,2,1,1,1,1,1,1,1,1,1,
282656653993,1,2,2,1,1,1,1,1,1,1,1,
282657653993,1,2,2,1,1,1,1,1,1,1,1,
282658153993,1,2,2,1,1,1,1,1,1,1,1,
282658653993,1,2,1,1,1,1,1,1,1,1,1,
282662153993,1,2,2,1,1,1,1,1,1,1,1,
282662653993,1,2,2,1,1,1,1,1,1,1,1,
282663653993,1,2,2,1,1,1,1,1,1,1,1,
282666153993,1,2,1,1,1,1,1,1,1,1,1,
282666653993,1,2,1,1,1,1,1,1,1,1,1,
282668153993,1,2,2,1,1,1,1,1,1,1,1,
282669153993,1,2,2,1,1,1,1,1,1,1,1,
282669653993,1,2,1,1,1,1,1,1,1,1,1,
282670153993,1,2,1,1,1,1,1,1,1,1,1,
282671153993,1,2,2,1,1,1,1,1,1,1,1,
282672153993,1,2,2,1,1,1,1,1,1,1,1,
282673153993,1,2,1,1,1,1,1,1,1,1,1,
282674653993,1,2,1,1,1,1,1,1,1,1,1,
282675153993,1,2,1,1,1,1,1,1,1,1,1,
282676153993,1,2,1,1,1,1,1,1,1,1,1,
282676653993,1,2,1,1,1,1,1,1,1,1,1,
282677153993,1,2,1,1,1,1,1,1,1,1,1,
282677653993,1,2,1,1,1,1,1,1,1,1,1,
282678653993,1,2,1,1,1,1,1,1,1,1,1,
282679653993,1,2,1,1,1,1,1,1,1,1,1,
282680153993,1,2,2,1,1,1,1,1,1,1,1,
282680653993,1,2,2,1,1,1,1,1,1,1,1,
282681153993,1,2,2,2,1,1,1,1,1,1,1,
282683653993,1,2,1,1,1,1,1,1,1,1,1,
282684153993,1,2,2,1,1,1,1,1,1,1,1,
282686153993,1,2,2,1,1,1,1,1,1,1,1,
282686653993,1,2,2,1,1,1,1,1,1,1,1,
282687153993,1,2,2,1,1,1,1,1,1,1,1,
282688153993,1,2,1,1,1,1,1,1,1,1,1,
282688653993,1,2,2,1,1,1,1,1,1,1,1,
282692653993,1,2,2,1,1,1,1,1,1,1,1,
282693153993,1,2,1,1,1,1,1,1,1,1,1,
282694153993,1,2,1,1,1,1,1,1,1,1,1,
282696653993,1,2,1,1,1,1,1,1,1,1,1,
282697653993,1,2,1,1,1,1,1,1,1,1,1,
282698653993,1,2,1,1,1,1,1,1,1,1,1,
282700653993,1,2,1,1,1,1,1,1,1,1,1,
282701153993,1,2,2,2,1,1,1,1,1,1,1,
282701653993,1,2,1,1,1,1,1,1,1,1,1,
282702153993,1,2,2,1,1,1,1,1,1,1,1,
282703153993,1,2,2,1,1,1,1,1,1,1,1,
282703653993,1,2,1,1,1,1,1,1,1,1,1,
282704153993,1,2,1,1,1,1,1,1,1,1,1,
282705153993,1,2,1,1,1,1,1,1,1,1,1,
282705653993,1,2,2,1,1,1,1,1,1,1,1,
282706653993,1,2,1,1,1,1,1,1,1,1,1,
282707153993,1,2,2,1,1,1,1,1,1,1,1,
282707653993,1,2,1,1,1,1,1,1,1,1,1,
282709153993,1,2,1,1,1,1,1,1,1,1,1,
282710153993,1,2,1,1,1,1,1,1,1,1,1,
282712153993,1,2,1,1,1,1,1,1,1,1,1,
282712653993,1,2,2,1,1,1,1,1,1,1,1,
282713153993,1,2,2,1,1,1,1,1,1,1,1,
282713653993,1,2,1,1,1,1,1,1,1,1,1,
282714653993,1,2,1,1,1,1,1,1,1,1,1,
282715653993,1,2,2,1,1,1,1,1,1,1,1,
282716153993,1,2,1,1,1,1,1,1,1,1,1,
282717153993,1,2,2,1,1,1,1,1,1,1,1,
282717653993,1,2,2,1,1,1,1,1,1,1,1,
282718153993,1,2,2,1,1,1,1,1,1,1,1,
282718653993,1,2,1,1,1,1,1,1,1,1,1,
282719653993,1,2,2,1,1,1,1,1,1,1,1,
282720153993,1,2,1,1,1,1,1,1,1,1,1,
282721153993,1,2,1,1,1,1,1,1,1,1,1,
282721653993,1,2,2,1,1,1,1,1,1,1,1,
282722653993,1,2,1,1,1,1,1,1,1,1,1,
282723153993,1,2,2,2,2,2,2,2,2,2,1,
282724153993,1,2,1,1,1,1,1,1,1,1,1,
282724653993,1,2,1,1,1,1,1,1,1,1,1,
282727653993,1,2,2,1,1,1,1,1,1,1,1,
282729653993,1,2,1,1,1,1,1,1,1,1,1,
282730653993,1,2,1,1,1,1,1,1,1,1,1,
282731153993,1,2,2,1,1,1,1,1,1,1,1,
282731653993,1,2,2,1,1,1,1,1,1,1,1,
282732653993,1,2,1,1,1,1,1,1,1,1,1,
282733653993,1,2,2,1,1,1,1,1,1,1,1,
282734153993,1,2,1,1,1,1,1,1,1,1,1,
282734653993,1,1,1,1,1,1,1,1,1,1,1,
282735153993,1,2,1,1,1,1,1,1,1,1,1,
282735653993,1,2,1,1,1,1,1,1,1,1,1,
282737153993,1,2,2,2,2,2,2,2,1,1,1,
282738153993,1,2,1,1,1,1,1,1,1,1,1,
282738653993,1,1,1,1,1,1,1,1,1,1,1,
282741153993,1,2,2,1,1,1,1,1,1,1,1,
282742153993,1,2,2,1,1,1,1,1,1,1,1,
282743653993,1,2,1,1,1,1,1,1,1,1,1,
282744653993,1,2,2,1,1,1,1,1,1,1,1,
282745153993,1,2,2,1,1,1,1,1,1,1,1,
282746653993,1,2,2,1,1,1,1,1,1,1,1,
282749153993,1,2,1,1,1,1,1,1,1,1,1,
282749653993,1,2,1,1,1,1,1,1,1,1,1,
282750153993,1,2,2,1,1,1,1,1,1,1,1,
282751653993,1,2,1,1,1,1,1,1,1,1,1,
282752153993,1,2,1,1,1,1,1,1,1,1,1,
282754153993,1,2,2,2,2,2,2,1,1,1,1,
282754653993,1,2,1,1,1,1,1,1,1,1,1,
282755153993,1,2,2,1,1,1,1,1,1,1,1,
282756153993,1,2,2,2,2,2,2,2,2,2,2,
282757153993,1,2,1,1,1,1,1,1,1,1,1,
282757653993,1,2,1,1,1,1,1,1,1,1,1,
282758153993,1,2,2,1,1,1,1,1,1,1,1,
282758653993,1,2,1,1,1,1,1,1,1,1,1,
282759153993,1,2,1,1,1,1,1,1,1,1,1,
282759653993,1,2,2,1,1,1,1,1,1,1,1,
282760153993,1,2,2,1,1,1,1,1,1,1,1,
282761653993,1,2,2,1,1,1,1,1,1,1,1,
282763153993,1,2,1,1,1,1,1,1,1,1,1,
282765153993,1,2,2,2,2,1,1,1,1,1,1,
282766653993,1,2,1,1,1,1,1,1,1,1,1,
282767153993,1,2,1,1,1,1,1,1,1,1,1,
282768653993,1,2,1,1,1,1,1,1,1,1,1,
282769153993,1,2,2,1,1,1,1,1,1,1,1,
282771153993,1,2,2,1,1,1,1,1,1,1,1,
282772153993,1,2,2,2,1,1,1,1,1,1,1,
282773153993,1,2,1,1,1,1,1,1,1,1,1,
282773653993,1,2,1,1,1,1,1,1,1,1,1,
282774653993,1,2,1,1,1,1,1,1,1,1,1,
282775653993,1,2,1,1,1,1,1,1,1,1,1,
282776153993,1,2,1,1,1,1,1,1,1,1,1,
282776653993,1,2,1,1,1,1,1,1,1,1,1,
282779153993,1,2,1,1,1,1,1,1,1,1,1,
282782653993,1,2,1,1,1,1,1,1,1,1,1,
282783153993,1,2,1,1,1,1,1,1,1,1,1,
282783653993,1,2,1,1,1,1,1,1,1,1,1,
282784653993,1,2,1,1,1,1,1,1,1,1,1,
282785653993,1,2,1,1,1,1,1,1,1,1,1,
282786153993,1,2,2,2,2,2,2,2,2,1,1,
282787153993,1,2,1,1,1,1,1,1,1,1,1,
282787653993,1,2,1,1,1,1,1,1,1,1,1,
282788153993,1,2,1,1,1,1,1,1,1,1,1,
282788653993,1,2,2,1,1,1,1,1,1,1,1,
282790653993,1,2,1,1,1,1,1,1,1,1,1,
282791153993,1,2,1,1,1,1,1,1,1,1,1,
282792653993,1,2,2,1,1,1,1,1,1,1,1,
282793653993,1,2,2,1,1,1,1,1,1,1,1,
282799153993,1,2,1,1,1,1,1,1,1,1,1,
282801153993,1,2,1,1,1,1,1,1,1,1,1,
282802653993,1,2,1,1,1,1,1,1,1,1,1,
282805153993,1,2,2,1,1,1,1,1,1,1,1,
282807653993,1,2,1,1,1,1,1,1,1,1,1,
282808153993,1,2,2,1,1,1,1,1,1,1,1,
282808653993,1,2,1,1,1,1,1,1,1,1,1,
282809153993,1,2,2,1,1,1,1,1,1,1,1,
282810653993,1,2,1,1,1,1,1,1,1,1,1,
282811153993,1,2,1,1,1,1,1,1,1,1,1,
282811653993,1,2,1,1,1,1,1,1,1,1,1,
282812653993,1,2,1,1,1,1,1,1,1,1,1,
282813153993,1,2,1,1,1,1,1,1,1,1,1,
282813653993,1,2,2,2,1,1,1,1,1,1,1,
282814153993,1,2,1,1,1,1,1,1,1,1,1,
282815153993,1,2,1,1,1,1,1,1,1,1,1,
282815653993,1,2,2,1,1,1,1,1,1,1,1,
282816153993,1,2,2,2,2,2,2,2,2,2,2,
282816653993,1,2,1,1,1,1,1,1,1,1,1,
282817153993,1,2,1,1,1,1,1,1,1,1,1,
282817653993,1,2,2,1,1,1,1,1,1,1,1,
282819153993,1,2,2,2,2,2,2,2,2,2,2,
282819653993,1,2,1,1,1,1,1,1,1,1,1,
282821653993,1,2,2,1,1,1,1,1,1,1,1,
282822153993,1,2,1,1,1,1,1,1,1,1,1,
282823653993,1,2,2,2,2,2,2,2,1,1,1,
282824653993,1,2,1,1,1,1,1,1,1,1,1,
282827153993,1,2,2,1,1,1,1,1,1,1,1,
282827653993,1,2,1,1,1,1,1,1,1,1,1,
282828653993,1,2,1,1,1,1,1,1,1,1,1,
282830153993,1,2,1,1,1,1,1,1,1,1,1,
282831153993,1,2,1,1,1,1,1,1,1,1,1,
282833153993,1,2,1,1,1,1,1,1,1,1,1,
282833653993,1,2,1,1,1,1,1,1,1,1,1,
282834153993,1,2,2,2,1,1,1,1,1,1,1,
282834653993,1,2,2,2,1,1,1,1,1,1,1,
282835153993,1,2,1,1,1,1,1,1,1,1,1,
282836153993,1,2,1,1,1,1,1,1,1,1,1,
282837153993,1,2,1,1,1,1,1,1,1,1,1,
282837653993,1,2,2,1,1,1,1,1,1,1,1,
282838653993,1,2,1,1,1,1,1,1,1,1,1,
282839653993,1,2,1,1,1,1,1,1,1,1,1,
282840653993,1,2,1,1,1,1,1,1,1,1,1,
282841153993,1,2,2,1,1,1,1,1,1,1,1,
282843153993,1,2,2,2,2,1,1,1,1,1,1,
282843653993,1,2,1,1,1,1,1,1,1,1,1,
282844153993,1,2,1,1,1,1,1,1,1,1,1,
282844653993,1,2,1,1,1,1,1,1,1,1,1,
282846153993,1,2,1,1,1,1,1,1,1,1,1,
282846653993,1,2,2,1,1,1,1,1,1,1,1,
282848653993,1,2,1,1,1,1,1,1,1,1,1,
282849153993,1,2,2,2,2,2,2,2,2,2,2,
282851153993,1,2,1,1,1,1,1,1,1,1,1,
282852153993,1,2,1,1,1,1,1,1,1,1,1,
282852653993,1,2,1,1,1,1,1,1,1,1,1,
282853153993,1,2,2,1,1,1,1,1,1,1,1,
282853653993,1,2,2,1,1,1,1,1,1,1,1,
282854153993,1,2,1,1,1,1,1,1,1,1,1,
282855653993,1,1,1,1,1,1,1,1,1,1,1,
282857153993,1,1,1,1,1,1,1,1,1,1,1,
282857653993,1,2,1,1,1,1,1,1,1,1,1,
282858653993,1,2,1,1,1,1,1,1,1,1,1,
282859653993,1,2,1,1,1,1,1,1,1,1,1,
282860153993,1,2,1,1,1,1,1,1,1,1,1,
282862153993,1,2,1,1,1,1,1,1,1,1,1,
282862653993,1,2,1,1,1,1,1,1,1,1,1,
282863153993,1,2,2,2,2,2,2,2,2,2,2,
282863653993,1,2,1,1,1,1,1,1,1,1,1,
282864653993,1,2,1,1,1,1,1,1,1,1,1,
282866153993,1,2,1,1,1,1,1,1,1,1,1,
282867153993,1,2,1,1,1,1,1,1,1,1,1,
282867653993,1,2,1,1,1,1,1,1,1,1,1,
282868153993,1,2,2,1,1,1,1,1,1,1,1,
282868653993,1,2,1,1,1,1,1,1,1,1,1,
282869153993,1,1,1,1,1,1,1,1,1,1,1,
282870653993,1,2,1,1,1,1,1,1,1,1,1,
282871653993,1,2,1,1,1,1,1,1,1,1,1,
282872153993,1,2,2,2,1,1,1,1,1,1,1,
282873153993,1,2,1,1,1,1,1,1,1,1,1,
282873653993,1,2,2,1,1,1,1,1,1,1,1,
282874153993,1,2,2,2,2,1,1,1,1,1,1,
282875653993,1,2,2,1,1,1,1,1,1,1,1,
282876153993,1,2,2,1,1,1,1,1,1,1,1,
282877153993,1,2,2,1,1,1,1,1,1,1,1,
282878653993,1,2,1,1,1,1,1,1,1,1,1,
282879653993,1,2,1,1,1,1,1,1,1,1,1,
282880153993,1,2,1,1,1,1,1,1,1,1,1,
282880653993,1,2,1,1,1,1,1,1,1,1,1,
282882153993,1,2,1,1,1,1,1,1,1,1,1,
282882653993,1,2,1,1,1,1,1,1,1,1,1,
282884153993,1,2,1,1,1,1,1,1,1,1,1,
282885153993,1,2,1,1,1,1,1,1,1,1,1,
282885653993,1,2,1,1,1,1,1,1,1,1,1,
282886653993,1,2,1,1,1,1,1,1,1,1,1,
282887653993,1,2,2,2,2,2,2,2,2,2,2,
282888153993,1,2,2,2,2,2,2,2,1,1,1,
282888653993,1,2,1,1,1,1,1,1,1,1,1,
282890653993,1,2,2,2,2,2,2,1,1,1,1,
282891653993,1,2,2,1,1,1,1,1,1,1,1,
282892153993,1,2,1,1,1,1,1,1,1,1,1,
282892653993,1,2,2,1,1,1,1,1,1,1,1,
282893153993,1,2,1,1,1,1,1,1,1,1,1,
282894153993,1,2,1,1,1,1,1,1,1,1,1,
282894653993,1,2,1,1,1,1,1,1,1,1,1,
282895153993,1,2,2,1,1,1,1,1,1,1,1,
282895653993,1,2,2,1,2,1,1,1,1,1,1,
282896153993,1,2,2,2,2,2,2,1,1,1,1,
282896653993,1,2,1,1,1,1,1,1,1,1,1,
282897153993,1,2,2,1,1,1,1,1,1,1,1,
282897653993,1,2,1,1,1,1,1,1,1,1,1,
282898153993,1,2,1,1,1,1,1,1,1,1,1,
282898653993,1,2,1,1,1,1,1,1,1,1,1,
282899153993,1,2,1,1,1,1,1,1,1,1,1,
282900653993,1,2,2,2,2,2,1,1,1,1,1,
282902153993,1,2,2,1,1,1,1,1,1,1,1,
282902653993,1,2,1,1,1,1,1,1,1,1,1,
282903153993,1,2,1,1,1,1,1,1,1,1,1,
282903653993,1,2,1,1,1,1,1,1,1,1,1,
282904153993,1,2,2,1,1,1,1,1,1,1,1,
282905153993,1,2,1,1,1,1,1,1,1,1,1,
282905653993,1,2,2,2,2,2,2,2,1,1,1,
282909153993,1,2,2,1,1,1,1,1,1,1,1,
282909653993,1,2,2,1,1,1,1,1,1,1,1,
282910153993,1,2,1,1,1,1,1,1,1,1,1,
282910653993,1,2,1,1,1,1,1,1,1,1,1,
282911653993,1,2,2,2,1,1,1,1,1,1,1,
282912153993,1,2,1,1,1,1,1,1,1,1,1,
282912653993,1,2,1,1,1,1,1,1,1,1,1,
282914153993,1,2,1,1,1,1,1,1,1,1,1,
282917153993,1,2,1,1,1,1,1,1,1,1,1,
282919153993,1,2,1,1,1,1,1,1,1,1,1,
282921153993,1,2,1,1,1,1,1,1,1,1,1,
282921653993,1,2,1,1,1,1,1,1,1,1,1,
282922153993,1,2,1,1,1,1,1,1,1,1,1,
282923153993,1,2,2,1,1,1,1,1,1,1,1,
282923653993,1,2,1,1,1,1,1,1,1,1,1,
282925153993,1,2,1,1,1,1,1,1,1,1,1,
282926653993,1,2,1,1,1,1,1,1,1,1,1,
282927153993,1,2,2,2,2,2,2,2,1,1,1,
282928153993,1,2,1,1,1,1,1,1,1,1,1,
282929153993,1,2,1,1,1,1,1,1,1,1,1,
282929653993,1,2,2,1,1,1,1,1,1,1,1,
282930653993,1,2,2,1,1,1,1,1,1,1,1,
282932653993,1,2,1,1,1,1,1,1,1,1,1,
282933153993,1,2,1,1,1,1,1,1,1,1,1,
282933653993,1,2,1,1,1,1,1,1,1,1,1,
282934153993,1,2,1,1,1,1,1,1,1,1,1,
282935653993,1,2,1,1,1,1,1,1,1,1,1,
282937153993,1,2,2,2,1,1,1,1,1,1,1,
282937653993,1,2,1,1,1,1,1,1,1,1,1,
282938653993,1,2,1,1,1,1,1,1,1,1,1,
282939653993,1,2,1,1,1,1,1,1,1,1,1,
282940153993,1,2,2,1,1,1,1,1,1,1,1,
282940653993,1,2,1,1,1,1,1,1,1,1,1,
282941653993,1,2,1,1,1,1,1,1,1,1,1,
282942153993,1,2,2,1,1,1,1,1,1,1,1,
282942653993,1,2,2,1,1,1,1,1,1,1,1,
282943153993,1,2,1,1,1,1,1,1,1,1,1,
282943653993,1,2,1,1,1,1,1,1,1,1,1,
282944153993,1,2,1,1,1,1,1,1,1,1,1,
282945153993,1,2,2,1,1,1,1,1,1,1,1,
282945653993,1,2,2,1,1,1,1,1,1,1,1,
282946153993,1,2,1,1,1,1,1,1,1,1,1,
282946653993,1,2,2,1,1,1,1,1,1,1,1,
282948653993,1,2,1,1,1,1,1,1,1,1,1,
282949653993,1,2,2,1,1,1,1,1,1,1,1,
282950653993,1,2,1,1,1,1,1,1,1,1,1,
282952653993,1,2,2,2,2,2,2,2,2,2,2,
282955153993,1,2,1,1,1,1,1,1,1,1,1,
282956153993,1,2,1,1,1,1,1,1,1,1,1,
282956653993,1,2,2,1,1,1,1,1,1,1,1,
282957153993,1,2,2,1,1,1,1,1,1,1,1,
282958153993,1,2,2,1,1,1,1,1,1,1,1,
282959153993,1,2,1,1,1,1,1,1,1,1,1,
282959653993,1,2,1,1,1,1,1,1,1,1,1,
282960153993,1,2,1,1,1,1,1,1,1,1,1,
282960653993,1,2,1,1,1,1,1,1,1,1,1,
282961153993,1,2,2,2,1,1,1,1,1,1,1,
282962153993,1,2,2,1,1,1,1,1,1,1,1,
282962653993,1,2,1,1,1,1,1,1,1,1,1,
282964153993,1,2,1,1,1,1,1,1,1,1,1,
282965153993,1,2,2,1,1,1,1,1,1,1,1,
282969653993,1,2,1,1,1,1,1,1,1,1,1,
282970153993,1,2,1,1,1,1,1,1,1,1,1,
282971153993,1,2,1,1,1,1,1,1,1,1,1,
282971653993,1,2,1,1,1,1,1,1,1,1,1,
282972153993,1,2,2,1,1,1,1,1,1,1,1,
282973153993,1,2,1,1,1,1,1,1,1,1,1,
282974653993,1,2,1,1,1,1,1,1,1,1,1,
282975153993,1,2,1,1,1,1,1,1,1,1,1,
282976153993,1,2,1,1,1,1,1,1,1,1,1,
282976653993,1,2,2,2,2,2,2,1,1,1,1,
282977153993,1,2,1,1,1,1,1,1,1,1,1,
282977653993,1,2,2,1,1,1,1,1,1,1,1,
282978153993,1,2,2,1,1,1,1,1,1,1,1,
282979153993,1,2,1,1,1,1,1,1,1,1,1,
282979653993,1,2,1,1,1,1,1,1,1,1,1,
282980153993,1,2,1,1,1,1,1,1,1,1,1,
282980653993,1,2,1,1,1,1,1,1,1,1,1,
282981153993,1,2,1,1,1,1,1,1,1,1,1,
282981653993,1,2,2,2,2,2,2,2,2,2,2,
282984653993,1,2,1,1,1,1,1,1,1,1,1,
282985653993,1,2,1,1,1,1,1,1,1,1,1,
282986153993,1,2,1,1,1,1,1,1,1,1,1,
282986653993,1,2,2,1,1,1,1,1,1,1,1,
282988153993,1,2,2,1,1,1,1,1,1,1,1,
282988653993,1,1,1,1,1,1,1,1,1,1,1,
282991153993,1,2,1,1,1,1,1,1,1,1,1,
282993153993,1,2,1,1,1,1,1,1,1,1,1,
282994153993,1,2,1,1,1,1,1,1,1,1,1,
282994653993,1,2,1,1,1,1,1,1,1,1,1,
282995153993,1,2,1,1,1,1,1,1,1,1,1,
282996153993,1,2,1,1,1,1,1,1,1,1,1,
282996653993,1,2,2,1,1,1,1,1,1,1,1,
282998153993,1,2,1,1,1,1,1,1,1,1,1,
282999653993,1,2,1,1,1,1,1,1,1,1,1,
283000653993,1,2,1,1,1,1,1,1,1,1,1,
283001653993,1,2,2,1,1,1,1,1,1,1,1,
283003153993,1,2,1,1,1,1,1,1,1,1,1,
283005153993,1,2,2,2,2,1,1,1,1,1,1,
283006153993,1,2,1,1,1,1,1,1,1,1,1,
283007153993,1,1,1,1,1,1,1,1,1,1,1,
283007653993,1,1,1,1,1,1,1,1,1,1,1,
283013153993,1,2,2,2,1,1,1,1,1,1,1,
283014153993,1,2,2,1,1,1,1,1,1,1,1,
283014653993,1,2,2,1,1,1,1,1,1,1,1,
283015153993,1,2,1,1,1,1,1,1,1,1,1,
283016153993,1,1,1,1,1,1,1,1,1,1,1,
283016653993,1,2,2,2,2,2,2,2,2,2,2,
283017153993,1,2,1,1,1,1,1,1,1,1,1,
283017653993,1,2,2,2,2,2,1,1,1,1,1,
283019653993,1,2,1,1,1,1,1,1,1,1,1,
283021153993,1,2,2,1,1,1,1,1,1,1,1,
283021653993,1,2,1,1,1,1,1,1,1,1,1,
283023653993,1,2,1,1,1,1,1,1,1,1,1,
283025153993,1,2,1,1,1,1,1,1,1,1,1,
283025653993,1,2,2,1,1,1,1,1,1,1,1,
283026153993,1,2,1,1,1,1,1,1,1,1,1,
283026653993,1,2,1,1,1,1,1,1,1,1,1,
283027653993,1,2,2,1,1,1,1,1,1,1,1,
283028153993,1,2,1,1,1,1,1,1,1,1,1,
283029153993,1,2,2,1,1,1,1,1,1,1,1,
283030653993,1,2,2,1,1,1,1,1,1,1,1,
283031153993,1,2,1,1,1,1,1,1,1,1,1,

