,W-0,R-0,R-1,R-2,R-3,R-4,R-5,R-6,R-7,R-8,R-9,
280966129680,1,2,1,1,1,1,1,1,1,1,1,
280967129680,1,2,1,1,1,1,1,1,1,1,1,
280967629680,1,2,1,1,1,1,1,1,1,1,1,
280968129680,1,2,1,1,1,1,1,1,1,1,1,
280968629680,1,2,1,1,1,1,1,1,1,1,1,
280970629680,1,2,1,1,1,1,1,1,1,1,1,
280971629680,1,2,1,1,1,1,1,1,1,1,1,
280974129680,1,2,1,1,1,1,1,1,1,1,1,
280975129680,1,2,1,1,1,1,1,1,1,1,1,
280975629680,1,2,1,1,1,1,1,1,1,1,1,
280978129680,1,2,1,1,1,1,1,1,1,1,1,
280978629680,1,2,1,1,1,1,1,1,1,1,1,
280979629680,1,2,1,1,1,1,1,1,1,1,1,
280982129680,1,2,1,1,1,1,1,1,1,1,1,
280983629680,1,2,1,1,1,1,1,1,1,1,1,
280984129680,1,2,1,1,1,1,1,1,1,1,1,
280984629680,1,2,1,1,1,1,1,1,1,1,1,
280985129680,1,2,1,1,1,1,1,1,1,1,1,
280985629680,1,2,1,1,1,1,1,1,1,1,1,
280986129680,1,2,1,1,1,1,1,1,1,1,1,
280986629680,1,2,1,1,1,1,1,1,1,1,1,
280988129680,1,2,1,1,1,1,1,1,1,1,1,
280988629680,1,2,1,1,1,1,1,1,1,1,1,
280989129680,1,2,1,1,1,1,1,1,1,1,1,
280991629680,1,2,1,1,1,1,1,1,1,1,1,
280992129680,1,2,1,1,1,1,1,1,1,1,1,
280993129680,1,2,1,1,1,1,1,1,1,1,1,
280994129680,1,2,1,1,1,1,1,1,1,1,1,
280994629680,1,2,1,1,1,1,1,1,1,1,1,
280995129680,1,2,2,2,2,2,2,1,1,1,1,
280995629680,1,2,1,1,1,1,1,1,1,1,1,
280998129680,1,2,1,1,1,1,1,1,1,1,1,
281000129680,1,2,1,1,1,1,1,1,1,1,1,
281000629680,1,2,1,1,1,1,1,1,1,1,1,
281001129680,1,2,1,1,1,1,1,1,1,1,1,
281001629680,1,2,1,1,1,1,1,1,1,1,1,
281002129680,1,2,1,1,1,1,1,1,1,1,1,
281002629680,1,2,2,1,1,1,1,1,1,1,1,
281004129680,1,2,1,1,1,1,1,1,1,1,1,
281005129680,1,2,1,1,1,1,1,1,1,1,1,
281005629680,1,2,1,1,1,1,1,1,1,1,1,
281006129680,1,2,1,1,1,1,1,1,1,1,1,
281006629680,1,2,1,1,1,1,1,1,1,1,1,
281008129680,1,2,1,1,1,1,1,1,1,1,1,
281008629680,1,2,1,1,1,1,1,1,1,1,1,
281009629680,1,2,1,1,1,1,1,1,1,1,1,
281011629680,1,2,1,1,1,1,1,1,1,1,1,
281012629680,1,2,1,1,1,1,1,1,1,1,1,
281013629680,1,2,1,1,1,1,1,1,1,1,1,
281014629680,1,2,1,1,1,1,1,1,1,1,1,
281015129680,1,2,1,1,1,1,1,1,1,1,1,
281016629680,1,2,1,1,1,1,1,1,1,1,1,
281019129680,1,2,1,1,1,1,1,1,1,1,1,
281020129680,1,1,1,1,1,1,1,1,1,1,1,
281022629680,1,2,1,1,1,1,1,1,1,1,1,
281023129680,1,2,1,1,1,1,1,1,1,1,1,
281023629680,1,1,1,1,1,1,1,1,1,1,1,
281024129680,1,1,1,1,1,1,1,1,1,1,1,
281025629680,1,2,2,2,2,2,2,2,2,1,1,
281026129680,1,2,1,1,1,1,1,1,1,1,1,
281026629680,1,2,1,1,1,1,1,1,1,1,1,
281028629680,1,2,2,1,1,1,1,1,1,1,1,
281030129680,1,2,1,1,1,1,1,1,1,1,1,
281030629680,1,2,1,1,1,1,1,1,1,1,1,
281031129680,1,2,1,1,1,1,1,1,1,1,1,
281031629680,1,2,1,1,1,1,1,1,1,1,1,
281032129680,1,2,1,1,1,1,1,1,1,1,1,
281032629680,1,2,1,1,1,1,1,1,1,1,1,
281033129680,1,2,1,1,1,1,1,1,1,1,1,
281034629680,1,2,1,1,1,1,1,1,1,1,1,
281035629680,1,2,1,1,1,1,1,1,1,1,1,
281036129680,1,2,1,1,1,1,1,1,1,1,1,
281036629680,1,2,1,1,1,1,1,1,1,1,1,
281037129680,1,2,1,1,1,1,1,1,1,1,1,
281038129680,1,2,1,1,1,1,1,1,1,1,1,
281039129680,1,2,1,1,1,1,1,1,1,1,1,
281040129680,1,2,1,1,1,1,1,1,1,1,1,
281040629680,1,2,1,1,1,1,1,1,1,1,1,
281041129680,1,1,1,1,1,1,1,1,1,1,1,
281043629680,1,2,1,1,1,1,1,1,1,1,1,
281045629680,1,2,1,1,1,1,1,1,1,1,1,
281047129680,1,2,1,1,1,1,1,1,1,1,1,
281049129680,1,2,1,1,1,1,1,1,1,1,1,
281049629680,1,2,1,1,1,1,1,1,1,1,1,
281050629680,1,2,1,1,1,1,1,1,1,1,1,
281051629680,1,2,1,1,1,1,1,1,1,1,1,
281052129680,1,2,1,1,1,1,1,1,1,1,1,
281052629680,1,2,1,1,1,1,1,1,1,1,1,
281055129680,1,2,1,1,1,1,1,1,1,1,1,
281056129680,1,2,1,1,1,1,1,1,1,1,1,
281057629680,1,2,1,1,1,1,1,1,1,1,1,
281060129680,1,2,1,1,1,1,1,1,1,1,1,
281061629680,1,2,1,1,1,1,1,1,1,1,1,
281063129680,1,2,1,1,1,1,1,1,1,1,1,
281064629680,1,2,1,1,1,1,1,1,1,1,1,
281066129680,1,2,1,1,1,1,1,1,1,1,1,
281066629680,1,2,1,1,1,1,1,1,1,1,1,
281067129680,1,2,1,1,1,1,1,1,1,1,1,
281067629680,1,2,1,1,1,1,1,1,1,1,1,
281068129680,1,2,1,1,1,1,1,1,1,1,1,
281069129680,1,1,1,1,1,1,1,1,1,1,1,
281069629680,1,2,1,1,1,1,1,1,1,1,1,
281070129680,1,2,1,1,1,1,1,1,1,1,1,
281071129680,1,2,1,1,1,1,1,1,1,1,1,
281073129680,1,2,1,1,1,1,1,1,1,1,1,
281074129680,1,2,1,1,1,1,1,1,1,1,1,
281077129680,1,2,1,1,1,1,1,1,1,1,1,
281077629680,1,2,1,1,1,1,1,1,1,1,1,
281078629680,1,2,1,1,1,1,1,1,1,1,1,
281080129680,1,2,1,1,1,1,1,1,1,1,1,
281080629680,1,2,1,1,1,1,1,1,1,1,1,
281081129680,1,2,1,1,1,1,1,1,1,1,1,
281081629680,1,2,1,1,1,1,1,1,1,1,1,
281082629680,1,2,1,1,1,1,1,1,1,1,1,
281083629680,1,2,2,2,2,2,2,2,2,2,2,
281084129680,1,2,1,1,1,1,1,1,1,1,1,
281085129680,1,2,1,1,1,1,1,1,1,1,1,
281086629680,1,2,1,1,1,1,1,1,1,1,1,
281087129680,1,2,1,1,1,1,1,1,1,1,1,
281088129680,1,1,1,1,1,1,1,1,1,1,1,
281088629680,1,1,1,1,1,1,1,1,1,1,1,
281089129680,1,2,1,1,1,1,1,1,1,1,1,
281089629680,1,2,1,1,1,1,1,1,1,1,1,
281091629680,1,2,1,1,1,1,1,1,1,1,1,
281092129680,1,2,1,1,1,1,1,1,1,1,1,
281093629680,1,2,1,1,1,1,1,1,1,1,1,
281094129680,1,2,1,1,1,1,1,1,1,1,1,
281094629680,1,2,1,1,1,1,1,1,1,1,1,
281096629680,1,2,1,1,1,1,1,1,1,1,1,
281097629680,1,2,1,1,1,1,1,1,1,1,1,
281101629680,1,2,1,1,1,1,1,1,1,1,1,
281102129680,1,2,1,1,1,1,1,1,1,1,1,
281103129680,1,2,1,1,1,1,1,1,1,1,1,
281103629680,1,1,1,1,1,1,1,1,1,1,1,
281104629680,1,2,1,1,1,1,1,1,1,1,1,
281105129680,1,2,1,1,1,1,1,1,1,1,1,
281105629680,1,2,1,1,1,1,1,1,1,1,1,
281106629680,1,2,1,1,1,1,1,1,1,1,1,
281107129680,1,2,1,1,1,1,1,1,1,1,1,
281108629680,1,2,1,1,1,1,1,1,1,1,1,
281109129680,1,2,2,1,1,1,1,1,1,1,1,
281110629680,1,2,1,1,1,1,1,1,1,1,1,
281111129680,1,2,1,1,1,1,1,1,1,1,1,
281111629680,1,2,1,1,1,1,1,1,1,1,1,
281112629680,1,2,1,1,1,1,1,1,1,1,1,
281113629680,1,2,1,1,1,1,1,1,1,1,1,
281115129680,1,2,1,1,1,1,1,1,1,1,1,
281116129680,1,2,1,1,1,1,1,1,1,1,1,
281118129680,1,2,1,1,1,1,1,1,1,1,1,
281118629680,1,2,2,2,1,1,1,1,1,1,1,
281119129680,1,2,1,1,1,1,1,1,1,1,1,
281119629680,1,2,1,1,1,1,1,1,1,1,1,
281120629680,1,2,1,1,1,1,1,1,1,1,1,
281121129680,1,2,1,1,1,1,1,1,1,1,1,
281121629680,1,2,1,1,1,1,1,1,1,1,1,
281122129680,1,2,1,1,1,1,1,1,1,1,1,
281122629680,1,2,1,1,1,1,1,1,1,1,1,
281123129680,1,2,1,1,1,1,1,1,1,1,1,
281125129680,1,2,1,1,1,1,1,1,1,1,1,
281126129680,1,2,1,1,1,1,1,1,1,1,1,
281127629680,1,2,1,1,1,1,1,1,1,1,1,
281130129680,1,2,1,1,1,1,1,1,1,1,1,
281130629680,1,2,1,1,1,1,1,1,1,1,1,
281131129680,1,2,1,1,1,1,1,1,1,1,1,
281132629680,1,2,1,1,1,1,1,1,1,1,1,
281133129680,1,2,1,1,1,1,1,1,1,1,1,
281134129680,1,2,1,1,1,1,1,1,1,1,1,
281135129680,1,2,1,1,1,1,1,1,1,1,1,
281135629680,1,2,1,1,1,1,1,1,1,1,1,
281136129680,1,2,1,1,1,1,1,1,1,1,1,
281136629680,1,2,1,1,1,1,1,1,1,1,1,
281137129680,1,2,1,1,1,1,1,1,1,1,1,
281137629680,1,2,1,1,1,1,1,1,1,1,1,
281138129680,1,2,1,1,1,1,1,1,1,1,1,
281138629680,1,2,1,1,1,1,1,1,1,1,1,
281139129680,1,2,1,1,1,1,1,1,1,1,1,
281139629680,1,2,1,1,1,1,1,1,1,1,1,
281140629680,1,2,1,1,1,1,1,1,1,1,1,
281141129680,1,2,1,1,1,1,1,1,1,1,1,
281141629680,1,2,1,1,1,1,1,1,1,1,1,
281142629680,1,2,1,1,1,1,1,1,1,1,1,
281143129680,1,2,1,1,1,1,1,1,1,1,1,
281144129680,1,2,1,1,1,1,1,1,1,1,1,
281144629680,1,2,1,1,1,1,1,1,1,1,1,
281145129680,1,2,1,1,1,1,1,1,1,1,1,
281145629680,1,2,1,1,1,1,1,1,1,1,1,
281146629680,1,1,1,1,1,1,1,1,1,1,1,
281147129680,1,2,1,1,1,1,1,1,1,1,1,
281147629680,1,2,1,1,1,1,1,1,1,1,1,
281148129680,1,2,1,1,1,1,1,1,1,1,1,
281150629680,1,2,1,1,1,1,1,1,1,1,1,
281151129680,1,2,1,1,1,1,1,1,1,1,1,
281153129680,1,2,1,1,1,1,1,1,1,1,1,
281155629680,1,2,1,1,1,1,1,1,1,1,1,
281159129680,1,1,1,1,1,1,1,1,1,1,1,
281159629680,1,2,1,1,1,1,1,1,1,1,1,
281161129680,1,2,1,1,1,1,1,1,1,1,1,
281161629680,1,2,1,1,1,1,1,1,1,1,1,
281162129680,1,2,1,1,1,1,1,1,1,1,1,
281163629680,1,2,1,1,1,1,1,1,1,1,1,
281164129680,1,2,1,1,1,1,1,1,1,1,1,
281165129680,1,2,1,1,1,1,1,1,1,1,1,
281166129680,1,2,1,1,1,1,1,1,1,1,1,
281166629680,1,2,1,1,1,1,1,1,1,1,1,
281167129680,1,2,1,1,1,1,1,1,1,1,1,
281167629680,1,2,1,1,1,1,1,1,1,1,1,
281169129680,1,2,1,1,1,1,1,1,1,1,1,
281170129680,1,2,1,1,1,1,1,1,1,1,1,
281170629680,1,2,1,1,1,1,1,1,1,1,1,
281171629680,1,2,1,1,1,1,1,1,1,1,1,
281172629680,1,2,1,1,1,1,1,1,1,1,1,
281173129680,1,2,1,1,1,1,1,1,1,1,1,
281173629680,1,2,1,1,1,1,1,1,1,1,1,
281176629680,1,2,1,1,1,1,1,1,1,1,1,
281177629680,1,2,1,1,1,1,1,1,1,1,1,
281179129680,1,2,1,1,1,1,1,1,1,1,1,
281180129680,1,2,1,1,1,1,1,1,1,1,1,
281181129680,1,2,1,1,1,1,1,1,1,1,1,
281182629680,1,2,1,1,1,1,1,1,1,1,1,
281183129680,1,2,1,1,1,1,1,1,1,1,1,
281183629680,1,2,1,1,1,1,1,1,1,1,1,
281186129680,1,2,1,1,1,1,1,1,1,1,1,
281186629680,1,2,1,1,1,1,1,1,1,1,1,
281188129680,1,2,1,1,1,1,1,1,1,1,1,
281188629680,1,2,1,1,1,1,1,1,1,1,1,
281189129680,1,2,2,2,1,1,1,1,1,1,1,
281190629680,1,2,1,1,1,1,1,1,1,1,1,
281191129680,1,2,1,1,1,1,1,1,1,1,1,
281191629680,1,2,1,1,1,1,1,1,1,1,1,
281192629680,1,2,1,1,1,1,1,1,1,1,1,
281195629680,1,2,1,1,1,1,1,1,1,1,1,
281196129680,1,2,1,1,1,1,1,1,1,1,1,
281197129680,1,2,1,1,1,1,1,1,1,1,1,
281197629680,1,2,1,1,1,1,1,1,1,1,1,
281199129680,1,2,1,1,1,1,1,1,1,1,1,
281200129680,1,2,1,1,1,1,1,1,1,1,1,
281201629680,1,2,1,1,1,1,1,1,1,1,1,
281202129680,1,2,1,1,1,1,1,1,1,1,1,
281202629680,1,2,1,1,1,1,1,1,1,1,1,
281205129680,1,2,1,1,1,1,1,1,1,1,1,
281206129680,1,2,1,1,1,1,1,1,1,1,1,
281206629680,1,2,1,1,1,1,1,1,1,1,1,
281207629680,1,2,1,1,1,1,1,1,1,1,1,
281210629680,1,2,1,1,1,1,1,1,1,1,1,
281211129680,1,2,1,1,1,1,1,1,1,1,1,
281212129680,1,2,1,1,1,1,1,1,1,1,1,
281213629680,1,2,1,1,1,1,1,1,1,1,1,
281215629680,1,2,1,1,1,1,1,1,1,1,1,
281216129680,1,2,1,1,1,1,1,1,1,1,1,
281217629680,1,2,1,1,1,1,1,1,1,1,1,
281218629680,1,2,1,1,1,1,1,1,1,1,1,
281219129680,1,2,2,2,1,1,1,1,1,1,1,
281220129680,1,2,1,1,1,1,1,1,1,1,1,
281222129680,1,2,1,1,1,1,1,1,1,1,1,
281222629680,1,2,1,1,1,1,1,1,1,1,1,
281224129680,1,2,2,1,1,1,1,1,1,1,1,
281224629680,1,2,1,1,1,1,1,1,1,1,1,
281225629680,1,2,1,1,1,1,1,1,1,1,1,
281227129680,1,2,1,1,1,1,1,1,1,1,1,
281228129680,1,2,1,1,1,1,1,1,1,1,1,
281230129680,1,2,1,1,1,1,1,1,1,1,1,
281230629680,1,2,1,1,1,1,1,1,1,1,1,
281231129680,1,2,1,1,1,1,1,1,1,1,1,
281232129680,1,2,1,1,1,1,1,1,1,1,1,
281234629680,1,2,1,1,1,1,1,1,1,1,1,
281240629680,1,2,1,1,1,1,1,1,1,1,1,
281241129680,1,2,1,1,1,1,1,1,1,1,1,
281242129680,1,2,1,1,1,1,1,1,1,1,1,
281242629680,1,2,1,1,1,1,1,1,1,1,1,
281245629680,1,2,1,1,1,1,1,1,1,1,1,
281247129680,1,2,1,1,1,1,1,1,1,1,1,
281247629680,1,2,1,1,1,1,1,1,1,1,1,
281248129680,1,2,1,1,1,1,1,1,1,1,1,
281248629680,1,2,1,1,1,1,1,1,1,1,1,
281249129680,1,2,2,2,2,2,2,2,2,2,2,
281249629680,1,2,1,1,1,1,1,1,1,1,1,
281252129680,1,2,1,1,1,1,1,1,1,1,1,
281254129680,1,2,1,1,1,1,1,1,1,1,1,
281254629680,1,2,1,1,1,1,1,1,1,1,1,
281255629680,1,2,1,1,1,1,1,1,1,1,1,
281256129680,1,2,1,1,1,1,1,1,1,1,1,
281256629680,1,2,1,1,1,1,1,1,1,1,1,
281257129680,1,2,1,1,1,1,1,1,1,1,1,
281257629680,1,2,1,1,1,1,1,1,1,1,1,
281258629680,1,2,1,1,1,1,1,1,1,1,1,
281259129680,1,2,1,1,1,1,1,1,1,1,1,
281259629680,1,2,1,1,1,1,1,1,1,1,1,
281260629680,1,2,1,1,1,1,1,1,1,1,1,
281261129680,1,2,1,1,1,1,1,1,1,1,1,
281261629680,1,2,1,1,1,1,1,1,1,1,1,
281263629680,1,2,1,1,1,1,1,1,1,1,1,
281265129680,1,2,1,1,1,1,1,1,1,1,1,
281265629680,1,2,1,1,1,1,1,1,1,1,1,
281266629680,1,2,1,1,1,1,1,1,1,1,1,
281267129680,1,2,1,1,1,1,1,1,1,1,1,
281268629680,1,2,1,1,1,1,1,1,1,1,1,
281269629680,1,2,1,1,1,1,1,1,1,1,1,
281271129680,1,2,1,1,1,1,1,1,1,1,1,
281272129680,1,2,1,1,1,1,1,1,1,1,1,
281272629680,1,2,1,1,1,1,1,1,1,1,1,
281273129680,1,2,1,1,1,1,1,1,1,1,1,
281275629680,1,1,1,1,1,1,1,1,1,1,1,
281276129680,1,2,1,1,1,1,1,1,1,1,1,
281277129680,1,2,1,1,1,1,1,1,1,1,1,
281277629680,1,2,1,1,1,1,1,1,1,1,1,
281279129680,1,2,2,1,1,1,1,1,1,1,1,
281280129680,1,1,1,1,1,1,1,1,1,1,1,
281282129680,1,2,1,1,1,1,1,1,1,1,1,
281285629680,1,2,1,1,1,1,1,1,1,1,1,
281288129680,1,2,2,1,1,1,1,1,1,1,1,
281288629680,1,2,1,1,1,1,1,1,1,1,1,
281289129680,1,2,1,1,1,1,1,1,1,1,1,
281290129680,1,2,1,1,1,1,1,1,1,1,1,
281291129680,1,2,1,1,1,1,1,1,1,1,1,
281292129680,1,2,1,1,1,1,1,1,1,1,1,
281292629680,1,2,1,1,1,1,1,1,1,1,1,
281293129680,1,2,1,1,1,1,1,1,1,1,1,
281294129680,1,2,1,1,1,1,1,1,1,1,1,
281294629680,1,2,1,1,1,1,1,1,1,1,1,
281295129680,1,2,1,1,1,1,1,1,1,1,1,
281295629680,1,2,1,1,1,1,1,1,1,1,1,
281296629680,1,2,1,1,1,1,1,1,1,1,1,
281298629680,1,2,1,1,1,1,1,1,1,1,1,
281299629680,1,2,1,1,1,1,1,1,1,1,1,
281302629680,1,2,1,1,1,1,1,1,1,1,1,
281304129680,1,2,1,1,1,1,1,1,1,1,1,
281304629680,1,1,1,1,1,1,1,1,1,1,1,
281305629680,1,2,1,1,1,1,1,1,1,1,1,
281306629680,1,2,1,1,1,1,1,1,1,1,1,
281307129680,1,2,1,1,1,1,1,1,1,1,1,
281307629680,1,2,1,1,1,1,1,1,1,1,1,
281308129680,1,2,1,1,1,1,1,1,1,1,1,
281308629680,1,2,1,1,1,1,1,1,1,1,1,
281309129680,1,2,2,2,2,2,1,1,1,1,1,
281309629680,1,2,1,1,1,1,1,1,1,1,1,
281310129680,1,2,2,1,1,1,1,1,1,1,1,
281311629680,1,2,1,1,1,1,1,1,1,1,1,
281313629680,1,2,1,1,1,1,1,1,1,1,1,
281314629680,1,2,1,1,1,1,1,1,1,1,1,
281315129680,1,2,1,1,1,1,1,1,1,1,1,
281316629680,1,2,1,1,1,1,1,1,1,1,1,
281319629680,1,2,1,1,1,1,1,1,1,1,1,
281323129680,1,2,1,1,1,1,1,1,1,1,1,
281323629680,1,2,1,1,1,1,1,1,1,1,1,
281324129680,1,2,1,1,1,1,1,1,1,1,1,
281324629680,1,2,1,1,1,1,1,1,1,1,1,
281325129680,1,2,1,1,1,1,1,1,1,1,1,
281326129680,1,2,1,1,1,1,1,1,1,1,1,
281328129680,1,2,1,1,1,1,1,1,1,1,1,
281328629680,1,2,1,1,1,1,1,1,1,1,1,
281330129680,1,1,1,1,1,1,1,1,1,1,1,
281330629680,1,2,1,1,1,1,1,1,1,1,1,
281331129680,1,2,1,1,1,1,1,1,1,1,1,
281331629680,1,2,1,1,1,1,1,1,1,1,1,
281332629680,1,1,1,1,1,1,1,1,1,1,1,
281333129680,1,2,1,1,1,1,1,1,1,1,1,
281333629680,1,2,1,1,1,1,1,1,1,1,1,
281334629680,1,2,1,1,1,1,1,1,1,1,1,
281336629680,1,2,1,1,1,1,1,1,1,1,1,
281338129680,1,1,1,1,1,1,1,1,1,1,1,
281338629680,1,2,1,1,1,1,1,1,1,1,1,
281339629680,1,2,1,1,1,1,1,1,1,1,1,
281340129680,1,2,2,2,2,2,2,1,1,1,1,
281341129680,1,2,1,1,1,1,1,1,1,1,1,
281342129680,1,2,1,1,1,1,1,1,1,1,1,
281343129680,1,2,1,1,1,1,1,1,1,1,1,
281343629680,1,2,1,1,1,1,1,1,1,1,1,
281344629680,1,2,1,1,1,1,1,1,1,1,1,
281345129680,1,2,1,1,1,1,1,1,1,1,1,
281345629680,1,2,1,1,1,1,1,1,1,1,1,
281346629680,1,1,1,1,1,1,1,1,1,1,1,
281347629680,1,1,1,1,1,1,1,1,1,1,1,
281349129680,1,2,1,1,1,1,1,1,1,1,1,
281349629680,1,2,2,2,1,1,1,1,1,1,1,
281350129680,1,2,1,1,1,1,1,1,1,1,1,
281350629680,1,2,1,1,1,1,1,1,1,1,1,
281351129680,1,1,1,1,1,1,1,1,1,1,1,
281351629680,1,2,1,1,1,1,1,1,1,1,1,
281352129680,1,2,1,1,1,1,1,1,1,1,1,
281352629680,1,2,1,1,1,1,1,1,1,1,1,
281353129680,1,2,1,1,1,1,1,1,1,1,1,
281353629680,1,2,1,1,1,1,1,1,1,1,1,
281354629680,1,2,2,1,1,1,1,1,1,1,1,
281356629680,1,2,1,1,1,1,1,1,1,1,1,
281359129680,1,2,2,1,1,1,1,1,1,1,1,
281359629680,1,2,1,1,1,1,1,1,1,1,1,
281360129680,1,1,1,1,1,1,1,1,1,1,1,
281361129680,1,2,1,1,1,1,1,1,1,1,1,
281361629680,1,2,1,1,1,1,1,1,1,1,1,
281363129680,1,2,1,1,1,1,1,1,1,1,1,
281363629680,1,2,2,1,1,1,1,1,1,1,1,
281364129680,1,2,1,1,1,1,1,1,1,1,1,
281365129680,1,2,1,1,1,1,1,1,1,1,1,
281365629680,1,2,1,1,1,1,1,1,1,1,1,
281368129680,1,2,1,1,1,1,1,1,1,1,1,
281369629680,1,2,2,1,1,1,1,1,1,1,1,
281370629680,1,2,1,1,1,1,1,1,1,1,1,
281371129680,1,2,1,1,1,1,1,1,1,1,1,

