,W-0,R-0,R-1,R-2,R-3,R-4,R-5,R-6,R-7,R-8,R-9,
282122302121,6287,38197,6644,9588,13199,14266,18673,21811,23090,25427,28404,
282123802121,4248,34672,4541,16852,17859,18526,18841,20145,25230,26040,29066,
282124302121,5254,35794,5344,7347,14104,18722,18586,20839,23116,25407,35960,
282124802121,6872,42068,7101,8400,11986,13268,17320,28098,28696,29332,29827,
282125302121,12778,48977,12681,13783,14092,15101,19096,21563,28540,30539,31043,
282126302121,6240,37926,40157,15838,17088,18080,18925,19811,32619,34480,33741,
282127302121,12054,40546,46940,47131,12671,16157,18271,21857,23288,26728,32009,
282127802121,4694,36537,7229,9828,11809,13153,15991,19617,24791,25808,30323,
282128802121,3804,43074,4317,9861,11535,15991,18931,20593,22493,27049,28628,
282130302121,3739,36337,4549,6944,11053,19003,21540,20433,24839,27038,28376,
282130802121,6687,36002,6963,7785,10422,14936,16542,20480,34558,30517,30846,
282131802121,9858,37512,9472,11180,11749,13927,18345,19424,22320,25694,35752,
282132302121,4811,36612,6748,7399,11247,13609,20193,27577,28945,29322,29805,
282132802121,4019,34994,5046,10193,10402,14760,18719,20370,25972,26377,28950,
282133302121,8065,38172,10083,9935,22492,22995,23791,24025,25619,26188,32831,
282135302121,10325,51459,10435,10521,11487,17008,18039,29045,29923,29407,30582,
282135802121,7642,35753,38834,8860,10187,17646,18138,19670,24915,25304,28683,
282137302121,4551,35491,5323,7022,10255,24693,25002,25440,27145,27388,32658,
282137802121,5785,38876,10713,12810,13368,13859,16272,19798,23239,26128,30134,
282138302121,4013,32705,14283,15134,16330,16585,17060,22988,28798,32200,32333,
282140302121,4540,50032,7446,9108,10942,15960,17557,22191,24820,25966,28531,
282141302121,4126,39031,4597,7245,17296,18216,18747,21655,25452,26614,28328,
282145302121,5399,37860,6572,9232,11156,13801,27939,28345,29140,29394,30071,
282145802121,11844,43086,12359,13453,13684,15816,18503,19618,23176,29829,30059,
282146802121,5675,7020,7617,10729,10981,14594,17808,21705,25433,28473,29660,
282147302121,7722,41349,10774,11145,12033,15440,22702,24384,24712,26380,30186,
282148302121,4422,50572,14948,16167,16052,16837,20581,22824,25012,29861,30203,
282148802121,6808,35537,38268,8747,12681,13521,19034,22030,22669,27105,35523,
282149302121,6571,36348,6699,9578,10101,13209,17867,19762,22731,30797,31915,
282150302121,4335,34593,4694,7341,11115,20712,28609,28753,31616,30353,31284,
282150802121,3782,40828,4110,8767,11537,15022,27940,28657,29437,29310,38916,
282152302121,3640,38741,6748,11640,11979,18111,18672,20606,24607,25044,29782,
282152802121,5023,33012,38666,9062,10263,13939,17930,25312,28110,28353,29317,
282154302121,5621,38081,5862,9015,10363,18110,19157,19400,28381,29302,29389,
282154802121,6861,44407,46151,12813,14004,16183,17038,21201,23024,28369,28357,
282155302121,3837,33363,6739,7537,11036,13961,16844,21227,30062,30603,31765,
282156302121,27608,57952,58256,58586,64367,59376,59234,58704,59756,28330,36216,
282157302121,9095,35466,39914,10599,11780,20567,20995,21996,23407,29123,29397,
282158802121,5960,33244,37536,7265,18068,18844,19195,21141,22312,25952,28853,
282159802121,4441,37618,4734,7269,11277,16439,17141,20318,25446,25668,36244,
282161802121,7609,33957,38841,8019,18305,19262,20282,20667,30654,30693,32141,
282162302121,7652,33330,7240,7972,12846,15846,16272,20960,22609,25261,29368,
282162802121,4253,34779,7277,7625,18873,20246,20667,21371,23292,25840,30208,
282163302121,7054,33500,37871,7758,22161,22685,22489,22592,22839,26383,28649,
282164302121,6324,39744,6651,7918,15907,15629,23857,23766,23040,26572,31204,
282164802121,4112,32774,6687,7264,11380,15198,24866,23167,24954,26298,30657,
282165302121,4052,33163,4458,9493,10644,13048,16325,20479,22214,25145,28823,
282165802121,8387,47282,48857,8552,11224,19007,19226,21440,23336,27597,29213,
282166302121,8120,37304,39683,8022,11775,13624,16913,20296,33798,35574,35015,
282166802121,17426,38521,39721,17575,19148,19274,20015,20406,23292,25367,28158,
282168802121,4376,42464,6529,8473,12644,13240,16194,19221,22389,27828,41152,
282169802121,4640,33384,4743,7865,10525,13378,16262,19161,26920,28398,28697,
282171302121,7951,44037,45030,8109,10254,13292,17073,19875,22145,25464,28101,
282173802121,6748,41344,7166,9430,13124,15373,17184,19595,22286,25197,39866,
282174302121,23614,55119,55341,55907,56008,56278,62182,61933,56922,28299,30783,
282174802121,3975,35072,6853,8349,11332,14796,19745,21037,22183,29238,30270,
282176302121,4926,37686,5317,7134,12867,13659,17234,32147,32989,33631,34082,
282176802121,14276,41119,15630,16379,18923,15949,18970,19945,23779,30229,31534,
282177802121,11727,37029,54725,18707,22044,23265,23141,22069,24915,25406,28250,
282178802121,7424,41162,7832,8800,14314,15539,17113,22223,22362,29381,29741,
282179302121,5914,34274,8379,8708,15019,16093,16265,28119,30357,29635,30108,
282179802121,3835,34413,6787,7489,16670,17945,18484,24303,24742,25957,30435,
282180302121,4796,40612,6873,9021,10354,14439,17819,19368,24872,25991,28821,
282180802121,4309,38598,4580,8226,10743,13960,17293,19364,22293,25587,33205,
282181302121,3966,36395,4271,15605,15359,15953,18034,23284,23737,27758,28826,
282181802121,5654,38829,38726,7168,11056,17552,18121,20719,34304,36847,38089,
282182302121,7089,33090,8858,9872,12793,15119,16255,27789,28913,29748,30229,
282182802121,3962,4358,4917,15538,16016,18398,18135,19982,22066,25258,30085,
282183302121,6037,43542,43429,7158,12956,13421,16290,19186,24501,31166,33538,
282184302121,4253,34508,5360,10295,11221,17630,18622,22030,22277,26985,30293,
282184802121,12163,45062,13603,13251,13743,14071,17454,29731,31533,31988,32340,
282185302121,11775,39744,13468,14498,14021,19328,19772,22939,23256,25675,32323,
282186302121,10710,42025,10786,17391,11923,19396,20137,22698,26293,28422,30829,
282186802121,3966,35796,6076,7817,10079,13069,16195,21696,22916,27987,28837,
282187802121,117303,149656,149230,149499,149812,150076,158844,158491,158195,158774,117738,
282188302121,4216,32287,4567,9371,11640,18843,19524,20207,23431,25595,30444,
282188802121,5850,34200,6595,12970,14334,14750,17400,20307,22342,26125,28513,
282189302121,6418,35875,6489,7321,16804,18862,19345,23180,23594,26753,28237,
282190302121,4454,34939,4834,7197,13717,14464,18817,19125,22353,29201,29400,
282190802121,5788,37820,7810,8461,10427,15761,16487,30450,31076,31616,32008,
282191302121,4665,45257,5633,10116,13229,16242,19928,21768,22691,28115,29341,
282191802121,3877,35727,5333,7735,18144,20519,21380,21228,24836,26504,34297,
282194302121,6446,34913,37860,11956,13110,14864,19312,20079,23482,28675,29810,
282194802121,3739,45549,4419,7360,15848,15683,19729,20207,22847,25259,43789,
282196802121,4167,4467,7841,8095,10517,13673,19241,19729,22002,25123,28158,
282199302121,4217,34748,6400,7726,10951,13864,18610,28496,29135,29639,29786,
282202802121,6067,34669,7821,7937,10334,19864,21039,22138,23963,27813,29587,
282203302121,6658,39013,7788,8503,12654,13332,16594,19131,24614,26158,30878,
282204802121,9031,34867,45250,45109,10429,13177,16261,28023,30872,31108,32026,
282205302121,8217,43840,62864,13157,12939,14644,16239,21331,28230,29122,29306,
282205802121,5748,37723,38729,7445,10210,15816,16622,19325,22651,27998,28766,
282207302121,7202,36579,38698,9357,10868,13151,19176,20195,23486,28020,34979,
282207802121,7685,44352,8412,10586,11472,13359,16217,19118,25265,25571,30605,
282208802121,9408,38108,9724,9855,13696,15005,17142,20232,22672,35236,32683,
282209802121,8682,36326,9019,8784,10216,14071,18795,19056,24379,25323,29836,
282210302121,99213,128066,129418,132024,132375,130185,101724,99671,101419,100844,101181,
282210802121,5069,33454,5607,9686,10357,15559,19083,19810,24026,27699,28164,
282211302121,12958,36945,42672,13672,14928,16502,17590,24777,24955,26035,29408,
282212802121,8806,37761,39000,10172,12698,14771,16283,20534,23378,25500,28010,
282213802121,4168,34785,4383,9713,10533,14972,16298,22299,25529,27473,32658,
282214302121,6014,35412,6251,7190,11465,15783,18193,19446,22136,26199,29415,
282215302121,9588,36145,41258,11564,12854,14796,18254,19580,22031,25111,35229,
282216302121,4908,34792,5935,7666,14974,18181,18441,19409,26914,27747,28967,
282216802121,13304,47135,15472,14109,14815,15266,17799,20317,22560,26138,37052,
282217302121,4636,34250,6686,7695,10214,13507,16541,20607,25563,26182,28603,
282220302121,4378,35046,47527,7918,10299,13466,16397,21936,22373,25781,28170,
282221302121,4370,46580,4424,7734,10198,14302,16661,21632,21930,28293,29573,
282222802121,20304,36174,37359,54352,21946,20491,21681,23996,29962,29664,31026,
282223802121,6055,42054,43434,8093,11050,13138,16394,19266,28468,29476,32554,
282224802121,10854,40100,40396,41523,11334,13979,18962,19954,23288,25037,31030,
282226302121,5011,34729,38100,13605,14118,14344,17682,20178,23340,27747,30264,
282226802121,29479,46345,50021,51626,61356,32061,32466,38540,38651,37158,39115,
282227302121,12865,44480,16250,13835,14078,16383,16968,28825,29451,32026,31790,
282229802121,6931,35207,40032,7617,11047,14140,15977,26800,28297,28438,29309,
282230302121,9512,39016,9799,10091,10844,14176,20162,20331,23619,25109,30732,
282231802121,8128,37153,43240,8282,11635,14588,22189,23005,24756,25947,28552,
282232302121,7586,38217,7982,11874,12723,13807,19568,20342,26594,26652,29603,
282232802121,16175,43029,42769,44191,52421,17304,19510,21921,25943,26924,29158,
282234302121,10847,35032,43083,11031,11988,25664,27797,28211,28480,28790,29293,
282234802121,3954,33211,4329,7614,12762,15819,17166,20003,22857,29260,30950,
282235302121,5711,36358,7127,8116,10653,13727,17530,19166,22049,24965,28394,
282236302121,4377,35401,5021,7640,13067,15856,16648,32399,33361,35029,34273,
282239302121,8457,36874,41185,11999,13977,15061,21294,21572,25178,27112,32459,
282239802121,3738,34384,4450,7359,11743,13294,16416,19381,22119,25179,33488,
282240802121,7350,34668,38999,8331,10816,13871,16258,21034,22675,25044,28463,
282241302121,3790,34251,6399,7861,13937,14188,17613,20505,24692,25749,29090,
282242802121,11508,33133,45440,45604,11324,16224,16558,19037,22490,27767,28417,
282243802121,6173,47958,6459,7817,12960,14320,19155,19713,29503,29740,29924,
282245302121,11270,49029,49064,49243,11821,16655,16799,31228,31122,31637,31786,
282245802121,6439,48609,48837,7833,10585,15823,17611,23942,24642,30345,31388,
282246302121,6682,35787,36565,8004,13058,17123,17586,19666,24927,27728,29979,
282248802121,7599,36551,38274,13011,16802,16234,17990,30553,30785,33037,30945,
282249802121,7495,39768,7596,8069,12677,17634,18844,19975,24576,25401,28745,
282250302121,4086,51462,4849,7089,10488,22393,23845,23156,24979,28555,29524,
282251302121,4191,47257,5526,9763,12729,20490,21845,22298,22723,34337,34696,
282254302121,5731,41146,41145,7537,11121,13857,16086,20536,23005,34246,35794,
282254802121,4528,36939,9963,10674,14101,14589,17559,25084,26065,26634,30304,
282255802121,4184,36415,6877,9923,10629,14605,17023,19751,25152,27773,28839,
282257302121,7713,7857,8234,9856,11094,19502,21117,21459,24420,26199,30014,
282259302121,3822,42856,5112,16248,17871,18539,19701,20153,23564,26619,29313,
282259802121,6822,38027,36959,7618,11280,18432,18532,19628,22077,24978,29950,
282261302121,4462,56123,5809,7673,10222,13848,24987,27959,28095,29941,30229,
282262302121,4473,37450,6448,11146,11258,15642,16842,19795,22531,25187,28585,
282262802121,5431,32736,6739,9688,11619,20255,21092,22129,32540,32218,32635,
282263802121,5583,34319,36464,8748,13454,14402,23831,27563,28103,30923,33450,
282265802121,5124,39227,39025,9807,11865,16281,18368,19187,22252,36182,37512,
282266302121,3600,36185,4208,8215,11659,13256,16357,20963,33480,35466,34583,
282267802121,62293,89692,89776,90159,90044,90531,97191,91851,91130,91232,99430,
282268302121,3864,36509,4732,9988,11470,13340,19384,21557,23384,26551,28958,
282269302121,9439,32651,9760,10368,11597,13380,17952,19752,22625,25408,28958,
282270802121,4227,32848,4706,7108,10952,14399,16366,28199,28531,29558,29736,
282271802121,20382,45516,45303,45706,46038,51523,67669,21657,22793,25299,33155,
282273802121,10740,40156,11632,12671,13032,16938,21708,23918,24995,26113,29177,
282274302121,4191,37108,5744,7296,11196,14542,17163,26279,26576,35032,36048,
282274802121,6580,37582,38097,8990,12379,13964,17459,20793,23184,28111,30569,
282275802121,4550,34847,6972,9850,10858,13266,18692,19456,29072,31775,29598,
282278302121,3575,38587,4534,9799,15576,16493,17454,21574,22798,25580,30534,
282284302121,4567,43380,4701,14183,15840,18021,18093,20563,22633,25242,28119,
282284802121,4282,50713,7042,7193,16104,16293,18734,20332,22122,25489,48552,
282285802121,3691,34684,5257,7163,10453,14513,16622,20013,22372,27314,29081,
282286302121,6143,40426,7296,8690,11807,15016,16634,20619,32461,38785,38684,
282289302121,5966,33097,6003,7018,11647,13036,17337,19347,22264,26002,29273,
282290802121,4320,33526,4219,10128,11208,13493,20939,21424,27287,27428,29535,
282291302121,161175,194968,195146,205163,198013,195651,195952,196098,197529,197693,197585,
282291802121,83712,106120,106249,106134,106374,106617,107536,109391,108921,109424,109792,
282292302121,6072,38996,39200,10022,14142,14521,18363,21125,23046,28061,30807,
282292802121,4514,33395,4841,7183,10321,13352,16926,22380,22994,27117,29947,
282293302121,4942,36665,6093,8083,10704,13110,16048,19490,22227,26253,31498,
282295802121,4289,34595,5789,8429,11194,22005,24915,23808,24877,25349,34068,
282297802121,290981,346958,346867,347528,347644,348194,348817,349254,348375,348530,348707,
282298302121,4558,39165,6734,9303,12557,21389,22623,22908,24402,25684,38509,
282299302121,5235,50212,5485,10201,10762,14313,16335,19579,22266,26391,28469,
282299802121,7939,33845,9181,8473,11998,15454,16922,21455,23408,25094,28687,
282300302121,4766,35622,7082,9052,11053,14361,17260,29704,30927,31568,31451,
282300802121,6622,7124,9676,9940,11088,13323,16171,19447,23228,25207,30546,
282301302121,6607,37339,6793,7427,10116,13168,16767,21594,22172,25988,32376,
