Time(micros),Thread, Start(micros),Delay (micros),Value
278222249154,W-0,218,10227,278222249154
278222249154,R-0,949,9163,278221749154
278222249154,R-0,19438,20773,278222249154
278222249154,R-1,2237,9989,278221749154
278222249154,R-1,20300,22820,278222249154
278222249154,R-2,4190,10539,278222249154
278222249154,R-3,6223,10990,278222249154
278222249154,R-4,8162,11422,278222249154
278222749154,W-0,184,15744,278222749154
278222749154,R-0,633,4520,278222249154
278222749154,R-0,14769,18305,278222749154
278222749154,R-1,2236,4503,278222249154
278222749154,R-1,14783,18110,278222749154
278222749154,R-2,4322,16125,278222749154
278222749154,R-3,6242,17340,278222749154
278222749154,R-4,8160,17819,278222749154
278223749154,W-0,193,10624,278223749154
278223749154,R-0,183,10927,278222749154
278223749154,R-0,21152,23799,278223749154
278223749154,R-1,2322,11153,278222749154
278223749154,R-1,21554,23955,278223749154
278223749154,R-2,4174,11298,278222749154
278223749154,R-2,21881,24062,278223749154
278223749154,R-3,6224,10938,278223749154
278223749154,R-4,8738,13168,278223749154
278224749154,W-0,211,5324,278224749154
278224749154,R-0,211,4814,278223749154
278224749154,R-0,15139,19554,278224749154
278224749154,R-1,2179,4426,278223749154
278224749154,R-1,14626,19194,278224749154
278224749154,R-2,4208,5759,278224749154
278224749154,R-3,6416,16783,278224749154
278224749154,R-4,8191,17601,278224749154
278225749154,W-0,229,107512,278225749154
278225749154,R-0,474,102796,278224249154
278225749154,R-0,113098,129473,278225749154
278225749154,R-1,2212,103115,278224249154
278225749154,R-1,113432,129482,278225749154
278225749154,R-2,4259,103541,278224249154
278225749154,R-2,113966,130487,278225749154
278225749154,R-3,6195,103384,278224249154
278225749154,R-3,113706,129923,278225749154
278225749154,R-4,8216,103393,278224249154
278225749154,R-4,113895,130311,278225749154
278229249154,W-0,177,6651,278229249154
278229249154,R-0,199,3064,278228249154
278229249154,R-0,13534,15279,278229249154
278229249154,R-1,2237,6091,278228249154
278229249154,R-1,16410,19052,278229249154
278229249154,R-2,4245,7536,278229249154
278229249154,R-3,6172,8150,278229249154
278229249154,R-4,8639,11918,278229249154
278229749154,W-0,188,5964,278229749154
278229749154,R-0,196,2697,278227249154
278229749154,R-0,13192,16474,278229749154
278229749154,R-1,2251,5437,278227249154
278229749154,R-1,15835,17069,278229749154
278229749154,R-2,4206,6471,278229749154
278229749154,R-3,6174,7137,278229749154
278229749154,R-4,8148,9754,278229749154
278230749154,W-0,475,5028,278230749154
278230749154,R-0,230,2701,278225249154
278230749154,R-0,13134,16397,278230749154
278230749154,R-1,2286,5187,278225249154
278230749154,R-1,15658,17307,278230749154
278230749154,R-2,4516,5947,278230749154
278230749154,R-3,6166,8007,278230749154
278230749154,R-4,8195,9672,278230749154
278234749154,W-0,261,10936,278234749154
278234749154,R-0,340,3768,278229749154
278234749154,R-0,14218,16171,278234749154
278234749154,R-1,2243,6547,278229749154
278234749154,R-1,17257,20773,278234749154
278234749154,R-2,4235,10824,278234749154
278234749154,R-3,6241,11136,278234749154
278234749154,R-4,8369,12221,278234749154
278237249154,W-0,214,5134,278237249154
278237249154,R-0,284,3886,278236249154
278237249154,R-0,14320,17394,278237249154
278237249154,R-1,2241,5063,278237249154
278237249154,R-2,4284,6886,278237249154
278237249154,R-3,6220,7438,278237249154
278237249154,R-4,8212,9297,278237249154
278238249154,W-0,246,3930,278238249154
278238249154,R-0,449,1584,278229249154
278238249154,R-0,11844,17305,278238249154
278238249154,R-1,2210,4790,278238249154
278238249154,R-2,4213,5211,278238249154
278238249154,R-3,6315,16370,278238249154
278238249154,R-4,8968,16536,278238249154
278239749154,W-0,208,13208,278239749154
278239749154,R-0,366,1609,278231249154
278239749154,R-0,12506,18062,278239749154
278239749154,R-1,2145,13755,278239749154
278239749154,R-2,4112,14944,278239749154
278239749154,R-3,6240,14363,278239749154
278239749154,R-4,8312,15166,278239749154
278240249154,W-0,613,7707,278240249154
278240249154,R-0,333,2533,278223249154
278240249154,R-0,12800,18226,278240249154
278240249154,R-1,2168,9108,278240249154
278240249154,R-2,4187,9544,278240249154
278240249154,R-3,6214,10211,278240249154
278240249154,R-4,8193,10503,278240249154
278240749154,W-0,247,6183,278240749154
278240749154,R-0,715,2804,278227749154
278240749154,R-0,13097,14170,278240749154
278240749154,R-1,2282,4970,278227749154
278240749154,R-1,15209,17372,278240749154
278240749154,R-2,4234,6609,278240749154
278240749154,R-3,6311,7434,278240749154
278240749154,R-4,8207,9355,278240749154
278243749154,W-0,212,5880,278243749154
278243749154,R-0,437,1631,278226749154
278243749154,R-0,11954,21800,278243749154
278243749154,R-1,2449,6103,278243749154
278243749154,R-2,4755,7534,278243749154
278243749154,R-3,6396,18535,278243749154
278243749154,R-4,8175,18665,278243749154
278244249154,W-0,211,3760,278244249154
278244249154,R-0,204,3176,278242749154
278244249154,R-0,13463,26786,278244249154
278244249154,R-1,2223,3503,278242749154
278244249154,R-1,13762,27167,278244249154
278244249154,R-2,4400,7251,278244249154
278244249154,R-3,6192,8039,278244249154
278244249154,R-4,8311,9172,278244249154
278244749154,W-0,391,9258,278244749154
278244749154,R-0,234,6637,278237749154
278244749154,R-0,16993,18423,278244749154
278244749154,R-1,2292,7650,278237749154
278244749154,R-1,17886,21290,278244749154
278244749154,R-2,4338,8778,278237749154
278244749154,R-2,19091,21958,278244749154
278244749154,R-3,6183,10392,278244749154
278244749154,R-4,8283,11446,278244749154
278245249154,W-0,223,10190,278245249154
278245249154,R-0,206,9300,278239749154
278245249154,R-0,20116,24042,278245249154
278245249154,R-1,2216,9353,278239749154
278245249154,R-1,19682,23141,278245249154
278245249154,R-2,4202,9635,278239749154
278245249154,R-2,20058,25409,278245249154
278245249154,R-3,6169,10540,278245249154
278245249154,R-4,8183,11648,278245249154
278246249154,W-0,353,7332,278246249154
278246249154,R-0,569,6909,278242249154
278246249154,R-0,17706,28343,278246249154
278246249154,R-1,2473,7122,278242249154
278246249154,R-1,17432,35396,278246249154
278246249154,R-2,4212,8884,278246249154
278246249154,R-3,6499,8661,278246249154
278246249154,R-4,8314,10608,278246249154
278249249154,W-0,525,11647,278249249154
278249249154,R-0,238,3297,278240749154
278249249154,R-0,13630,17980,278249249154
278249249154,R-1,2181,12933,278249249154
278249249154,R-2,4216,13897,278249249154
278249249154,R-3,6250,14577,278249249154
278249249154,R-4,8209,14739,278249249154
278251249154,W-0,186,4158,278251249154
278251249154,R-0,922,2103,278248249154
278251249154,R-0,12427,14088,278251249154
278251249154,R-1,2379,4618,278251249154
278251249154,R-2,4233,5268,278251249154
278251249154,R-3,6200,10484,278251249154
278251249154,R-4,8185,11250,278251249154
278251749154,W-0,226,5221,278251749154
278251749154,R-0,191,2198,278225749154
278251749154,R-0,12752,16470,278251749154
278251749154,R-1,2400,3644,278225749154
278251749154,R-1,13908,16733,278251749154
278251749154,R-2,4360,8347,278251749154
278251749154,R-3,6188,14762,278251749154
278251749154,R-4,8173,14934,278251749154
278252249154,W-0,187,9220,278252249154
278252249154,R-0,191,4633,278233249154
278252249154,R-0,14939,16744,278252249154
278252249154,R-1,2647,5303,278233249154
278252249154,R-1,15525,17692,278252249154
278252249154,R-2,4281,9502,278252249154
278252249154,R-3,6216,10513,278252249154
278252249154,R-4,8311,11179,278252249154
278253749154,W-0,184,4795,278253749154
278253749154,R-0,386,1526,278230749154
278253749154,R-0,11933,15000,278253749154
278253749154,R-1,2237,3145,278230749154
278253749154,R-1,13392,15805,278253749154
278253749154,R-2,4205,5578,278253749154
278253749154,R-3,6189,8477,278253749154
278253749154,R-4,8186,11181,278253749154
278254249154,W-0,532,5133,278254249154
278254249154,R-0,210,2015,278251249154
278254249154,R-0,12345,15802,278254249154
278254249154,R-1,2265,5433,278254249154
278254249154,R-2,4249,7300,278254249154
278254249154,R-3,6804,8805,278254249154
278254249154,R-4,8298,11501,278254249154
278256749154,W-0,204,3626,278256749154
278256749154,R-0,397,2758,278250249154
278256749154,R-0,13621,26337,278256749154
278256749154,R-1,2206,6565,278256749154
278256749154,R-2,4298,10546,278256749154
278256749154,R-3,6191,14093,278256749154
278256749154,R-4,8223,14268,278256749154
278257749154,W-0,263,6592,278257749154
278257749154,R-0,455,2619,278254249154
278257749154,R-0,12968,13802,278257749154
278257749154,R-1,2186,3693,278254249154
278257749154,R-1,14032,15411,278257749154
