,W-0,R-0,R-1,R-2,R-3,R-4,R-5,R-6,R-7,R-8,R-9,
282622653993,7184,35473,7521,8087,10624,13937,18489,19830,23183,26847,30511,
282623153993,3974,39073,4809,8732,13071,13854,15975,19860,37764,38798,38901,
282623653993,4508,34785,5210,8830,10204,13073,16130,18894,22340,26202,33572,
282624153993,4190,34567,6788,8300,12050,14417,18616,21384,26636,27799,28456,
282625653993,6950,38844,40132,8794,31684,32375,32830,33113,33426,33609,33730,
282628153993,3889,34980,4879,22311,22912,23204,23851,23330,23976,31526,33921,
282628653993,6601,36609,39471,7735,12479,23287,23692,24488,28917,32595,32921,
282629153993,7281,38632,8657,9503,11828,22358,23154,23182,23352,28980,29654,
282630153993,13355,47577,13297,14305,14499,14864,17467,21704,24829,26745,28374,
282631153993,9944,37379,38369,12244,13051,15746,16574,22802,22716,26205,28639,
282631653993,4421,33659,5411,7856,11506,12938,22389,22971,24420,25325,28182,
282632153993,4422,41742,6071,8498,10201,13000,18068,19283,24761,27818,34439,
282632653993,5671,36390,38543,7588,10944,13250,15973,19184,24845,27897,30567,
282633653993,5753,36690,6261,17390,19603,19201,19391,20478,22942,28935,29605,
282635153993,10381,35285,10603,12636,12290,16448,17621,22357,25925,29395,30876,
282635653993,8870,42637,35155,35796,37402,37531,37681,37940,39597,38702,39250,
282636153993,7422,38522,40746,8434,10239,17312,17931,33740,35747,36129,37166,
282636653993,8143,35132,44487,8122,13002,13671,17786,19531,22222,25147,28161,
282638153993,6355,59341,59694,11375,11583,16328,16331,19669,22614,27409,28468,
282639153993,5607,37097,37575,7158,10444,13376,16349,19275,22310,25146,31093,
282639653993,4351,35359,6895,8088,10800,16413,20623,21481,25292,26296,34531,
282640153993,7939,40709,8483,17701,14939,21931,22436,23553,23778,39714,40269,
282640653993,4062,34523,5086,8597,10235,16222,27456,28392,28389,28520,30851,
282641653993,9911,36727,41255,42128,12848,14284,16311,22427,23704,29003,32825,
282642153993,3993,34558,4784,9393,13438,19813,20204,21184,25712,26206,29075,
282646153993,5345,41448,5233,9769,12899,13745,16765,20440,26728,29715,32644,
282646653993,8585,36498,8708,11361,12876,14433,18704,21675,33719,34400,34824,
282648653993,9960,42326,10226,12004,11621,14696,22500,25818,26569,28083,33054,
282649153993,5401,34970,5618,8299,13281,13789,24656,25002,25271,26112,31214,
282649653993,4199,33182,4564,8986,11463,16643,16835,20675,25236,27542,28409,
282650153993,3599,37080,7945,8298,22774,23333,24913,25084,25206,29043,30157,
282651653993,6048,38369,38329,8104,10657,14893,23304,22100,23504,27863,30103,
282652653993,3918,37491,4928,8153,12822,15966,17695,20714,26420,26821,28692,
282655153993,5837,45969,8208,9991,13315,15693,17816,19859,22914,28328,29422,
282655653993,7933,65391,8367,10479,19199,20623,20615,23367,25113,31006,31868,
282656153993,5211,48557,10697,11811,17912,18668,19508,22296,35845,36062,35826,
282656653993,10454,36192,39181,9874,10619,33807,34171,34519,35684,35610,36192,
282657653993,8749,36740,37375,9713,11941,14446,18504,27476,27793,30574,31146,
282658153993,14259,35599,60204,13811,14209,21091,21845,21692,23388,28294,29690,
282658653993,7323,39210,9001,8868,12615,16706,16896,20070,22845,28307,38582,
282662153993,5931,37521,37866,8138,10886,14580,16482,19815,22351,25303,36135,
282662653993,8428,36869,39680,8726,11868,13581,19285,20288,23507,25582,28806,
282663653993,6794,36873,42112,7211,10137,13140,16250,19145,25665,29878,32354,
282666153993,3997,39197,6659,9769,12884,13180,21166,23375,25209,31417,39053,
282666653993,5874,34728,7264,8304,10808,18317,19520,24781,26539,26909,28221,
282668153993,5859,41163,41280,8701,12703,15727,18786,20462,22142,25575,29195,
282669153993,8152,39308,39736,10205,13355,17450,17953,28693,30846,30643,29814,
282669653993,5241,36228,5653,8411,10819,15066,17233,19773,22392,27128,28249,
282670153993,12790,33107,12946,13282,14425,22170,24795,22093,22747,26630,28278,
282671153993,6050,35979,57532,8305,14081,14366,19388,20851,22517,25876,30707,
282672153993,7078,38002,37328,9745,13001,14392,20379,20996,22225,27713,34001,
282673153993,4249,36056,4967,9393,11638,16694,21643,22490,23358,31834,34124,
282674653993,4487,37049,5963,8052,11406,13075,16266,19501,22166,25706,28564,
282675153993,4104,44663,6885,10192,10759,15417,16826,20451,25321,27455,30363,
282676153993,7343,35952,7445,8432,10586,15637,16289,20247,23689,27611,28426,
282676653993,4419,37197,6131,7348,13082,34669,35318,36921,35763,36000,36178,
282677153993,3787,35459,6904,9825,12875,16084,16872,27743,27650,27890,30979,
282677653993,4252,37390,6688,7190,11791,15336,17964,20650,24696,27394,30698,
282678653993,7716,44212,8644,10261,10877,14756,18501,20233,25532,25724,43105,
282679653993,4116,34417,7403,8347,12717,20500,20768,21859,23253,27786,29130,
282680153993,11764,42884,37476,12223,16448,18668,18789,20777,25425,25747,30381,
282680653993,7157,51072,50226,7347,10564,14761,18952,19532,24908,26555,49159,
282681153993,10297,40918,41101,42000,10689,15741,16821,19079,22154,25210,28131,
282683653993,5992,40408,9074,9778,12745,15831,18749,22068,22678,25425,29984,
282684153993,7274,41770,42464,7572,18441,18577,19236,22608,24954,28793,38122,
282686153993,7232,34692,37429,10180,13130,13656,22374,22425,26050,26513,32206,
282686653993,5623,47989,49511,9721,12239,19811,21057,22144,23911,26478,28613,
282687153993,9149,36301,51352,9516,10615,14215,17996,20943,22221,25979,31519,
282688153993,7358,34755,7570,8811,10558,15800,18821,19920,22321,25490,29758,
282688653993,4234,33363,39269,7633,10638,15216,16626,20452,24001,25304,29889,
282692653993,6768,37667,38325,10160,12875,15935,17526,19528,24638,25256,30722,
282693153993,3783,34541,4272,8440,11540,14397,20789,24158,24708,33349,34617,
282694153993,7652,44628,8369,9051,11822,25039,25568,25821,26865,26209,43679,
282696653993,4763,33772,6855,9831,12951,13257,16509,19104,22048,25210,28154,
282697653993,4812,36421,5740,8042,11697,15051,19150,20850,22277,27115,28962,
282698653993,5347,41117,5310,13140,14511,16190,17824,20403,40519,41266,41238,
282700653993,13597,34781,13828,19246,15810,16737,19207,22350,23846,26473,32395,
282701153993,8121,36487,40768,43191,10733,32181,31349,32804,32604,32726,32902,
282701653993,5830,37423,6057,9803,12866,14671,16500,19251,24359,28931,30268,
282702153993,10921,35953,38082,11586,12937,14451,20066,20475,22954,26202,28365,
282703153993,7101,35327,38147,8156,14119,14548,17806,21518,23514,25320,28567,
282703653993,3815,37171,5743,6980,11489,16059,18805,21857,22173,25410,29138,
282704153993,4125,41339,5921,10375,12413,14258,17783,22562,22797,28112,29135,
282705153993,4314,33322,5317,7174,25928,26162,26964,28253,27571,28064,32745,
282705653993,7113,39489,42039,9686,12792,15586,16487,21878,24922,27847,28796,
282706653993,6665,34207,8985,8097,10401,14088,23298,24887,25129,32859,33836,
282707153993,6750,37551,51373,14902,15679,17303,17601,31908,32847,33553,33797,
282707653993,8206,36465,8588,9614,10357,15858,16943,20935,23297,27960,34530,
282709153993,5004,41155,7376,11909,12581,22308,26201,26474,26677,27400,40651,
282710153993,4070,35601,6717,7335,19690,21621,21880,22076,24643,27821,28231,
282712153993,4209,33806,5740,8996,12666,14839,16913,19667,24906,27880,33408,
282712653993,20006,35802,38820,19975,20310,21642,21935,22096,25177,26061,29775,
282713153993,5581,33469,36694,7183,13353,14817,24844,27609,25684,30207,30484,
282713653993,5143,37597,6433,10426,11764,21550,22758,23297,23291,26118,32175,
282714653993,5660,37052,7470,8278,10234,28379,28629,30195,28863,28907,29813,
282715653993,8972,34300,50498,10185,10837,17435,24717,20268,25002,25301,28496,
282716153993,13579,33765,13943,15952,16305,15040,17098,21961,24791,27900,28881,
282717153993,8473,37447,40240,8737,11102,13429,16193,19745,24063,25990,31956,
282717653993,7781,33912,41905,8404,11418,13128,18814,21640,22300,26990,30995,
282718153993,8168,37089,41093,8314,10474,16481,25331,25490,25721,26749,28936,
282718653993,6533,32767,8371,9526,11355,16865,19543,19965,24646,25400,28176,
282719653993,4329,33483,39068,8352,18541,17160,18496,25205,25347,27992,30696,
282720153993,5996,34067,7571,8399,11711,14430,23567,25044,25297,27791,28896,
282721153993,20273,53613,21716,20755,21331,22117,22567,22790,26084,26605,28222,
282721653993,6897,38505,38623,10177,12915,15092,16426,21962,23127,27905,29624,
282722653993,3829,33455,4939,9969,13236,13388,18584,25346,27564,26398,28638,
282723153993,43834,62326,72081,88495,75898,75796,89139,75692,88269,88662,44603,
282724153993,3996,33432,6538,7545,13368,13609,17244,23083,24642,29263,31572,
282724653993,5703,46914,10663,11222,19323,26292,22261,26506,28425,29261,33363,
282727653993,14392,47401,48480,22784,14472,14148,22525,24086,25087,26493,36428,
282729653993,4183,33452,4268,8745,14845,14683,16779,19068,22268,27179,28343,
282730653993,3862,33830,4156,9882,11094,13664,16763,21464,28138,28318,30034,
282731153993,9792,36568,37658,17336,15194,17661,19771,23138,34476,35472,36167,
282731653993,12932,41714,42401,13054,13599,16076,18530,21707,23749,28048,30396,
282732653993,4204,35756,4422,9811,12771,15887,17678,19308,24638,28368,28418,
282733653993,12074,60442,60695,12318,13321,17158,17646,21630,23125,26339,30381,
282734153993,10084,33795,11214,11543,13057,13318,18586,21910,22230,27111,28223,
282734653993,10214,10380,11486,11701,11978,28060,28629,28288,28901,29900,29721,
282735153993,12979,37892,13133,13457,14824,15140,17466,20816,25459,27872,36504,
282735653993,4575,39221,5633,11900,12941,20069,21706,22224,24722,32481,33691,
282737153993,118255,119306,119586,121514,121687,122270,126793,123625,114600,116720,117815,
282738153993,5595,41798,5850,9818,10127,13060,16099,19457,26409,28451,29705,
282738653993,5724,6341,5912,10331,11755,15420,19152,19662,22596,25237,39668,
282741153993,8496,37454,42798,13361,13534,14169,17423,33784,35066,35475,35061,
282742153993,6733,35833,50191,8866,14442,15619,17283,22409,23314,25492,30363,
282743653993,4104,39241,5303,7690,13141,15992,19202,22147,23218,28136,30079,
282744653993,10360,34180,42948,10155,12495,15949,16503,28667,28985,29725,31569,
282745153993,4311,33335,36962,10368,11699,16100,18452,19502,22203,26176,31105,
282746653993,7627,37610,41431,8803,13643,16632,17194,20492,24391,26774,29277,
282749153993,6948,36172,9744,12426,12795,13486,17191,25350,26657,26678,28379,
282749653993,4288,33703,5063,7307,12432,16586,19202,21782,23870,26212,28337,
282750153993,7284,37700,38978,8764,10891,15550,16081,18968,22109,25104,28528,
282751653993,7326,38116,7710,8443,10877,13113,16620,19321,30910,31398,33661,
282752153993,6823,38364,8360,15391,17314,17526,17710,19978,22145,25937,28243,
282754153993,30556,69062,75183,69207,69350,69415,72385,33480,32550,32867,37656,
282754653993,6616,33772,7250,9765,11883,13391,16237,19381,22202,25325,28996,
282755153993,6813,34061,36234,9985,10215,13278,17860,21553,23744,25578,29297,
282756153993,120868,157213,172135,161881,161693,161800,161982,163227,160620,161332,161433,
282757153993,4327,37086,4487,8349,10678,13661,16569,20051,22503,27668,31051,
282757653993,6757,37367,6900,9256,13961,14528,19706,20329,23187,25722,31156,
282758153993,6999,36442,39229,7506,10324,13556,16485,19174,24086,29748,29634,
282758653993,4696,35961,15816,16576,17117,20386,18245,22325,24826,25257,28163,
282759153993,5522,42187,5976,9683,10994,28247,28899,29245,29570,29791,30350,
282759653993,6977,34995,36578,8266,11413,16261,18501,21214,23603,27128,34634,
282760153993,7084,36876,43134,8141,11953,15630,17787,19176,23384,25384,29097,
282761653993,7088,36285,36795,9625,12784,14937,16327,22242,23961,29406,30558,
282763153993,4208,32602,5197,9780,19078,21848,20309,20705,24103,25252,28349,
282765153993,13280,38613,40164,39399,44496,14157,30183,30623,30273,30583,30715,
282766653993,8990,35781,10251,11101,13248,14314,17042,22354,24656,30601,31197,
282767153993,7692,39120,9802,10344,12777,19345,21135,21782,25138,32691,35140,
282768653993,4517,33286,4471,8279,10445,14819,19361,20653,23436,32444,32578,
282769153993,9073,39123,60966,9741,20429,22331,21909,21659,22950,25736,30558,
282771153993,9919,41263,41106,10314,11047,14995,16334,19232,22403,26501,28179,
282772153993,10365,39335,39565,44726,16053,16191,37729,38174,38448,38852,38729,
282773153993,3752,35257,4486,8868,13455,14690,22648,25060,33062,33354,34533,
282773653993,10180,41235,13908,14142,14267,17177,17926,21942,24817,26486,29654,
282774653993,3877,33343,6600,7327,11345,13244,16149,19179,22220,25230,28292,
282775653993,5004,34334,5226,9977,10897,20447,21828,22241,23906,27597,28271,
282776153993,5178,52189,6797,8512,12993,13251,16507,19538,22140,25164,28176,
282776653993,13252,34291,13545,14836,15580,15732,16271,18962,22046,24921,28129,
282779153993,4486,36916,4601,8490,10702,13328,16316,19520,22315,30730,32097,
282782653993,7904,41655,8496,10551,11315,16096,16865,20787,23870,25327,28212,
282783153993,3914,37876,4672,7702,11130,13138,16107,19371,22241,25182,32236,
282783653993,6469,37948,6848,13749,16383,16563,18812,21960,22376,26632,29410,
282784653993,6041,34745,7175,9351,14737,17257,27655,28626,29127,28938,29478,
282785653993,3631,34319,4097,7371,10860,14106,16446,19094,22125,25201,28132,
282786153993,71113,105255,104867,107411,104870,105373,107254,107176,106994,71993,71230,
282787153993,14248,45161,18041,14680,14450,17964,19166,20182,23368,25773,31769,
282787653993,3579,32957,4492,7916,10879,15885,16602,21839,22824,26671,28207,
282788153993,5446,37871,7332,8729,12867,15705,18965,20290,25062,25850,32918,
282788653993,7092,41066,42781,7614,10701,18937,25300,26943,28597,29313,30969,
282790653993,14370,40732,14763,15302,15637,15980,17050,20921,24341,26468,38591,
282791153993,9540,34316,10078,11619,12966,14836,20755,21051,24516,25500,28810,
282792653993,4793,35311,36178,7479,10206,13257,16300,19606,22366,26888,28778,
282793653993,8124,40222,41154,8208,13698,14109,17076,20765,28255,30312,30551,
282799153993,3834,33441,4835,19478,20193,20543,20796,21416,22188,28502,30283,
282801153993,17395,36099,18808,23579,22642,23215,22636,23368,23820,31780,32726,
282802653993,10261,35834,10414,11634,12580,13737,21870,25272,25784,29597,30104,
282805153993,7277,35101,36092,10418,13955,15682,18532,27827,25603,27955,28897,
282807653993,5119,35831,5717,8327,11384,21503,25929,26325,23152,27796,33360,
282808153993,5897,39870,42145,25050,23827,23117,24119,24314,24865,27574,39322,
282808653993,4520,33378,4608,8639,12346,15928,19339,24702,25231,32367,36202,
282809153993,7771,40749,41498,8826,11382,13411,25501,26307,26737,27890,39788,
282810653993,3775,33953,5774,7005,10195,14518,21561,21989,25259,27474,29577,
282811153993,5297,35238,7119,8550,16824,17910,18072,23615,24935,25307,31355,
282811653993,4404,54208,4905,7129,17673,18411,23235,23363,23990,26486,53103,
282812653993,19827,51160,20064,20348,22626,21145,21774,22167,23629,27683,29048,
282813153993,5460,34150,6595,10636,11504,15422,26670,27743,29231,28627,29335,
282813653993,11870,39838,38879,42143,13003,13219,17961,22149,28067,31398,30465,
282814153993,8297,43757,8647,8676,10992,15967,16347,21572,22631,25548,43388,
282815153993,3088,37244,6863,10268,10268,16756,16697,19299,22748,27815,29352,
282815653993,7379,39488,41871,11119,11463,14636,19314,19351,30566,30879,30895,
282816153993,150240,199416,198990,199104,199172,199256,199113,196353,196910,196591,197068,
282816653993,6164,39522,7753,9410,13287,13476,18458,19228,36662,38708,39299,
282817153993,4671,36459,7064,9846,13158,16499,16754,23772,24080,32637,33794,
282817653993,7269,39426,42167,8434,11182,16219,19599,20906,24550,25304,28982,
282819153993,91389,127584,129168,129883,129761,130059,130066,130482,131551,130603,139637,
282819653993,8817,32348,8988,9897,15064,20184,18954,20868,22399,27857,30205,
282821653993,6721,35980,38167,9787,13004,14506,16516,28518,28791,28651,32895,
282822153993,7349,34186,8085,11053,14748,18939,19379,21357,26070,26302,34074,
282823653993,29922,51867,52120,55634,55262,55099,59300,55461,30244,30580,31674,
282824653993,5780,35659,7674,8883,11259,14820,25203,26169,27280,27479,28941,
282827153993,6684,53386,53611,8048,19113,19862,20142,21359,23792,26525,30126,
282827653993,4471,32868,5842,7548,13369,16530,16520,20890,22348,25362,28404,
282828653993,4927,34987,5335,7371,15526,16212,16749,23981,25911,26710,29692,
282830153993,3821,35750,6845,8333,28194,28346,31148,31303,32154,32277,32643,
282831153993,7536,38288,8454,13125,14513,18414,19074,21624,22571,27748,30310,
282833153993,4123,32477,5757,7373,12834,15915,18559,23196,28305,28515,29973,
282833653993,13396,34185,14223,15817,15149,15652,17664,20556,27655,26080,28343,
282834153993,20171,49270,51105,51225,21494,20720,20880,26537,29202,30809,48440,
282834653993,25198,41811,42440,42328,26743,27070,27415,29605,29951,30199,30467,
282835153993,5596,41460,5769,8279,10209,14354,16311,19473,22651,27543,41073,
282836153993,10238,47421,11136,11623,11902,14134,18757,20400,22635,27845,29155,
282837153993,3761,34205,6835,9745,12795,16214,16428,20206,22741,26357,29296,
282837653993,8483,37258,42567,11872,15921,16162,17359,20137,26489,26660,36922,
282838653993,4703,39228,5405,9300,20297,20987,21486,21925,22634,27868,33775,
282839653993,3835,35810,6850,8302,11669,18973,19607,25931,29208,29359,31088,
282840653993,3948,54049,7443,7714,10324,16921,17154,27567,30206,30331,31467,
282841153993,6163,36046,39944,7711,10996,13186,16187,19344,22130,25255,28271,
282843153993,23720,40421,40750,41277,56202,24377,24682,25429,25509,26045,39338,
282843653993,5315,37414,5973,8117,11306,15613,18853,21651,22393,25627,29949,
282844153993,4404,36428,4475,8516,13976,14688,17659,21699,26401,28103,28205,
282844653993,6132,41252,7139,9533,14615,15632,16367,20588,23305,25417,28725,
282846153993,4306,466135,6855,9899,13118,13306,21768,22084,24849,29374,29644,
282846653993,14335,54360,57120,14462,19570,21383,24353,25190,25081,39256,42833,
282848653993,7180,39895,7336,9578,10180,13805,19088,20341,22349,25221,29084,
282849153993,110690,140682,141818,141526,142171,144678,145174,145523,142461,145051,144788,
282851153993,4876,47535,5602,7344,12537,15101,16410,20432,22320,25646,28400,
282852153993,7299,38342,7545,9591,12801,14519,36799,37298,37570,37975,37696,
282852653993,4729,35668,5069,7223,12766,15934,17488,19337,23744,30414,31356,
282853153993,5634,33461,36740,10092,12122,14783,17872,24119,24558,31313,32830,
282853653993,5666,33892,36643,9987,10221,14384,16332,21514,28321,26714,30346,
282854153993,3543,32583,4160,8703,12674,13997,17056,19278,24849,26360,28229,
282855653993,8440,11182,8578,10587,11778,14806,17424,19450,32410,34900,34754,
282857153993,3481,4065,4695,9890,12799,15898,17206,20788,22517,25490,30950,
282857653993,4373,38841,5760,8086,14510,15063,17350,19534,24069,25261,36566,
282858653993,3910,33397,4309,8276,11798,13211,18768,19794,22099,26943,28132,
282859653993,11343,41285,12532,12891,12911,16288,17487,37775,37195,41950,41420,
282860153993,16206,48612,16298,16376,16246,17209,20389,21398,22216,28100,28988,
282862153993,4062,37876,6691,8732,13356,20309,21706,28135,28258,28502,38296,
282862653993,11728,46359,11756,12589,12138,13855,16684,19405,34353,37384,37584,
282863153993,179353,182724,182545,182660,183603,183682,186067,186173,187099,186987,179761,
282863653993,3473,37121,22542,23045,24203,24454,25264,25485,25364,25933,35918,
282864653993,7822,36675,8530,16754,19156,19415,19652,20393,24904,32700,34476,
282866153993,4496,36275,7153,9867,13185,13342,16768,22671,23381,29402,29907,
282867153993,11401,55553,14305,14208,14793,15563,18774,21846,24310,27968,32448,
282867653993,4223,37433,5283,8563,11790,13250,16086,22118,22145,37370,36131,
282868153993,5654,38222,38755,6962,10121,13299,16210,19229,22936,26384,29161,
282868653993,3920,32828,5135,7180,10555,15904,17284,20531,27783,28934,29253,
282869153993,3933,5713,5636,9787,12047,25290,26588,26955,27737,28169,28672,
282870653993,4068,37134,6778,10194,10358,19773,21347,22067,23350,31384,34273,
282871653993,4228,33198,16350,16541,17325,17712,18817,22651,24545,25765,30887,
282872153993,11925,32962,37757,41187,11890,14353,15918,19517,22122,25491,28108,
282873153993,4946,32694,6004,10387,11793,15816,20800,22134,25340,25666,29083,
282873653993,8642,37187,59789,10800,11272,16000,16464,20827,27869,29106,29972,
282874153993,22919,43911,44457,44608,54689,25238,24124,24298,24429,26933,29820,
282875653993,101373,102972,105152,98472,98606,99352,99696,99909,100939,101228,101378,
282876153993,6102,49500,49389,7402,11306,13455,16372,20172,22688,25248,28151,
282877153993,19854,35086,51544,20048,21811,21246,20868,21144,26657,28478,29080,
282878653993,8861,41781,9624,9845,11754,21474,21759,22297,22543,28240,28484,
282879653993,11270,32492,11703,12825,13081,14122,17438,20122,28126,28488,29112,
282880153993,4915,34058,11211,11372,13370,14618,16414,20856,22385,27831,28355,
282880653993,5918,49404,6564,11504,12988,13181,16367,19117,24777,27573,48699,
282882153993,8566,38943,8736,9656,12376,21871,23317,22773,23849,25662,28266,
282882653993,6832,35466,6819,11419,12311,22789,22982,23278,23465,26731,28221,
282884153993,4722,35740,4828,10437,12488,14131,17429,21345,26190,29998,30301,
282885153993,5690,50181,5909,10208,11657,13254,17255,19754,25500,25634,48398,
282885653993,11456,33323,11618,13115,12813,14923,17659,21767,24747,27749,28385,
282886653993,5897,35224,6108,9255,11809,18052,28124,29085,30927,31680,31282,
282887653993,92715,118787,118594,118988,118893,119118,121504,119158,119209,121759,120536,
282888153993,20514,47922,48271,50203,50096,48459,50291,51362,23242,29075,29327,
282888653993,4113,35743,5318,7254,12954,15207,17421,19845,25589,29680,29754,
282890653993,104621,109366,110167,111076,111119,111290,111946,103572,105659,108928,108805,
282891653993,5162,38258,38459,8153,10250,14772,16138,21537,23528,36188,37990,
282892153993,4192,37318,6513,20949,19794,19971,20696,20731,25519,25762,27984,
282892653993,7339,46467,45208,9926,10448,13570,16237,20658,23960,25605,31580,
282893153993,4588,33071,5286,13307,12383,15716,18964,22797,23750,27859,28574,
282894153993,3686,41349,5549,7351,16756,17491,17842,23823,24538,25291,28233,
282894653993,5171,35573,5984,26963,27697,28678,28846,29196,29454,29451,29963,
282895153993,6945,33373,36372,9512,10345,13879,16294,20309,23398,27600,28317,
282895653993,30915,45643,49221,30711,49229,32569,32343,32960,33428,33576,44629,
282896153993,25996,54544,55863,56476,56704,57005,56856,26088,26468,30226,30558,
282896653993,3988,33527,6422,8502,12597,13369,18605,19314,22275,25066,28254,
282897153993,4673,35135,37772,7129,10146,13417,16174,20058,24926,25984,29488,
282897653993,6476,41947,6276,7851,13124,14111,17423,21744,23848,25209,37086,
282898153993,6054,44329,8898,7958,10217,17295,18865,23617,26075,36758,44138,
282898653993,4188,38968,4723,8412,11384,20561,21791,20754,23855,26725,32426,
282899153993,4433,37003,5412,7227,10317,13382,16337,19233,22298,25244,28148,
282900653993,19942,48688,49728,50196,50339,51284,20467,21453,22832,47123,48661,
282902153993,5885,37303,36529,9181,11390,17114,18467,19960,23309,34316,35553,
282902653993,8602,38334,9801,9690,14801,15869,17766,19149,23083,25578,27911,
282903153993,4576,46210,4641,8669,11822,13978,16627,19965,24062,43989,44841,
282903653993,4058,33448,4858,8381,9924,15691,18996,21997,22381,26983,29216,
282904153993,8642,36260,40647,9971,11887,16070,18754,21108,23545,32760,33389,
282905153993,6961,43911,7355,8264,14360,15901,17210,20276,21965,25671,30782,
282905653993,24814,34531,39508,39951,44961,46634,52228,52680,25187,27868,28873,
282909153993,8696,34881,39154,10990,11476,13442,18908,19662,27580,29433,29545,
282909653993,4692,35362,40221,7822,11422,15623,16432,19232,22273,27698,28635,
282910153993,4283,37116,5710,7344,11980,13115,16303,19074,22165,25219,28168,
282910653993,4150,34548,6811,9777,11262,20642,22379,23426,25121,29802,30922,
282911653993,31545,35316,63264,63054,32477,32724,33589,33753,34391,34638,34738,
282912153993,6920,32772,8075,10184,12703,15421,16118,19682,22209,25222,28283,
282912653993,4261,34107,4516,9691,12796,15838,17949,20748,24892,25658,28384,
