,W-0,R-0,R-1,R-2,R-3,R-4,R-5,R-6,R-7,R-8,R-9,
280981129680,5369,106349,15248,22470,44923,46358,61173,63254,71383,81456,104392,
280981629680,7545,121070,16463,21269,33463,54864,56415,63170,76179,86272,92318,
280982629680,8066,109588,13073,27487,41577,42695,52975,63520,71667,89841,93620,
280983129680,9040,107895,13107,21630,33557,41396,51608,63254,71769,81693,94251,
280987129680,3220,104654,11717,37438,38564,44549,51490,61190,72589,84156,97174,
280987629680,4170,107596,20100,21848,36897,41643,51667,61453,72380,94679,94973,
280989629680,8904,105638,14841,26818,35056,47357,53438,64225,71180,91799,93388,
280990129680,10783,106794,11622,22614,31767,41873,62993,63932,79894,82867,93384,
280990629680,22706,108186,27377,28300,43211,45606,52252,64030,75774,81277,92286,
280991129680,5028,105799,16744,21527,31844,42462,51558,70547,73806,81593,94793,
280992629680,6028,110259,16446,30720,35919,46520,52726,71965,72813,85399,93007,
280993629680,16948,119811,19892,27884,39646,45446,60931,64234,73877,81911,101448,
280996129680,11042,118106,13380,28654,34030,44137,55198,64573,76613,84155,93130,
280996629680,15795,112316,115692,24776,31777,51019,56538,67705,71232,81700,94619,
280997129680,19248,127004,22728,25590,34111,47815,55832,65974,74698,82168,95574,
280997629680,8113,105412,13603,28400,32753,42072,51118,62251,75190,84794,92023,
280998629680,2737,104204,11307,22239,32915,44683,50671,61815,70679,80629,91503,
280999129680,3040,106091,14954,24969,32735,40750,50686,63795,70658,81886,96666,
280999629680,4540,111809,13399,32731,35032,52514,57625,61823,73457,82799,91987,
281003129680,5447,114060,12109,26254,33833,41804,55375,74790,77043,92874,94712,
281003629680,4846,104589,22206,23543,39024,45991,56739,62485,71144,82772,99433,
281004629680,4040,103898,14026,21412,34180,41553,54121,67858,72684,83021,91439,
281007129680,5654,107169,11208,23191,34831,41914,53053,61163,72026,82218,92507,
281007629680,4261,103574,14270,28788,31476,41162,62407,64748,71943,81966,93667,
281009129680,4748,105636,14529,22525,41586,42470,52367,62625,73013,87835,93017,
281010129680,11060,103979,11436,27362,34000,42597,52151,63891,72634,81706,94403,
281010629680,6899,103776,11861,21919,31712,48102,57004,67603,74387,81997,95272,
281011129680,3671,105800,12936,22574,33652,41601,53555,61628,79221,82844,93190,
281012129680,5311,109807,15428,31510,34810,44395,54503,63883,77407,82953,93586,
281013129680,3476,103114,11839,28583,31927,46958,55310,62030,72033,82554,95464,
281014129680,4461,106274,12521,21248,34252,41974,51301,62153,77669,83082,91278,
281015629680,7041,103690,13369,28616,32449,47980,51613,63591,72299,82703,102474,
281016129680,6179,105709,12274,41682,34883,42103,52825,61741,75712,81541,92495,
281017129680,8963,106288,22675,23885,36123,42114,52434,61459,74615,83368,100379,
281017629680,7088,104654,14199,21693,33845,42546,51210,62696,73459,81434,91890,
281018129680,6823,106818,12011,25017,32630,45150,53077,62534,73064,82500,93600,
281018629680,4244,104583,12057,21409,35530,42039,51671,61444,71518,81900,91184,
281019629680,9313,113800,13468,24830,31453,41547,52110,65990,80719,81949,92906,
281020629680,4146,105397,12808,32137,33035,52898,54443,65135,72557,88791,92823,
281021129680,16060,120314,16801,23403,31386,50879,54204,64513,71811,86614,91237,
281021629680,4556,103412,20793,22404,32888,49169,58373,62507,72060,82782,93055,
281022129680,7849,107016,13595,26468,31497,42904,53168,63157,77318,82522,94873,
281024629680,218419,302395,302575,302737,303250,302741,303086,303192,310506,303305,302572,
281025129680,5106,108090,13664,27090,31697,43443,51902,62088,71487,83548,98084,
281027129680,9422,109091,14889,22752,34977,44458,53287,65451,74317,81050,91807,
281027629680,3787,104266,11633,24694,32504,41489,52477,71790,72919,91212,96166,
281028129680,5085,103477,13600,22497,35900,41662,51209,62535,72027,83118,92544,
281029129680,4738,103770,24461,27461,33554,42492,53016,65199,81967,86548,94128,
281029629680,7005,111851,11459,26493,31468,43198,51275,63513,71586,96496,96743,
281033629680,4663,113552,11316,21525,32425,42389,54205,63208,72247,84050,93080,
281034129680,5511,112188,15564,24600,33183,46748,58377,61277,71299,81850,93111,
281035129680,5696,105790,16472,22905,33782,43450,53596,65021,73190,81450,91358,
281037629680,4889,104688,13004,24429,31185,42702,51307,70640,72762,85039,97717,
281038629680,6131,110197,14936,21886,34723,41381,52784,61219,72581,81410,91316,
281039629680,13611,114667,14720,21422,33616,41631,61985,63139,77582,81554,91774,
281041629680,5582,105821,16906,25352,34002,49545,68614,69700,71455,81912,91442,
281042129680,5858,105127,16261,32977,33761,42693,51254,68130,80935,82695,104400,
281042629680,10124,105803,11607,21724,31207,48236,66796,67896,75592,83297,96728,
281043129680,3925,103418,21808,27488,38491,43085,51360,61277,71166,94408,95553,
281044129680,6460,104297,14571,24154,31312,44594,51593,66183,71602,85385,97026,
281044629680,7772,103424,13863,21355,31681,49790,52707,61972,71497,95226,96606,
281045129680,10820,105615,14022,28142,32245,41475,53646,72263,75729,88036,94009,
281046129680,4977,119691,12641,21132,50836,51094,55068,62628,72595,87808,93477,
281046629680,4599,107760,13156,34071,33522,48525,53879,70588,72419,83716,91107,
281047629680,7654,108883,11382,22386,44127,44416,51977,64480,72861,82604,93780,
281048129680,4017,107162,12802,23290,31667,43034,55363,74505,75598,85149,91410,
281048629680,11064,128821,12724,23067,40918,41495,62309,63602,71384,81643,93433,
281050129680,5984,103645,13058,22399,32302,44461,51508,61368,71518,82119,91486,
281051129680,10401,109231,13378,25785,33403,41210,53642,61370,71706,81631,91299,
281053129680,6234,109879,11885,32152,32932,49162,54786,62863,71785,81457,91296,
281053629680,201860,304736,307092,305350,305108,305147,306059,305415,305720,306076,305869,
281054129680,15200,104881,17215,24569,33295,42733,51871,76996,79106,82862,91118,
281054629680,8664,111624,13208,21385,31511,44828,65218,65407,72748,90802,93795,
281055629680,3712,117903,11831,22531,33290,51513,53737,68752,78756,85109,100885,
281056629680,8185,108498,17196,21558,38522,44163,52691,61510,73210,92153,93524,
281057129680,5965,107085,11311,34587,32870,41852,52308,61811,73848,82181,93234,
281058129680,21177,105460,23047,23548,41382,46836,61558,63975,79258,86389,92136,
281058629680,5090,104261,13240,22570,32153,42714,51800,61096,71257,82723,91180,
281059129680,6743,102817,12282,24893,33183,42450,52126,72524,73428,83821,92516,
281059629680,6713,106702,17794,21216,31558,41135,64046,65844,74067,82682,95853,
281060629680,12314,148294,13381,21469,31560,45452,52175,61263,71703,142693,144674,
281061129680,4367,106029,11273,25194,43220,49581,56557,64313,71354,82745,92788,
281062129680,5086,104684,14235,36497,37110,43365,57355,62875,90890,91112,94065,
281062629680,4774,103714,13640,23619,31580,45027,64021,68530,75060,82480,91702,
281063629680,9598,102700,13094,21313,31294,43263,51532,62241,71388,85587,94994,
281064129680,4878,111896,14216,24030,31515,42381,51550,64371,72975,87818,92538,
281065129680,7009,104662,12201,21119,33718,45807,51272,63021,71536,81740,92040,
281065629680,13254,111733,14115,22378,32973,42518,52365,61188,72448,81536,94349,
281068629680,4728,108834,22427,23394,41686,43299,53290,61852,75272,87227,92111,
281070629680,5272,106376,12301,29875,31732,48755,61222,62068,71698,83161,97062,
281071629680,5793,105604,11167,21421,31240,42226,53073,61815,72836,81465,93368,
281072129680,4824,104068,10908,21517,38953,51001,52950,62043,86738,88648,92467,
281072629680,6093,104005,13416,22663,32189,42095,51134,73363,74725,95851,96076,
281073629680,7923,104917,18775,29445,33118,43262,51612,63861,74027,81375,93254,
281074629680,8435,102610,14176,28706,36866,50101,55445,61644,81603,83071,95861,
281075129680,13947,115913,117002,23605,31545,41402,62780,63707,74652,82529,93133,
281075629680,5660,105215,13557,35856,37555,54734,57055,61524,71157,97758,101517,
281076129680,4622,106710,11229,21679,32263,45309,58103,63732,73408,82042,103804,
281076629680,17365,120993,18147,23823,32708,43519,51412,67488,74679,84570,91951,
281078129680,4861,106984,13899,23539,31160,47175,55814,61485,78780,82310,95568,
281079129680,7171,102693,12048,21198,40065,43855,56986,61489,83579,83307,92737,
281079629680,7030,111234,11668,21792,35088,41617,66911,67952,73806,88427,95986,
281082129680,7709,107081,12043,21392,31293,42610,51804,66022,73617,83394,105966,
281083129680,4524,103013,12409,21902,33604,41921,52018,62316,71361,92062,94300,
281084629680,126925,209568,223033,224729,223808,223897,223032,223632,223797,224542,224445,
281085629680,14398,103204,18030,25773,33789,42512,52213,61829,71097,83183,99044,
281086129680,6128,104873,13521,27771,39712,41438,51544,65812,71830,84867,93310,
281087629680,7349,107488,19404,25209,42103,42231,53561,62183,72528,81285,93123,
281090129680,5829,106116,14477,25794,31301,50312,53846,63494,81090,82500,92163,
281090629680,4631,560029,11089,25946,45992,48103,51905,61182,72701,84526,99210,
281091129680,77217,182779,184049,181796,184240,184649,184120,179833,79141,90161,96066,
281092629680,4400,113655,14958,32512,33537,41900,51960,71900,72947,81207,91539,
281093129680,8691,108621,12601,25132,31091,41476,51285,62120,71836,81787,91366,
281095129680,4549,115592,12382,21162,31179,41367,53647,61177,73601,94957,93609,
281095629680,3691,107155,12943,31507,35907,41458,51378,61286,71316,81142,91760,
281096129680,3068,106424,11450,22464,31271,44195,51910,62664,71362,81539,97917,
281097129680,4419,103369,11183,24178,33618,42854,51514,73269,73950,84034,94727,
281098129680,4960,109735,12051,23229,41534,42801,51465,63232,74000,91103,93976,
281098629680,6064,104588,11534,22126,32076,43890,51380,61425,72302,83068,91309,
281099129680,7516,109313,15856,21642,31076,43178,52427,61253,76768,81297,91840,
281099629680,7291,103975,25148,41568,44723,45812,52875,66308,75542,83169,94206,
281100129680,10489,112776,21066,22511,32056,46812,51699,61454,77696,88092,92789,
281100629680,12503,115419,13141,32975,34091,49700,52137,65230,71103,91606,92831,
281101129680,14762,103782,15982,24555,33564,41294,51835,61296,71113,81444,95766,
281102629680,6234,103447,17007,22942,33624,43970,51192,68679,73656,89747,91220,
281104129680,6654,117583,23484,24788,32214,41601,52468,61268,71400,81955,94005,
281106129680,5729,106203,11371,32074,34120,51313,52997,63071,74922,81801,91220,
281107629680,9224,110505,19293,24684,31927,43564,53551,72543,73142,97550,98002,
281108129680,3851,106087,11803,22454,34275,41706,51383,75307,75812,82379,93555,
281109629680,12467,104947,12830,25782,31520,42308,52615,62291,71303,81468,91181,
281110129680,10097,105295,12044,24811,36659,44292,53203,61905,82384,83444,104649,
281112129680,4844,103666,11294,21441,31524,47684,52059,70935,73728,82223,96625,
281113129680,4395,105046,11648,22088,33529,43598,55716,71788,75122,82055,93177,
281114129680,5874,114449,14846,25515,41746,43802,51309,63155,72203,81811,91186,
281114629680,181049,189719,189945,190054,190252,190156,183676,184731,186055,187245,189215,
281115629680,4257,105019,14278,30939,31787,43067,52543,63098,73451,82965,100407,
281116629680,5078,104705,11108,21232,32586,41026,67706,69700,85089,87787,91616,
281117129680,8770,104911,13555,22454,35185,43519,51380,65958,75179,85935,91397,
281117629680,5866,106373,11843,23727,31838,48119,53208,64632,72998,83500,94562,
281120129680,4268,106228,11939,21223,32057,41261,53467,61466,78015,82849,91286,
281123629680,11367,102981,13019,23277,37527,45044,51153,74705,75650,83275,94708,
281124129680,4255,104544,14129,41446,48149,47481,52280,64556,71588,86295,92879,
281124629680,5214,109218,11787,21543,32396,41596,52087,62850,73726,94484,106801,
281125629680,10932,112871,12874,22757,35212,44643,51283,62175,80882,81627,91867,
281126629680,11520,124066,13458,21266,41520,43833,56567,61545,71666,89642,93305,
281127129680,8255,110495,14392,23734,34977,44223,57977,61918,73060,81281,92569,
281128129680,4318,105638,12588,21766,34857,41458,51291,63088,72538,81720,94256,
281128629680,4706,104017,23316,25203,31551,42489,56723,61744,72044,81226,95378,
281129129680,20901,105380,23375,23588,33592,41557,51524,61722,73540,81086,93107,
281129629680,7977,103412,12867,21269,33053,41184,52546,63006,71367,83178,91128,
281131629680,4996,112041,11213,21457,31239,42151,53521,64055,71270,86790,92530,
281132129680,5492,105212,11082,21457,41395,43155,52428,62131,72479,81361,95395,
281133629680,5918,108888,12594,21510,40881,42847,51980,61483,73170,81207,91294,
281134629680,3788,106454,15386,27876,34902,43028,53775,62630,83864,87595,98710,
281140129680,6943,103597,27954,30101,32200,42058,51891,61319,76281,93257,92883,
281142129680,4643,103538,12952,23281,38300,54729,55133,68974,71440,82874,93454,
281143629680,9997,104219,12009,28552,33775,41806,54811,64305,71072,81503,91544,
281146129680,18762,118687,117545,28319,35538,49105,52047,70760,72789,83291,94608,
281148629680,3961,110210,12539,22795,31440,42415,51648,61457,79390,81631,95178,
281149129680,92488,121665,194871,92800,93888,94880,96927,98606,99153,99608,102244,
281149629680,7201,107030,14579,31941,35096,41541,53758,64887,73309,87948,94067,
281150129680,17263,112912,17859,22713,32566,43057,52379,61811,71573,82855,98557,
281151629680,16455,119161,16650,21404,34706,42352,52207,61422,75689,83948,93129,
281152129680,7907,103791,17701,27718,33912,49713,55569,65044,74168,81428,99944,
281152629680,8517,105920,13519,22103,33646,41445,51210,72429,73754,84606,100439,
281153629680,6389,112538,12664,21279,31374,42491,51943,63524,73055,87253,91587,
281154129680,5887,105080,12462,24199,38923,41818,55029,61746,84192,84182,92648,
281154629680,8234,104019,15465,21124,32314,41318,51617,63575,71107,84256,99518,
281155129680,4752,116998,14151,21409,33289,52427,53928,66026,72504,85347,91187,
281156129680,10965,110104,12122,21749,31784,44679,59278,63139,83429,85004,92234,
281156629680,4290,104464,11608,21833,33444,41656,53269,69869,72906,84985,100193,
281157129680,4537,104947,15861,21952,36817,42646,52180,61371,72595,85150,92229,
281157629680,10056,103871,11423,21210,31273,41222,54778,72064,79511,86119,91673,
281158129680,6741,112617,11384,39010,40369,44893,55429,71602,73835,91649,91859,
281158629680,4714,109072,24176,24899,33682,42894,52973,62183,77474,85360,91130,
281160129680,3896,108778,12447,26485,36489,46381,51652,61675,71075,81509,99021,
281160629680,4666,105972,11631,31905,32183,49949,55998,62007,79897,82110,97358,
281162629680,7201,103552,18173,24550,32806,43539,58281,63669,72258,82900,93771,
281163129680,5704,108375,20596,22788,40447,44503,51451,61527,73233,90770,94584,
281164629680,4971,114002,15451,24640,35284,44544,60117,65766,76975,82647,93971,
281165629680,4216,103040,11915,23905,32660,41506,52245,61240,71414,81359,94621,
281168129680,7428,105012,16352,22956,33578,41741,51375,61232,70953,83546,92423,
281168629680,6366,110975,16412,22222,31050,42574,61675,62866,77566,88922,108451,
281169629680,8472,114979,12184,28272,31657,45449,53444,62815,76214,85084,91215,
281171129680,9075,106517,11599,32532,32883,45999,53066,63795,73002,81121,91882,
281172129680,5826,117053,12935,21261,37930,43502,64121,67107,72743,81481,95223,
281174129680,68893,164796,174068,166444,166275,70867,70974,75564,89689,95098,97958,
281174629680,12755,112881,18263,22095,42051,58073,59809,63558,74196,85722,92851,
281175129680,10985,111290,15876,24277,36970,42560,52804,62034,71868,85982,91251,
281175629680,5007,119548,18103,23453,36621,41119,54108,61203,73022,87144,91663,
281176129680,4680,104194,11300,29006,32177,44208,54057,61828,71283,81465,92528,
281177129680,4725,105113,11505,21792,32022,43463,51881,62674,71300,84887,98156,
281178129680,9382,106725,11483,24290,39469,42579,61132,63376,81197,82472,95597,
281178629680,61054,153827,154149,154064,154047,164570,65245,71912,79879,84046,94604,
281179629680,9749,111958,11654,23313,31168,41955,51250,62935,73772,84616,93079,
281180629680,5557,108999,11572,24150,36134,41838,52439,61279,73919,88847,92493,
281181629680,6222,105422,20483,24711,32982,42594,52878,67557,80933,82124,92821,
281182129680,13230,106172,18896,24746,33576,42429,58603,69574,72195,85177,93035,
281184129680,11487,108668,21032,23614,41261,45117,55483,62449,72626,82926,94413,
281184629680,6151,112930,11867,21378,36031,41739,57940,63190,75200,81474,91163,
281185129680,3767,104925,15799,21181,32650,48954,51785,61682,71689,82753,97953,
281185629680,4135,104757,11795,22807,38014,44996,54689,61040,72268,83160,93870,
281187129680,12165,113413,17117,24663,34047,42191,54860,62447,71771,85806,93601,
281187629680,4315,105703,19172,25665,35759,41866,53934,62235,76389,81795,93766,
281189629680,8417,111652,12613,32218,34163,41421,57646,79469,80417,85661,98800,
281190129680,10306,110470,12672,22454,31580,41734,51939,62243,82969,84074,101412,
281192129680,7201,103297,11087,21247,33590,41566,52061,62718,77479,82391,99154,
281193129680,14592,103142,16228,23604,31254,42467,51138,61510,72140,81193,94021,
281193629680,5843,105056,13862,21590,32887,41600,54623,64167,73556,90759,93868,
281194129680,6422,109482,11078,21630,37144,45393,51364,62109,71438,83589,91240,
281194629680,8129,102784,12371,24711,40667,41928,66114,67366,75514,81406,93918,
281195129680,6055,107053,11535,21800,38654,41149,51233,61153,80878,82217,92569,
281196629680,17913,121031,20986,24624,31699,45098,53285,62940,86377,86848,92088,
281198129680,21631,113175,22732,23661,39910,46415,54529,69877,82589,84688,92552,
281198629680,5245,110797,13625,23528,35248,43985,52692,61138,71180,81743,91954,
281199629680,7352,118957,11399,22745,41645,45059,54517,61517,74476,81709,93576,
281200629680,3734,105452,11583,23699,35773,41878,54695,62265,71234,81720,100494,
281201129680,5392,110582,14924,23649,37684,46558,55562,63513,74106,81258,96625,
281203129680,3797,103435,12403,27776,33713,41568,51255,73236,74499,82264,92132,
281203629680,3736,104820,13275,25097,31393,45485,51663,61619,71395,87234,97724,
281204129680,100755,112749,128831,101053,102767,103410,104781,105241,106652,107670,108550,
281204629680,10199,105650,12516,29420,35187,42009,52730,63547,71016,82060,100857,
281205629680,6013,106792,11775,21890,34954,41150,63586,63888,80846,81579,92078,
281207129680,16636,108049,18019,23386,31239,43610,51407,67790,71822,88592,93107,
281208129680,6713,106728,19305,33291,38397,44756,52875,74774,75086,83996,93105,
281208629680,4159,108839,19067,22374,42886,43472,51353,61515,75545,87357,93660,
281209129680,264931,268843,270106,269273,269102,269672,269495,270001,270436,276814,270587,
281209629680,5593,112610,28858,29946,32787,42711,51977,64900,73248,86664,95138,
281210129680,4857,110251,12275,31213,33406,41485,52424,62594,71305,83217,91733,
281211629680,4674,113645,16161,21299,34030,43841,51383,66020,74370,95207,95733,
281212629680,4827,107058,21707,25158,35798,42370,51504,61560,71497,83019,91656,
281213129680,3824,105355,11901,37891,38482,41266,51294,68785,73466,89998,92041,
281214129680,11698,111442,12710,21187,33576,41950,54621,65445,71463,81836,95032,
281214629680,9077,111578,11267,21365,32135,44886,51436,62365,77988,82718,93018,
281215129680,10713,112264,25418,25889,33152,41298,51308,62758,72101,82254,92804,
281216629680,6298,116756,15076,22578,31263,43695,52774,61163,76830,83338,98018,
281217129680,4868,104721,25141,27456,40533,42455,54815,70614,71462,91961,94808,
281218129680,21029,112892,21840,23648,32195,42373,51159,65204,75116,81929,92799,
281219629680,6718,114808,14152,24834,43806,45012,51140,63395,73087,90701,94579,
281220629680,11222,107311,11645,31002,32962,41224,53002,63479,71253,82070,104000,
281221129680,4133,106865,19786,22405,31380,42914,52207,61034,84183,86029,93393,
281221629680,5098,105297,13637,23923,40827,44371,52702,61213,71505,83584,92541,
281223129680,3865,107157,12740,21519,32595,41645,51832,63880,71820,81603,97877,
281223629680,5584,104436,13279,22184,35773,45060,51187,64234,71414,84530,94860,
281225129680,9726,113094,29117,31608,32879,45400,53172,63093,71373,82615,91047,
281226129680,4851,109632,11716,23843,48636,49580,54062,63584,72917,82166,97403,
281226629680,7169,107578,11913,24707,31258,41446,53616,63834,73910,84925,104820,
281227629680,6727,103684,19071,22395,35482,42076,52956,63497,89402,95691,97214,
281228629680,5781,111578,14749,23727,39267,41861,57629,63561,71258,85636,93740,
281229129680,4966,104158,23465,24132,31451,41699,61020,64103,77979,82463,92181,
281229629680,4410,105149,13532,26123,34499,43203,52503,62932,79201,96941,98089,
281231629680,5570,102569,11022,22369,37535,45166,53179,64930,71278,85756,94689,
281232629680,4630,105900,14250,21518,32433,48871,53249,61284,71389,83243,91588,
281233129680,9784,105421,13002,23362,31194,41374,51173,64025,71160,82981,93144,
281233629680,56913,146631,146928,148412,147881,150441,59728,71787,77173,83126,91109,
281234129680,24214,106962,119007,125100,34271,43419,54616,75038,77267,82319,93190,
281235129680,10989,107084,15247,21288,32620,42641,54499,67971,73541,82589,91437,
281235629680,10612,106681,11803,21369,37113,42581,54436,62613,74021,83879,101928,
281236129680,4195,103382,11164,21978,32515,42486,51607,63036,73840,84504,91058,
281236629680,5542,107716,14702,22055,31104,45029,53665,62944,73501,81133,95964,
281237129680,6974,108814,12212,22671,32446,42364,53257,69943,73582,86815,92798,
281237629680,4453,104670,16283,36101,39861,46751,51384,66173,72544,81306,91954,
281238129680,8539,107527,12763,40698,41876,42447,51240,67804,73905,89926,91955,
281238629680,8764,108571,13910,22081,31952,42837,55193,64116,72092,84012,96174,
281239129680,7881,104092,11948,29916,33159,43684,59624,64196,76418,82745,92903,
281239629680,7056,106099,14469,21857,43626,44624,64419,65742,73265,81522,92748,
281240129680,6582,102887,12583,21477,31464,51257,52906,62530,73267,86812,95194,
281241629680,6387,109518,12182,21873,49905,51619,54783,61278,77441,89040,93563,
281243129680,3831,104203,13891,21437,31578,42288,51853,71050,73032,85781,97301,
281243629680,4641,109295,12298,21883,31150,44919,51081,63562,74170,84700,91450,
281244129680,6851,103731,11375,27926,34412,41787,57438,66984,72583,86864,94963,
281244629680,4973,118000,12871,25996,32200,41381,61512,62285,74471,84026,93825,
281245129680,3734,104770,14134,23877,31612,41234,52976,63679,71565,83095,92100,
281246129680,7658,117225,11385,22313,32206,41236,57454,61352,78906,88875,92226,
281246629680,6176,112711,11634,21837,31067,42412,54144,64702,72110,85937,93884,
281250129680,4225,113431,12895,22292,31314,41567,60895,62104,83696,84415,92421,
281250629680,5865,104760,14644,26827,31265,41114,66575,68015,75912,82226,95969,
281251129680,76045,166783,167508,167435,166986,167563,168547,74255,84481,98352,100519,
281251629680,4493,102882,11062,22202,33544,42847,51550,64653,71997,83660,91807,
281252629680,4634,104713,12388,23736,31248,41938,51364,61703,71305,81472,99356,
281253129680,13096,115102,14324,24296,39154,41919,56792,64745,81557,86769,94453,
281253629680,4650,109473,11443,21963,42967,44762,51734,62104,72067,81234,91551,
