,W-0,R-0,R-1,R-2,R-3,R-4,R-5,R-6,R-7,R-8,R-9,
280943129680,4709,105240,25135,26166,31556,42215,51921,63050,75802,85963,91485,
280944629680,5018,104848,26193,27003,44491,45292,53415,63151,73305,97131,96659,
280945129680,10833,11027,14658,21129,34236,43546,54580,61703,81499,83279,97015,
280946129680,4642,104452,15370,22384,33180,54600,56640,68425,72624,82506,91228,
280946629680,11787,103930,12474,33852,34098,43025,54451,61496,77921,83749,92648,
280948129680,6842,106227,11686,23244,31074,41773,51067,61399,71389,81907,91855,
280948629680,5020,106459,13929,24857,34555,59840,61505,67723,87178,90256,97457,
280949129680,5437,103533,24715,25236,37095,47535,61468,65303,74041,81357,91400,
280949629680,8151,121863,12135,25832,32805,42898,53458,63970,71163,96473,97640,
280951629680,5203,105737,11256,21906,33727,41278,55496,62102,73752,83389,104770,
280953629680,5738,104633,11441,22576,35770,42931,51923,62770,78134,93453,94278,
280954129680,8868,115019,11242,23583,31937,41366,51131,61568,71157,81393,91619,
280955629680,8745,105454,19783,36036,36954,44139,53612,62403,71477,92968,95802,
280957129680,4742,107883,14172,21631,34921,41056,51604,75164,76736,85560,91667,
280959629680,4501,105771,13782,24381,32160,41387,65119,67621,79063,82840,93261,
280960129680,3771,105209,16237,21107,31292,51544,55199,61489,72389,81951,91439,
280961129680,5385,5615,12065,25175,32261,41236,63145,63594,72536,81470,101508,
280961629680,4507,110752,11818,29145,31562,41602,53143,61276,74503,81036,92700,
280962129680,8946,105219,11452,36491,39974,44975,53049,67533,73572,82257,91809,
280963129680,4808,103677,12706,23478,34827,54252,56555,64562,72590,81569,91769,
280965629680,12496,105303,12924,24571,36810,42477,54138,61093,73243,81813,100457,
280966129680,11182,105968,12374,22797,35417,41035,54156,61287,77758,83438,93175,
280967129680,4947,108067,11538,25884,34538,43499,52368,62124,72661,85240,94466,
280967629680,5993,102946,36222,26120,37524,42263,55057,62919,72043,82129,94131,
280968129680,7252,106650,11539,25450,37528,42377,56386,62260,71045,82645,92595,
280968629680,3790,103094,12749,24677,41905,42975,51368,64104,72610,91415,93268,
280970629680,4314,107779,12156,21718,34054,48235,64911,66776,79692,84645,91569,
280971629680,16821,117990,20615,21729,31377,43298,53511,65090,72493,81384,93699,
280974129680,4496,104306,12003,23717,33444,41947,51825,64689,71316,84437,93057,
280975129680,5251,103825,12476,21303,32695,41615,53982,61777,79046,85204,91576,
280975629680,8141,104652,15395,30864,32601,52635,53761,62418,80675,82842,99303,
280978129680,8969,103900,11847,26718,32546,46984,53887,64801,71719,81841,92387,
280978629680,4717,110845,24291,24784,32464,42068,51292,61173,75572,82177,91452,
280979629680,6292,108182,16695,25426,32609,41295,52464,62549,72567,86633,93488,
280982129680,5856,106237,12423,23290,31278,41516,52655,63990,71904,81634,95052,
280983629680,5435,192274,11585,22532,32054,42070,51794,63629,71518,81842,188253,
280984129680,7711,108864,22206,25684,33359,41418,53541,61392,72069,83676,95867,
280984629680,4645,105451,13983,21256,36309,42554,53849,61477,73270,81167,91366,
280985129680,5823,109451,13640,21129,31689,43907,52002,63304,72547,82780,91225,
280985629680,18406,113563,18711,25805,43092,43788,54031,63531,74631,81525,92233,
280986129680,5403,109561,16622,22071,32395,47379,72612,73969,75294,83565,92471,
280986629680,12583,115436,15732,26467,31715,41528,52156,65740,75865,83277,104297,
280988129680,4439,103433,13496,22286,35844,41993,51188,62158,71865,83763,99055,
280988629680,7763,103515,11376,24238,41996,43102,56621,63353,71708,83673,92699,
280989129680,3730,113431,12834,21269,31917,41143,53751,63149,74371,81367,91185,
280991629680,3549,104932,11458,21667,31136,42459,53408,63418,75709,81258,104440,
280992129680,6909,105580,11031,22084,31185,43810,52614,63360,73627,87131,95363,
280993129680,4946,112531,12487,23777,37375,42957,51549,61635,71585,87969,92688,
280994129680,6226,115954,12394,21266,34798,41564,51070,62762,73872,83382,90867,
280994629680,26382,208603,26999,48815,58992,69850,83436,83830,126953,138457,143539,
280995129680,177561,200373,255814,257212,271074,305256,314816,177310,177866,178127,178244,
280995629680,17945,130488,29437,35118,58404,65155,65354,73880,94422,110385,118215,
280998129680,2426,109594,10783,21658,38622,41270,53892,67871,70733,81368,107427,
281000129680,4178,145282,18135,26056,31915,45687,54859,61384,78092,142483,143638,
281000629680,5796,110042,11661,21790,33593,41610,51358,61359,73539,81565,91430,
281001129680,4982,106442,21509,23642,33468,41895,57595,71229,71981,85865,92154,
281001629680,4388,103132,18791,23097,39559,45752,51908,77667,74702,83196,98247,
281002129680,7600,104839,12521,29041,32077,41275,52267,61906,72293,82638,92761,
281002629680,16837,111506,121992,21602,31227,43572,52499,63162,72353,81145,94526,
281004129680,9526,114468,21239,26845,41856,44012,63532,63824,74618,82022,92751,
281005129680,10915,105266,12702,21442,31519,45271,53215,62231,83515,82731,97019,
281005629680,3819,119891,11573,22536,31481,49257,54709,61295,73511,81848,92742,
281006129680,13232,108533,16960,24136,37698,47184,51812,61274,74895,85117,91885,
281006629680,4901,107194,12178,23170,32235,51203,55067,67570,75726,85774,103122,
281008129680,8717,106554,20904,29569,35152,43701,56139,61862,71297,82453,91988,
281008629680,4877,105652,11829,27029,33156,43249,53210,61227,71454,81194,94559,
281009629680,7214,104858,12799,27416,32858,47016,54678,65908,71423,85940,94789,
281011629680,6492,105935,28203,29237,32739,44763,51509,61241,71873,84295,92261,
281012629680,8090,112235,19765,22037,31532,44663,51833,61374,75710,88493,93464,
281013629680,6898,107096,16745,21952,32060,42240,51293,63098,76240,82419,94669,
281014629680,9228,130852,15795,28822,39181,41966,54748,63050,79143,84127,91690,
281015129680,13840,109304,14055,30590,33536,45997,52761,61555,71180,82034,91574,
281016629680,6069,108283,11134,23189,32745,41497,57751,61487,76704,85728,93016,
281019129680,7218,109217,14532,28504,31925,45769,51163,74432,72544,81727,91463,
281020129680,10793,11147,15189,22003,33110,52886,55185,68133,76449,86279,97687,
281022629680,18846,109766,21881,30902,42554,44729,53120,61136,81965,82421,92471,
281023129680,4492,105648,11437,21312,39037,46267,53402,62644,71842,86019,97959,
281023629680,5184,6220,11232,21281,31100,57099,58177,62538,79449,82569,92617,
281024129680,3476,5973,12449,23208,33806,42065,51586,63020,71394,92974,94598,
281025629680,89874,194418,194684,194072,192601,194751,194002,194906,194807,94238,106950,
281026129680,4021,104533,11723,21895,35055,46980,52292,61542,72793,81219,92304,
281026629680,12232,104424,13789,22755,33718,41812,51923,65833,71522,81542,103177,
281028629680,12693,112879,114072,22459,42120,42624,52352,62439,71173,81558,94835,
281030129680,5083,103130,11962,24442,33022,44568,52654,63815,74019,86684,93267,
281030629680,12028,104266,12355,22831,31149,49216,54609,62193,73600,86585,91550,
281031129680,5527,117608,16620,22083,32121,41094,58117,64397,73851,91686,92789,
281031629680,6111,111372,17962,21810,31359,43005,57737,61576,71810,84078,104597,
281032129680,5853,106911,11267,26282,31589,43020,53443,61365,86437,86997,95996,
281032629680,5949,108151,13436,22301,31151,54403,56009,63667,73241,82034,91655,
281033129680,5626,113872,14523,22416,38650,43311,51392,63542,72903,81165,92705,
281034629680,7864,102919,12992,29669,49151,55404,53296,63670,82058,84174,94297,
281035629680,7883,105007,12738,29663,32877,41353,56659,65760,78414,86452,91483,
281036129680,3593,105510,11855,21545,31774,57098,58105,69792,73471,82543,91519,
281036629680,17614,104061,18670,26295,35628,41442,51508,61007,71312,81232,94900,
281037129680,6201,112396,13131,21694,32691,52436,54829,62862,75232,82185,94567,
281038129680,6396,108009,11272,21991,44296,45523,54225,64462,71726,81665,92874,
281039129680,11576,111857,13740,21315,31406,42423,51143,77283,78547,98159,99597,
281040129680,3778,104832,11661,21429,35210,51897,53982,61892,72401,81359,98215,
281040629680,11280,105226,29688,32934,33183,42993,51308,62383,81800,82879,101098,
281041129680,3646,3799,10974,27199,31698,41291,51819,61580,84230,85409,94118,
281043629680,10840,111703,12454,22678,32640,47525,52432,61924,71517,83597,91864,
281045629680,8046,113252,12447,21875,34223,42451,51354,61257,73376,81517,93984,
281047129680,3087,104451,21859,24072,31465,43506,51206,63938,73634,81156,93204,
281049129680,8101,103599,12297,21307,43991,43301,53952,62590,73742,81651,92608,
281049629680,6914,105230,11904,29734,40465,43298,56537,64209,79988,81599,96508,
281050629680,4905,119044,16090,31889,34231,48846,56417,64759,74627,82618,94570,
281051629680,5143,106576,11186,23585,31357,41757,51573,64860,72233,87264,92145,
281052129680,4234,104135,18672,33441,35190,43447,53827,62436,71501,91946,92458,
281052629680,10931,103737,14173,22837,31501,44630,51364,62190,72447,88464,92903,
281055129680,5882,104491,13087,25015,32978,44499,51086,61524,75139,92464,93176,
281056129680,4645,103706,12236,25880,31164,43704,53596,62157,71727,81480,103144,
281057629680,14636,116936,19082,23118,36034,43448,53529,63973,72717,87641,91555,
281060129680,6171,106233,27261,29030,32883,45200,53784,72516,75609,83845,99612,
281061629680,7458,104252,11480,24279,32691,42196,55219,61569,73741,86511,93500,
281063129680,11968,111942,12963,21370,33190,44243,51359,61711,71675,82647,98051,
281064629680,4881,108277,12546,21530,47419,49843,53374,62083,74630,83503,91378,
281066129680,8496,107065,15230,21363,31416,41386,57110,61944,88531,92095,96048,
281066629680,12313,104490,15371,24843,31379,41292,51269,61807,74042,81688,91421,
281067129680,4891,108649,11245,21949,32236,43253,51309,62372,94089,94573,95929,
281067629680,11128,105200,14678,24016,39391,44451,54129,72389,73636,94806,94593,
281068129680,3405,105728,14899,21978,31399,43110,51260,62387,71275,91162,98213,
281069129680,5855,6014,15400,21166,31311,41171,53878,73729,75122,97457,98004,
281069629680,7148,106135,11994,25818,32274,41633,58684,63926,75846,83042,91222,
281070129680,10157,103054,12051,21584,41454,43529,51867,61770,72902,83093,91150,
281071129680,4814,120144,13154,21395,33024,54831,56054,61658,73190,82399,91260,
281073129680,5744,107428,21036,22738,31897,42370,59085,61768,71468,81657,93273,
281074129680,6249,105239,27376,31517,35140,41521,58496,71151,74584,81752,91593,
281077129680,4899,102870,12025,23071,33033,42502,52702,64109,78587,86206,95706,
281077629680,5645,104936,17801,26587,34468,42290,50983,61978,75796,83143,91206,
281078629680,6514,111774,12102,21425,31247,41510,55477,64824,71896,84709,91382,
281080129680,2991,105151,12529,21112,46847,48080,63888,65573,77700,98795,99281,
281080629680,5532,110148,11311,34304,35924,41608,53879,80642,82873,86152,93035,
281081129680,5777,110006,14036,23649,34598,42549,64981,72291,77867,83725,92371,
281081629680,5238,110292,13053,28483,32795,41381,52443,67886,73087,81183,91251,
281082629680,8998,106271,11664,22494,32599,42021,52396,68055,82556,83642,95582,
281083629680,114091,221720,221675,222511,223876,221918,222055,222282,222620,222816,222719,
281084129680,4184,108784,15231,24645,42870,43685,61232,64802,71487,82280,93054,
281085129680,10957,118912,13860,21879,33020,49561,53581,67876,73707,82031,101897,
281086629680,13791,106297,15024,32143,33397,41426,58237,61714,71632,81910,91318,
281087129680,5309,105150,16148,22476,31307,42562,60941,63564,72359,86753,92751,
281088129680,3676,4473,26034,26112,38485,56898,57175,71303,76112,82672,103755,
281088629680,300000,NULL,NULL,NULL,NULL,NULL,414570,416316,416583,416718,416921,
281089129680,12657,112713,22551,26618,48854,47940,57587,64656,74392,83733,92477,
281089629680,7084,104679,15189,22067,32654,41952,51318,67225,79892,82757,97640,
281091629680,9006,111457,11871,22201,37508,49123,53173,61129,77124,88262,95120,
281092129680,5286,119032,16957,21511,33464,48427,67040,71074,75154,85914,92251,
281093629680,7002,103926,14835,22530,44752,47587,52936,70939,73590,81374,91539,
281094129680,5457,105536,24577,26432,39268,41448,52464,62316,71455,81381,91209,
281094629680,4121,106458,14915,24584,39673,52243,53866,73019,75368,87199,104951,
281096629680,3612,103443,11098,23600,32477,42692,53258,62541,71608,81311,91951,
281097629680,9396,107687,17360,25634,31670,41921,51279,67575,75775,81926,91959,
281101629680,4427,107465,11203,21532,34549,41526,52401,64099,75212,84203,97904,
281102129680,4525,106165,11442,22804,31094,42230,51175,61534,83967,92433,98364,
281103129680,3617,112114,11513,21301,31578,41309,51638,61237,71484,90717,93612,
281103629680,10116,10675,12792,23367,38558,42177,59119,63442,71538,82285,97274,
281104629680,5303,119085,13805,21213,31222,48163,53689,63028,71219,81487,91059,
281105129680,11288,106296,13384,27040,31460,41255,52177,63357,72062,81507,101464,
281105629680,13111,105836,13502,22472,32945,41472,52893,61290,74037,81834,100470,
281106629680,15215,121997,17234,23410,38903,44831,52661,70594,73801,82681,101884,
281107129680,5892,108044,11361,24092,36638,41808,51855,62295,74860,84869,92489,
281108629680,4666,104219,13770,22253,31453,46550,51535,64782,79544,92838,92699,
281109129680,46020,142625,162224,49018,48504,56198,62924,77101,84152,84452,95602,
281110629680,14441,116413,15430,23384,41607,43462,52007,61252,72943,83379,91213,
281111129680,5177,106955,11187,24101,32637,42235,52263,61626,71420,83564,99691,
281111629680,5687,106104,16561,21150,34882,45512,53398,61185,83582,84750,93204,
281112629680,4407,107569,14121,25391,32876,41393,51055,61662,71078,84751,95135,
281113629680,5713,104452,23932,24139,44539,45566,52088,63663,74404,81672,91474,
281115129680,11238,110566,13586,21257,31223,41277,54138,61640,72966,84021,92309,
281116129680,4951,109384,11426,23149,31843,49061,67207,70401,74655,81211,91669,
281118129680,5313,106297,12101,22871,39177,46870,54624,69573,76496,89129,97443,
281118629680,190802,199796,199623,215202,193284,193136,194255,196367,196410,198555,198782,
281119129680,7416,104620,11464,25672,32870,43210,51265,61674,75771,81956,92576,
281119629680,6287,107401,12870,21578,41120,42234,52149,61538,71568,83282,106469,
281120629680,11653,118007,16053,31394,32450,46977,61252,63214,82826,84696,93262,
281121129680,3928,105789,11277,31313,33102,51350,53635,61372,73228,81201,91193,
281121629680,4670,105447,12594,22313,32820,41665,53114,72032,71912,84235,92750,
281122129680,5653,104712,11851,32917,33936,42206,51818,67183,72921,83549,92915,
281122629680,5985,108267,21377,24403,36433,44124,51422,69787,72745,89049,93569,
281123129680,9374,105614,17362,21670,32460,48565,53299,61730,71237,81505,93098,
281125129680,15016,106127,16573,22764,35657,42120,61605,62014,73915,85084,103032,
281126129680,5854,104793,11364,21015,38300,44679,51790,61209,78482,82367,100292,
281127629680,6112,104025,11807,21440,31434,41820,52488,62367,72031,91026,92000,
281130129680,9708,105967,13917,21995,32284,43034,51227,62631,88192,84173,91799,
281130629680,6448,115145,11370,23255,47425,48306,54724,61182,72449,81751,91274,
281131129680,9652,103992,11798,23035,33062,52030,53119,61376,72179,84627,92807,
281132629680,10658,103906,13234,23721,36417,42528,51073,61185,71368,82110,92286,
281133129680,17897,111315,18170,25936,32140,42766,51373,62302,72374,82163,92647,
281134129680,5828,105445,11555,21166,32232,44647,61132,66410,78635,86655,92013,
281135129680,7988,104664,12382,21572,31311,46434,53307,61127,85601,82384,91681,
281135629680,12304,113747,14305,28069,32681,48659,51975,61796,77744,84960,101526,
281136129680,19506,106636,21524,22755,32211,43531,53253,62588,72419,81440,102292,
281136629680,9143,107914,15227,25045,33366,43045,53668,61298,73083,86122,94672,
281137129680,8753,105912,12114,22385,32110,41639,62181,62438,72800,81521,92603,
281137629680,6845,115158,11478,23685,31149,41486,54409,62371,71261,87781,91533,
281138129680,6103,106870,11117,22524,39130,41933,60612,62075,72674,91509,100986,
281138629680,3932,110762,14168,21214,40367,43808,55458,74276,74482,82550,91204,
281139129680,7184,107360,11202,21283,38437,47568,52303,62380,76083,82542,98553,
281139629680,5976,114624,13650,21878,35822,43132,53032,67547,74732,91295,91924,
281140629680,9746,108475,12730,42683,41647,46624,54986,62019,83515,83406,93559,
281141129680,8909,104551,11843,35552,37892,41396,51804,71488,73562,84065,94364,
281141629680,6449,107692,11990,28456,32747,50565,54293,61733,73368,81378,97855,
281142629680,6581,104894,17502,23376,31205,42025,52446,70619,72764,86867,93035,
281143129680,5559,109431,13578,21689,37010,54219,53609,61161,71194,92756,94009,
281144129680,4891,111891,19798,21892,32623,49387,54182,63630,72266,81267,91769,
281144629680,4681,291356,14134,21227,31473,41033,52225,74062,76307,82608,288829,
281145129680,8260,103624,12828,21249,39185,42914,51659,64164,73016,83776,97842,
281145629680,4400,103896,11263,22614,32415,41319,51670,62001,77093,81306,93859,
281146629680,8147,8372,12108,21175,31393,52266,54391,73136,73547,82705,102451,
281147129680,3910,104872,11283,27454,34009,42679,58046,62681,87824,88157,92943,
281147629680,4425,112800,19592,23077,38421,43908,57852,64367,73318,81136,92653,
281148129680,5257,106870,22433,23513,33419,43901,54591,63186,71284,84169,96177,
281150629680,7934,106933,14115,26382,42211,43763,53695,61247,82167,83589,91238,
281151129680,9790,107789,12991,28623,32182,41297,54484,74077,76644,82575,92785,
281153129680,4948,103920,13247,21571,31858,43798,55286,62687,71449,81599,92060,
281155629680,11261,105075,13416,31715,35285,41259,54528,66390,72695,89052,91423,
281159129680,9597,11430,17108,21601,32756,46500,51403,68466,76263,83255,94366,
281159629680,4501,114088,14573,22952,33812,42465,53901,67960,77775,83687,98737,
281161129680,4202,104497,11175,30583,34472,43063,53127,61203,72821,82809,91671,
281161629680,5435,104976,11380,29704,32223,58691,55939,67315,74822,83130,94281,
281162129680,5510,105683,13547,21318,31171,52991,54559,72708,73353,84174,91781,
281163629680,5995,110150,12734,21883,37126,41734,51184,62625,71547,92028,95443,
281164129680,6176,111018,21792,24668,33292,42269,61248,67200,81918,84892,92547,
281165129680,9964,108949,14177,21162,31213,43593,61270,63163,71494,86938,91620,
281166129680,4087,107117,12068,28523,37223,41411,55218,61157,72033,82016,93715,
281166629680,9973,112751,11880,23384,31228,42154,55915,67295,71815,81827,110157,
281167129680,4836,106172,11139,21227,34547,42148,52811,61480,71408,86910,92501,
281167629680,7846,105123,11386,25093,41422,42353,53134,65289,72603,92811,93835,
281169129680,5135,104757,25454,25810,45392,47155,61655,64158,71504,81946,91008,
281170129680,5425,104175,11410,28897,32479,46418,53359,62854,72172,86285,93971,
281170629680,8051,122482,12477,21022,32012,41539,53846,66365,74082,86098,93287,
281171629680,4401,105153,11229,23506,33979,42094,53440,64703,78934,93058,95213,
281172629680,4761,105011,19313,23140,34097,43505,51455,63116,71726,84300,93572,
281173129680,4881,106090,17061,24892,32432,42123,51352,63582,79470,82879,93096,
281173629680,9251,110650,23693,29193,36458,42443,59628,62782,73973,97980,100505,
281176629680,7100,107241,11306,23828,37315,46992,52878,67705,72803,84843,92628,
281177629680,3295,109173,13023,21154,31111,45401,51628,61734,76643,84131,91435,
281179129680,13562,116957,14936,31117,35892,42858,59818,62453,71399,82458,98676,
281180129680,5076,115529,11814,30792,32676,45300,53108,62230,71000,83563,95119,
281181129680,5581,104045,21204,23246,36536,46552,51590,64821,71664,81299,92775,
281182629680,9279,104880,12287,38157,40574,45450,52354,62204,72214,88971,91501,
281183129680,4129,108279,11359,21466,35203,48380,53650,64654,71587,83003,92142,
281183629680,5642,105063,12786,23424,31839,51305,51631,62870,71282,84033,92442,
281186129680,6956,105791,15358,26605,32613,41179,54251,61357,76267,82755,93098,
281186629680,16098,108431,17554,27798,32172,42748,52190,71003,73989,84359,91888,
281188129680,7485,106447,21151,23454,35994,45991,55068,71377,73098,85037,91450,
281188629680,4499,107676,11762,23547,33913,41670,58894,62479,73631,88453,93976,
281189129680,129759,213951,215492,222840,124216,124467,124584,124694,125387,125007,125130,
281190629680,5045,122662,11805,28817,33426,41158,52883,68691,73088,81291,91286,
281191129680,3893,111603,13751,23359,32422,42480,51790,63581,81632,82924,101651,
281191629680,6637,106969,17571,21371,31551,43276,53410,62792,86197,85523,92009,
281192629680,9582,108419,14272,22725,31279,45495,51316,62402,71779,87962,93501,
281195629680,6290,104768,13893,30763,35211,46875,51407,63560,72434,85402,98844,
281196129680,4422,113979,17108,22622,31451,47974,53545,67944,72115,82397,103975,
281197129680,7008,122470,12211,22464,32219,43307,54561,64971,71199,86558,93004,
281197629680,10959,116155,12068,35391,36462,41729,52814,64553,74175,84601,106715,
281199129680,7097,108678,15782,22893,32411,42236,53925,68464,76996,83019,94714,
281200129680,6498,116217,13173,22977,31304,45413,55059,62708,78544,83252,115099,
281201629680,7807,104910,13495,23981,33064,41171,53800,66779,71498,81143,97669,
281202129680,9146,106371,19529,23385,32205,56879,58307,62918,72472,81413,93239,
281202629680,7790,103949,12604,22539,43243,44075,53811,66387,71957,81503,97319,
281205129680,6504,109945,17104,21384,31688,41966,57286,79454,81196,91989,91852,
281206129680,4512,105773,12250,29681,32318,43585,52742,61285,82594,84013,93653,
281206629680,4554,105719,11618,21129,31075,41238,52647,64577,72375,83910,93407,
281207629680,3520,102465,11433,23234,32128,41585,52465,71475,74308,81549,92257,
281210629680,8875,123445,12440,22154,37375,41285,56042,70396,72415,81416,95506,
281211129680,4715,111436,14788,31267,38523,41432,53059,61433,71811,81912,91448,
281212129680,6779,107449,11372,22556,34794,41691,58237,62232,71503,81414,93310,
281213629680,5758,112056,12363,21785,44909,46020,53216,68517,76975,90399,92015,
281215629680,3949,107132,15122,22477,31646,47481,51464,61358,71240,83008,99985,
281216129680,9368,109155,14709,21558,31552,43951,55085,66239,72126,81371,92127,
281217629680,5861,104469,12425,26432,34066,41300,51291,74024,76591,81351,93775,
281218629680,3935,103423,13542,21251,43192,45798,52132,63673,73914,81293,91269,
281219129680,137183,149063,149297,240361,138272,139657,141502,142149,145724,147928,148678,
281220129680,3885,104040,12953,28377,33165,41162,52819,61272,72114,81669,91093,
281222129680,8144,108410,12155,35356,37657,44167,54419,61699,72102,81025,92391,
281222629680,3253,103579,11114,23451,31172,43588,57069,62963,75969,81375,91862,
281224129680,42956,109841,119995,46537,47460,47883,57106,65991,81763,86471,97856,
281224629680,4221,105672,11900,21666,31132,41232,51911,66870,73983,81231,91158,
281225629680,3362,102724,11835,21605,35643,42311,52239,61312,72884,83959,95005,
281227129680,7482,107671,11265,22666,34496,42236,51700,62753,73317,81210,95584,
281228129680,4565,105891,13970,30570,33139,47960,62916,65759,71419,83691,102975,
281230129680,12104,116083,13215,25663,32524,46029,52261,62028,71997,84100,99501,
281230629680,5220,105512,11366,21119,31407,41196,57726,63701,75584,81293,94737,
281231129680,10164,111037,12201,21120,31526,41262,51589,68201,75049,82365,91472,
281232129680,5776,116260,11943,22053,31382,41247,61220,63233,71996,89620,92625,
281234629680,8296,112305,12189,28970,33001,44471,61808,63188,82518,83656,92393,
281240629680,4986,105650,11213,23283,31387,43864,62281,65171,81070,82308,91256,
281241129680,5738,109505,11289,23213,31369,48417,52410,61209,72387,81645,91445,
281242129680,5480,105824,12800,21811,31060,43786,51803,62158,74223,83229,104954,
281242629680,5117,104589,17771,22988,37842,45020,54022,67723,76089,88107,94774,
281245629680,5463,118736,13103,25555,37742,41180,54633,62955,71608,81353,94793,
281247129680,15561,103671,17879,21482,36209,43472,51879,62232,73939,85730,92003,
281247629680,7648,106660,12214,23271,31716,41516,51557,61167,71841,82009,91868,
281248129680,9798,107537,12429,23582,31387,55533,56090,63633,72562,82643,96389,
281248629680,4839,109121,14092,21938,31858,42638,57376,64430,75539,83464,112485,
281249129680,203854,306983,309508,310110,310586,310406,309269,309699,309269,309530,309705,
281249629680,7316,104355,14680,26403,33051,47973,57439,62664,77092,81432,91366,
281252129680,6570,104478,11375,23595,40834,42813,54165,61635,71414,81010,95030,
281254129680,9515,109316,12013,21001,32398,51392,52189,62119,71359,83426,95718,
281254629680,4943,104144,12172,31299,32734,44183,51295,64423,72763,81627,91214,
281255629680,3398,105435,11161,32436,33034,46766,56417,64902,71958,84540,91979,
281256129680,6287,114386,12302,21469,31276,42273,51721,64655,73793,81149,103610,
281256629680,4736,105297,11366,21376,31206,41588,54053,68123,71307,81275,94115,
281257129680,4728,104362,11169,21223,32310,42077,51772,62362,71454,82926,91239,
281257629680,4505,104206,11366,21235,31607,42560,51316,63593,76478,83755,91387,
