,W-0,R-0,R-1,R-2,R-3,R-4,R-5,R-6,R-7,R-8,R-9,
281029629680,1,2,1,1,1,1,1,1,1,1,1,
281033629680,1,2,1,1,1,1,1,1,1,1,1,
281034129680,1,2,1,1,1,1,1,1,1,1,1,
281035129680,1,2,1,1,1,1,1,1,1,1,1,
281037629680,1,2,1,1,1,1,1,1,1,1,1,
281038629680,1,2,1,1,1,1,1,1,1,1,1,
281039629680,1,2,1,1,1,1,1,1,1,1,1,
281041629680,1,2,1,1,1,1,1,1,1,1,1,
281042129680,1,2,1,1,1,1,1,1,1,1,1,
281042629680,1,2,1,1,1,1,1,1,1,1,1,
281043129680,1,2,1,1,1,1,1,1,1,1,1,
281044129680,1,2,1,1,1,1,1,1,1,1,1,
281044629680,1,2,1,1,1,1,1,1,1,1,1,
281045129680,1,2,1,1,1,1,1,1,1,1,1,
281046129680,1,2,1,1,1,1,1,1,1,1,1,
281046629680,1,2,1,1,1,1,1,1,1,1,1,
281047629680,1,2,1,1,1,1,1,1,1,1,1,
281048129680,1,2,1,1,1,1,1,1,1,1,1,
281048629680,1,2,1,1,1,1,1,1,1,1,1,
281050129680,1,2,1,1,1,1,1,1,1,1,1,
281051129680,1,2,1,1,1,1,1,1,1,1,1,
281053129680,1,2,1,1,1,1,1,1,1,1,1,
281053629680,1,2,2,2,2,2,2,2,2,2,2,
281054129680,1,2,1,1,1,1,1,1,1,1,1,
281054629680,1,2,1,1,1,1,1,1,1,1,1,
281055629680,1,2,1,1,1,1,1,1,1,1,1,
281056629680,1,2,1,1,1,1,1,1,1,1,1,
281057129680,1,2,1,1,1,1,1,1,1,1,1,
281058129680,1,2,1,1,1,1,1,1,1,1,1,
281058629680,1,2,1,1,1,1,1,1,1,1,1,
281059129680,1,2,1,1,1,1,1,1,1,1,1,
281059629680,1,2,1,1,1,1,1,1,1,1,1,
281060629680,1,2,1,1,1,1,1,1,1,1,1,
281061129680,1,2,1,1,1,1,1,1,1,1,1,
281062129680,1,2,1,1,1,1,1,1,1,1,1,
281062629680,1,2,1,1,1,1,1,1,1,1,1,
281063629680,1,2,1,1,1,1,1,1,1,1,1,
281064129680,1,2,1,1,1,1,1,1,1,1,1,
281065129680,1,2,1,1,1,1,1,1,1,1,1,
281065629680,1,2,1,1,1,1,1,1,1,1,1,
281068629680,1,2,1,1,1,1,1,1,1,1,1,
281070629680,1,2,1,1,1,1,1,1,1,1,1,
281071629680,1,2,1,1,1,1,1,1,1,1,1,
281072129680,1,2,1,1,1,1,1,1,1,1,1,
281072629680,1,2,1,1,1,1,1,1,1,1,1,
281073629680,1,2,1,1,1,1,1,1,1,1,1,
281074629680,1,2,1,1,1,1,1,1,1,1,1,
281075129680,1,2,2,1,1,1,1,1,1,1,1,
281075629680,1,2,1,1,1,1,1,1,1,1,1,
281076129680,1,2,1,1,1,1,1,1,1,1,1,
281076629680,1,2,1,1,1,1,1,1,1,1,1,
281078129680,1,2,1,1,1,1,1,1,1,1,1,
281079129680,1,2,1,1,1,1,1,1,1,1,1,
281079629680,1,2,1,1,1,1,1,1,1,1,1,
281082129680,1,2,1,1,1,1,1,1,1,1,1,
281083129680,1,2,1,1,1,1,1,1,1,1,1,
281084629680,1,2,2,2,2,2,2,2,2,2,2,
281085629680,1,2,1,1,1,1,1,1,1,1,1,
281086129680,1,2,1,1,1,1,1,1,1,1,1,
281087629680,1,2,1,1,1,1,1,1,1,1,1,
281090129680,1,2,1,1,1,1,1,1,1,1,1,
281090629680,1,2,1,1,1,1,1,1,1,1,1,
281091129680,1,2,2,2,2,2,2,2,1,1,1,
281092629680,1,2,1,1,1,1,1,1,1,1,1,
281093129680,1,2,1,1,1,1,1,1,1,1,1,
281095129680,1,2,1,1,1,1,1,1,1,1,1,
281095629680,1,2,1,1,1,1,1,1,1,1,1,
281096129680,1,2,1,1,1,1,1,1,1,1,1,
281097129680,1,2,1,1,1,1,1,1,1,1,1,
281098129680,1,2,1,1,1,1,1,1,1,1,1,
281098629680,1,2,1,1,1,1,1,1,1,1,1,
281099129680,1,2,1,1,1,1,1,1,1,1,1,
281099629680,1,2,1,1,1,1,1,1,1,1,1,
281100129680,1,2,1,1,1,1,1,1,1,1,1,
281100629680,1,2,1,1,1,1,1,1,1,1,1,
281101129680,1,2,1,1,1,1,1,1,1,1,1,
281102629680,1,2,1,1,1,1,1,1,1,1,1,
281104129680,1,2,1,1,1,1,1,1,1,1,1,
281106129680,1,2,1,1,1,1,1,1,1,1,1,
281107629680,1,2,1,1,1,1,1,1,1,1,1,
281108129680,1,2,1,1,1,1,1,1,1,1,1,
281109629680,1,2,1,1,1,1,1,1,1,1,1,
281110129680,1,2,1,1,1,1,1,1,1,1,1,
281112129680,1,2,1,1,1,1,1,1,1,1,1,
281113129680,1,2,1,1,1,1,1,1,1,1,1,
281114129680,1,2,1,1,1,1,1,1,1,1,1,
281114629680,1,2,2,2,2,2,1,1,1,1,1,
281115629680,1,2,1,1,1,1,1,1,1,1,1,
281116629680,1,2,1,1,1,1,1,1,1,1,1,
281117129680,1,2,1,1,1,1,1,1,1,1,1,
281117629680,1,2,1,1,1,1,1,1,1,1,1,
281120129680,1,2,1,1,1,1,1,1,1,1,1,
281123629680,1,2,1,1,1,1,1,1,1,1,1,
281124129680,1,2,1,1,1,1,1,1,1,1,1,
281124629680,1,2,1,1,1,1,1,1,1,1,1,
281125629680,1,2,1,1,1,1,1,1,1,1,1,
281126629680,1,2,1,1,1,1,1,1,1,1,1,
281127129680,1,2,1,1,1,1,1,1,1,1,1,
281128129680,1,2,1,1,1,1,1,1,1,1,1,
281128629680,1,2,1,1,1,1,1,1,1,1,1,
281129129680,1,2,1,1,1,1,1,1,1,1,1,
281129629680,1,2,1,1,1,1,1,1,1,1,1,
281131629680,1,2,1,1,1,1,1,1,1,1,1,
281132129680,1,2,1,1,1,1,1,1,1,1,1,
281133629680,1,2,1,1,1,1,1,1,1,1,1,
281134629680,1,2,1,1,1,1,1,1,1,1,1,
281140129680,1,2,1,1,1,1,1,1,1,1,1,
281142129680,1,2,1,1,1,1,1,1,1,1,1,
281143629680,1,2,1,1,1,1,1,1,1,1,1,
281146129680,1,2,2,1,1,1,1,1,1,1,1,
281148629680,1,2,1,1,1,1,1,1,1,1,1,
281149129680,1,2,2,1,1,1,1,1,1,1,1,
281149629680,1,2,1,1,1,1,1,1,1,1,1,
281150129680,1,2,1,1,1,1,1,1,1,1,1,
281151629680,1,2,1,1,1,1,1,1,1,1,1,
281152129680,1,2,1,1,1,1,1,1,1,1,1,
281152629680,1,2,1,1,1,1,1,1,1,1,1,
281153629680,1,2,1,1,1,1,1,1,1,1,1,
281154129680,1,2,1,1,1,1,1,1,1,1,1,
281154629680,1,2,1,1,1,1,1,1,1,1,1,
281155129680,1,2,1,1,1,1,1,1,1,1,1,
281156129680,1,2,1,1,1,1,1,1,1,1,1,
281156629680,1,2,1,1,1,1,1,1,1,1,1,
281157129680,1,2,1,1,1,1,1,1,1,1,1,
281157629680,1,2,1,1,1,1,1,1,1,1,1,
281158129680,1,2,1,1,1,1,1,1,1,1,1,
281158629680,1,2,1,1,1,1,1,1,1,1,1,
281160129680,1,2,1,1,1,1,1,1,1,1,1,
281160629680,1,2,1,1,1,1,1,1,1,1,1,
281162629680,1,2,1,1,1,1,1,1,1,1,1,
281163129680,1,2,1,1,1,1,1,1,1,1,1,
281164629680,1,2,1,1,1,1,1,1,1,1,1,
281165629680,1,2,1,1,1,1,1,1,1,1,1,
281168129680,1,2,1,1,1,1,1,1,1,1,1,
281168629680,1,2,1,1,1,1,1,1,1,1,1,
281169629680,1,2,1,1,1,1,1,1,1,1,1,
281171129680,1,2,1,1,1,1,1,1,1,1,1,
281172129680,1,2,1,1,1,1,1,1,1,1,1,
281174129680,1,2,2,2,2,1,1,1,1,1,1,
281174629680,1,2,1,1,1,1,1,1,1,1,1,
281175129680,1,2,1,1,1,1,1,1,1,1,1,
281175629680,1,2,1,1,1,1,1,1,1,1,1,
281176129680,1,2,1,1,1,1,1,1,1,1,1,
281177129680,1,2,1,1,1,1,1,1,1,1,1,
281178129680,1,2,1,1,1,1,1,1,1,1,1,
281178629680,1,2,2,2,2,2,1,1,1,1,1,
281179629680,1,2,1,1,1,1,1,1,1,1,1,
281180629680,1,2,1,1,1,1,1,1,1,1,1,
281181629680,1,2,1,1,1,1,1,1,1,1,1,
281182129680,1,2,1,1,1,1,1,1,1,1,1,
281184129680,1,2,1,1,1,1,1,1,1,1,1,
281184629680,1,2,1,1,1,1,1,1,1,1,1,
281185129680,1,2,1,1,1,1,1,1,1,1,1,
281185629680,1,2,1,1,1,1,1,1,1,1,1,
281187129680,1,2,1,1,1,1,1,1,1,1,1,
281187629680,1,2,1,1,1,1,1,1,1,1,1,
281189629680,1,2,1,1,1,1,1,1,1,1,1,
281190129680,1,2,1,1,1,1,1,1,1,1,1,
281192129680,1,2,1,1,1,1,1,1,1,1,1,
281193129680,1,2,1,1,1,1,1,1,1,1,1,
281193629680,1,2,1,1,1,1,1,1,1,1,1,
281194129680,1,2,1,1,1,1,1,1,1,1,1,
281194629680,1,2,1,1,1,1,1,1,1,1,1,
281195129680,1,2,1,1,1,1,1,1,1,1,1,
281196629680,1,2,1,1,1,1,1,1,1,1,1,
281198129680,1,2,1,1,1,1,1,1,1,1,1,
281198629680,1,2,1,1,1,1,1,1,1,1,1,
281199629680,1,2,1,1,1,1,1,1,1,1,1,
281200629680,1,2,1,1,1,1,1,1,1,1,1,
281201129680,1,2,1,1,1,1,1,1,1,1,1,
281203129680,1,2,1,1,1,1,1,1,1,1,1,
281203629680,1,2,1,1,1,1,1,1,1,1,1,
281204129680,1,2,2,1,1,1,1,1,1,1,1,
281204629680,1,2,1,1,1,1,1,1,1,1,1,
281205629680,1,2,1,1,1,1,1,1,1,1,1,
281207129680,1,2,1,1,1,1,1,1,1,1,1,
281208129680,1,2,1,1,1,1,1,1,1,1,1,
281208629680,1,2,1,1,1,1,1,1,1,1,1,
281209129680,1,2,2,2,2,2,2,2,2,2,2,
281209629680,1,2,1,1,1,1,1,1,1,1,1,
281210129680,1,2,1,1,1,1,1,1,1,1,1,
281211629680,1,2,1,1,1,1,1,1,1,1,1,
281212629680,1,2,1,1,1,1,1,1,1,1,1,
281213129680,1,2,1,1,1,1,1,1,1,1,1,
281214129680,1,2,1,1,1,1,1,1,1,1,1,
281214629680,1,2,1,1,1,1,1,1,1,1,1,
281215129680,1,2,1,1,1,1,1,1,1,1,1,
281216629680,1,2,1,1,1,1,1,1,1,1,1,
281217129680,1,2,1,1,1,1,1,1,1,1,1,
281218129680,1,2,1,1,1,1,1,1,1,1,1,
281219629680,1,2,1,1,1,1,1,1,1,1,1,
281220629680,1,2,1,1,1,1,1,1,1,1,1,
281221129680,1,2,1,1,1,1,1,1,1,1,1,
281221629680,1,2,1,1,1,1,1,1,1,1,1,
281223129680,1,2,1,1,1,1,1,1,1,1,1,
281223629680,1,2,1,1,1,1,1,1,1,1,1,
281225129680,1,2,1,1,1,1,1,1,1,1,1,
281226129680,1,2,1,1,1,1,1,1,1,1,1,
281226629680,1,2,1,1,1,1,1,1,1,1,1,
281227629680,1,2,1,1,1,1,1,1,1,1,1,
281228629680,1,2,1,1,1,1,1,1,1,1,1,
281229129680,1,2,1,1,1,1,1,1,1,1,1,
281229629680,1,2,1,1,1,1,1,1,1,1,1,
281231629680,1,2,1,1,1,1,1,1,1,1,1,
281232629680,1,2,1,1,1,1,1,1,1,1,1,
281233129680,1,2,1,1,1,1,1,1,1,1,1,
281233629680,1,2,2,2,2,2,1,1,1,1,1,
281234129680,1,2,2,2,1,1,1,1,1,1,1,
281235129680,1,2,1,1,1,1,1,1,1,1,1,
281235629680,1,2,1,1,1,1,1,1,1,1,1,
281236129680,1,2,1,1,1,1,1,1,1,1,1,
281236629680,1,2,1,1,1,1,1,1,1,1,1,
281237129680,1,2,1,1,1,1,1,1,1,1,1,
281237629680,1,2,1,1,1,1,1,1,1,1,1,
281238129680,1,2,1,1,1,1,1,1,1,1,1,
281238629680,1,2,1,1,1,1,1,1,1,1,1,
281239129680,1,2,1,1,1,1,1,1,1,1,1,
281239629680,1,2,1,1,1,1,1,1,1,1,1,
281240129680,1,2,1,1,1,1,1,1,1,1,1,
281241629680,1,2,1,1,1,1,1,1,1,1,1,
281243129680,1,2,1,1,1,1,1,1,1,1,1,
281243629680,1,2,1,1,1,1,1,1,1,1,1,
281244129680,1,2,1,1,1,1,1,1,1,1,1,
281244629680,1,2,1,1,1,1,1,1,1,1,1,
281245129680,1,2,1,1,1,1,1,1,1,1,1,
281246129680,1,2,1,1,1,1,1,1,1,1,1,
281246629680,1,2,1,1,1,1,1,1,1,1,1,
281250129680,1,2,1,1,1,1,1,1,1,1,1,
281250629680,1,2,1,1,1,1,1,1,1,1,1,
281251129680,1,2,2,2,2,2,2,1,1,1,1,
281251629680,1,2,1,1,1,1,1,1,1,1,1,
281252629680,1,2,1,1,1,1,1,1,1,1,1,
281253129680,1,2,1,1,1,1,1,1,1,1,1,
281253629680,1,2,1,1,1,1,1,1,1,1,1,
281255129680,1,2,1,1,1,1,1,1,1,1,1,
281258129680,1,2,1,1,1,1,1,1,1,1,1,
281260129680,1,2,1,1,1,1,1,1,1,1,1,
281262129680,1,2,1,1,1,1,1,1,1,1,1,
281262629680,1,2,1,1,1,1,1,1,1,1,1,
281263129680,1,2,1,1,1,1,1,1,1,1,1,
281264129680,1,2,1,1,1,1,1,1,1,1,1,
281264629680,1,2,1,1,1,1,1,1,1,1,1,
281266129680,1,2,1,1,1,1,1,1,1,1,1,
281267629680,1,2,1,1,1,1,1,1,1,1,1,
281268129680,1,2,1,1,1,1,1,1,1,1,1,
281269129680,1,2,2,1,1,1,1,1,1,1,1,
281270129680,1,2,1,1,1,1,1,1,1,1,1,
281270629680,1,2,1,1,1,1,1,1,1,1,1,
281271629680,1,2,1,1,1,1,1,1,1,1,1,
281273629680,1,2,1,1,1,1,1,1,1,1,1,
281274129680,1,2,1,1,1,1,1,1,1,1,1,
281274629680,1,2,1,1,1,1,1,1,1,1,1,
281275129680,1,2,1,1,1,1,1,1,1,1,1,
281276629680,1,2,1,1,1,1,1,1,1,1,1,
281278129680,1,2,1,1,1,1,1,1,1,1,1,
281278629680,1,2,1,1,1,1,1,1,1,1,1,
281279629680,1,2,1,1,1,1,1,1,1,1,1,
281280629680,1,2,1,1,1,1,1,1,1,1,1,
281281129680,1,2,2,2,1,1,1,1,1,1,1,
281281629680,1,2,1,1,1,1,1,1,1,1,1,
281282629680,1,2,1,1,1,1,1,1,1,1,1,
281283129680,1,2,1,1,1,1,1,1,1,1,1,
281283629680,1,2,1,1,1,1,1,1,1,1,1,
281284129680,1,2,1,1,1,1,1,1,1,1,1,
281284629680,1,2,1,1,1,1,1,1,1,1,1,
281285129680,1,2,1,1,1,1,1,1,1,1,1,
281286129680,1,2,1,1,1,1,1,1,1,1,1,
281286629680,1,2,1,1,1,1,1,1,1,1,1,
281287129680,1,2,1,1,1,1,1,1,1,1,1,
281287629680,1,2,1,1,1,1,1,1,1,1,1,
281289629680,1,2,1,1,1,1,1,1,1,1,1,
281290629680,1,2,1,1,1,1,1,1,1,1,1,
281291629680,1,2,2,1,1,1,1,1,1,1,1,
281293629680,1,2,1,1,1,1,1,1,1,1,1,
281296129680,1,2,1,1,1,1,1,1,1,1,1,
281297129680,1,2,1,1,1,1,1,1,1,1,1,
281297629680,1,2,1,1,1,1,1,1,1,1,1,
281298129680,1,1,1,1,1,1,1,1,1,1,1,
281299129680,1,2,1,1,1,1,1,1,1,1,1,
281300129680,1,2,1,1,1,1,1,1,1,1,1,
281300629680,1,2,1,1,1,1,1,1,1,1,1,
281301129680,1,2,1,1,1,1,1,1,1,1,1,
281301629680,1,2,1,1,1,1,1,1,1,1,1,
281302129680,1,2,1,1,1,1,1,1,1,1,1,
281303129680,1,2,1,1,1,1,1,1,1,1,1,
281303629680,1,2,2,2,2,2,2,1,1,1,1,
281305129680,1,2,1,1,1,1,1,1,1,1,1,
281306129680,1,2,2,2,1,1,1,1,1,1,1,
281310629680,1,2,1,1,1,1,1,1,1,1,1,
281311129680,1,2,1,1,1,1,1,1,1,1,1,
281312129680,1,2,1,1,1,1,1,1,1,1,1,
281312629680,1,2,1,1,1,1,1,1,1,1,1,
281313129680,1,2,1,1,1,1,1,1,1,1,1,
281314129680,1,2,1,1,1,1,1,1,1,1,1,
281315629680,1,2,1,1,1,1,1,1,1,1,1,
281316129680,1,2,1,1,1,1,1,1,1,1,1,
281317129680,1,2,2,1,1,1,1,1,1,1,1,
281317629680,1,2,1,1,1,1,1,1,1,1,1,
281318129680,1,2,1,1,1,1,1,1,1,1,1,
281318629680,1,2,1,1,1,1,1,1,1,1,1,
281319129680,1,2,1,1,1,1,1,1,1,1,1,
281320129680,1,2,1,1,1,1,1,1,1,1,1,
281320629680,1,2,1,1,1,1,1,1,1,1,1,
281321129680,1,2,1,1,1,1,1,1,1,1,1,
281321629680,1,2,1,1,1,1,1,1,1,1,1,
281322129680,1,2,1,1,1,1,1,1,1,1,1,
281322629680,1,2,1,1,1,1,1,1,1,1,1,
281325629680,1,2,1,1,1,1,1,1,1,1,1,
281326629680,1,2,1,1,1,1,1,1,1,1,1,
281327129680,1,2,1,1,1,1,1,1,1,1,1,
281327629680,1,2,1,1,1,1,1,1,1,1,1,
281329129680,1,2,1,1,1,1,1,1,1,1,1,
281329629680,1,2,1,1,1,1,1,1,1,1,1,
281332129680,1,2,1,1,1,1,1,1,1,1,1,
281334129680,1,2,1,1,1,1,1,1,1,1,1,
281335129680,1,2,1,1,1,1,1,1,1,1,1,
281335629680,1,2,1,1,1,1,1,1,1,1,1,
281336129680,1,2,1,1,1,1,1,1,1,1,1,
281337129680,1,2,1,1,1,1,1,1,1,1,1,
281337629680,1,2,1,1,1,1,1,1,1,1,1,
281339129680,1,2,1,1,1,1,1,1,1,1,1,
281340629680,1,2,1,1,1,1,1,1,1,1,1,
281341629680,1,2,1,1,1,1,1,1,1,1,1,
281342629680,1,2,1,1,1,1,1,1,1,1,1,
281344129680,1,2,1,1,1,1,1,1,1,1,1,
281346129680,1,2,1,1,1,1,1,1,1,1,1,
281347129680,1,1,1,1,1,1,1,1,1,1,1,
281348129680,1,2,2,1,1,1,1,1,1,1,1,
281348629680,1,2,2,2,2,2,1,1,1,1,1,
281354129680,1,2,1,1,1,1,1,1,1,1,1,
281355129680,1,2,1,1,1,1,1,1,1,1,1,
281355629680,1,2,1,1,1,1,1,1,1,1,1,
281356129680,1,2,1,1,1,1,1,1,1,1,1,
281357129680,1,2,1,1,1,1,1,1,1,1,1,
281357629680,1,2,1,1,1,1,1,1,1,1,1,
281358129680,1,2,1,1,1,1,1,1,1,1,1,
281358629680,1,1,1,1,1,1,1,1,1,1,1,
281360629680,1,2,2,2,2,2,1,1,1,1,1,
281362129680,1,2,1,1,1,1,1,1,1,1,1,
281362629680,1,2,1,1,1,1,1,1,1,1,1,
281364629680,1,2,1,1,1,1,1,1,1,1,1,
281366129680,1,2,1,1,1,1,1,1,1,1,1,
281366629680,1,2,1,1,1,1,1,1,1,1,1,
281367129680,1,2,1,1,1,1,1,1,1,1,1,
281367629680,1,2,2,1,1,1,1,1,1,1,1,
281368629680,1,2,1,1,1,1,1,1,1,1,1,
281369129680,1,2,1,1,1,1,1,1,1,1,1,
281370129680,1,2,1,1,1,1,1,1,1,1,1,
281371629680,1,2,1,1,1,1,1,1,1,1,1,
281372129680,1,2,1,1,1,1,1,1,1,1,1,

