,W-0,R-0,R-1,R-2,R-3,R-4,
278221749154,42250,49392,42497,47082,48943,50629,
278223249154,11961,26480,26296,26674,13032,14227,
278224249154,7351,19686,20531,20360,8068,19204,
278225249154,14893,15417,18095,41143,41648,41895,
278226249154,97122,98175,122444,131958,123043,124262,
278226749154,7745,16748,33397,34447,8802,13702,
278227249154,5021,14413,15349,5781,8485,9471,
278227749154,5689,14225,16709,20333,7202,9064,
278228249154,9756,13969,21095,11357,10156,11179,
278228749154,3591,15223,12700,13453,14999,15241,
278230249154,14504,18369,28889,14977,15957,17462,
278231249154,5476,14507,5917,6534,7296,13458,
278231749154,6511,24046,21921,9541,11899,12485,
278232249154,5131,21392,21141,6494,9051,10753,
278232749154,4613,25137,25474,5279,8110,10449,
278233249154,5108,14231,14365,5443,8032,11599,
278233749154,4831,17158,9067,8347,8774,9919,
278234249154,3357,17607,4735,6711,8736,15681,
278235249154,7501,18955,19085,19770,7929,9150,
278235749154,6785,14103,18673,6749,9232,9549,
278236249154,10732,19425,19836,11220,11962,12433,
278236749154,5759,30554,34142,5900,7307,9197,
278237749154,5642,19073,19064,7360,8024,11824,
278238749154,3507,15198,4901,5775,7169,9258,
278239249154,5465,14214,25629,6825,8621,9723,
278241249154,5121,14159,15216,6490,7491,9287,
278241749154,7305,20993,23532,9650,10240,10818,
278242249154,7225,16333,8572,9196,9696,10469,
278242749154,5065,16760,16937,5338,7591,9919,
278243249154,4950,15045,15399,5986,8992,9386,
278245749154,5473,6484,7254,7629,12930,14843,
278246749154,3962,21023,6643,9554,10167,10472,
278247249154,9176,20459,20616,9425,10242,13617,
278247749154,4771,15320,4960,7145,7306,9169,
278248249154,11680,15985,17287,24265,15347,15118,
278248749154,16003,32625,38182,38899,17143,18153,
278249749154,7534,18845,19983,8067,8519,12023,
278250249154,14177,15745,13739,14530,14800,15045,
278250749154,3583,13301,4448,5241,9063,9591,
278252749154,3417,14689,3700,5885,7596,9966,
278253249154,8347,15217,21080,21236,7942,10886,
278254749154,5609,15771,18348,7581,7928,10653,
278255249154,9732,13779,24223,10276,10942,11304,
278255749154,79425,96171,95936,96081,80134,78378,
278256249154,4413,19770,22012,9844,10104,11159,
278257249154,6829,16614,16905,17047,7654,10398,
278258749154,9269,27254,10378,9504,9959,10607,
278259249154,12403,23103,13203,14568,14805,15081,
278259749154,5308,19159,8133,7687,9142,10956,
278260749154,13708,19281,22670,22727,24967,15964,
278262249154,5210,25633,5450,6697,9095,10036,
278263249154,10982,14274,16600,11082,12451,12801,
278264749154,6933,18830,19248,6831,7810,12483,
278265249154,7459,21089,7980,9219,9445,18428,
