,W-0,R-0,R-1,R-2,R-3,R-4,R-5,R-6,R-7,R-8,R-9,
280305335236,1,2,1,1,1,1,1,1,1,1,1,
280306335236,1,2,1,1,1,1,1,1,1,1,1,
280306835236,1,2,1,1,1,1,1,1,1,1,1,
280307335236,1,2,1,1,1,1,1,1,1,1,1,
280309335236,1,2,1,1,1,1,1,1,1,1,1,
280309835236,1,2,1,1,1,1,1,1,1,1,1,
280311335236,1,2,1,1,1,1,1,1,1,1,1,
280311835236,1,2,1,1,1,1,1,1,1,1,1,
280312335236,1,2,1,1,1,1,1,1,1,1,1,
280312835236,1,2,1,1,1,1,1,1,1,1,1,
280313835236,1,2,1,1,1,1,1,1,1,1,1,
280315335236,1,2,1,1,1,1,1,1,1,1,1,
280315835236,1,2,1,1,1,1,1,1,1,1,1,
280316335236,1,2,1,1,1,1,1,1,1,1,1,
280317335236,1,2,1,1,1,1,1,1,1,1,1,
280318835236,1,2,1,1,1,1,1,1,1,1,1,
280319835236,1,1,1,1,1,1,1,1,1,1,1,
280321335236,1,2,1,1,1,1,1,1,1,1,1,
280321835236,1,2,1,1,1,1,1,1,1,1,1,
280322835236,1,2,1,1,1,1,1,1,1,1,1,
280323335236,1,2,1,1,1,1,1,1,1,1,1,
280324835236,1,2,1,1,1,1,1,1,1,1,1,
280325335236,1,2,1,1,1,1,1,1,1,1,1,
280325835236,1,2,1,1,1,1,1,1,1,1,1,
280326335236,1,2,1,1,1,1,1,1,1,1,1,
280328335236,1,2,1,1,1,1,1,1,1,1,1,
280330335236,1,2,1,1,1,1,1,1,1,1,1,
280330835236,1,2,1,1,1,1,1,1,1,1,1,
280332335236,1,2,1,1,1,1,1,1,1,1,1,
280333835236,1,2,1,1,1,1,1,1,1,1,1,
280336335236,1,2,1,1,1,1,1,1,1,1,1,
280336835236,1,2,1,1,1,1,1,1,1,1,1,
280337835236,1,2,1,1,1,1,1,1,1,1,1,
280338335236,1,2,1,1,1,1,1,1,1,1,1,
280338835236,1,2,1,1,1,1,1,1,1,1,1,
280339835236,1,2,1,1,1,1,1,1,1,1,1,
280342335236,1,2,1,1,1,1,1,1,1,1,1,
280342835236,1,2,2,2,2,1,1,1,1,1,1,
280343835236,1,2,1,1,1,1,1,1,1,1,1,
280344335236,1,2,1,1,1,1,1,1,1,1,1,
280344835236,1,2,1,1,1,1,1,1,1,1,1,
280345335236,1,2,1,1,1,1,1,1,1,1,1,
280347335236,1,2,1,1,1,1,1,1,1,1,1,
280348335236,1,2,1,1,1,1,1,1,1,1,1,
280350835236,1,2,1,1,1,1,1,1,1,1,1,
280351835236,1,2,1,1,1,1,1,1,1,1,1,
280352335236,1,2,1,1,1,1,1,1,1,1,1,
280354835236,1,2,1,1,1,1,1,1,1,1,1,
280355335236,1,2,1,1,1,1,1,1,1,1,1,
280356335236,1,2,1,1,1,1,1,1,1,1,1,
280358835236,1,2,1,1,1,1,1,1,1,1,1,
280360335236,1,2,1,1,1,1,1,1,1,1,1,
280360835236,1,1,1,1,1,1,1,1,1,1,1,
280361335236,1,2,1,1,1,1,1,1,1,1,1,
280361835236,1,2,1,1,1,1,1,1,1,1,1,
280362335236,1,2,1,1,1,1,1,1,1,1,1,
280362835236,1,2,1,1,1,1,1,1,1,1,1,
280363335236,1,2,1,1,1,1,1,1,1,1,1,
280364835236,1,2,1,1,1,1,1,1,1,1,1,
280365335236,1,2,1,1,1,1,1,1,1,1,1,
280365835236,1,2,1,1,1,1,1,1,1,1,1,
280368335236,1,2,1,1,1,1,1,1,1,1,1,
280368835236,1,2,1,1,1,1,1,1,1,1,1,
280369835236,1,2,1,1,1,1,1,1,1,1,1,
280370835236,1,2,1,1,1,1,1,1,1,1,1,
280371335236,1,2,1,1,1,1,1,1,1,1,1,
280371835236,1,2,1,1,1,1,1,1,1,1,1,
280372335236,1,2,1,1,1,1,1,1,1,1,1,
280374835236,1,2,1,1,1,1,1,1,1,1,1,
280376835236,1,2,1,1,1,1,1,1,1,1,1,
280377335236,1,2,1,1,1,1,1,1,1,1,1,
280377835236,1,2,1,1,1,1,1,1,1,1,1,
280378335236,1,2,1,1,1,1,1,1,1,1,1,
280378835236,1,1,1,1,1,1,1,1,1,1,1,
280379335236,1,2,1,1,1,1,1,1,1,1,1,
280380835236,1,2,1,1,1,1,1,1,1,1,1,
280381835236,1,2,1,1,1,1,1,1,1,1,1,
280382335236,1,2,1,1,1,1,1,1,1,1,1,
280382835236,1,2,1,1,1,1,1,1,1,1,1,
280383335236,1,2,1,1,1,1,1,1,1,1,1,
280384835236,1,2,1,1,1,1,1,1,1,1,1,
280385335236,1,2,1,1,1,1,1,1,1,1,1,
280386335236,1,2,1,1,1,1,1,1,1,1,1,
280388335236,1,2,1,1,1,1,1,1,1,1,1,
280389335236,1,2,1,1,1,1,1,1,1,1,1,
280390335236,1,2,1,1,1,1,1,1,1,1,1,
280391335236,1,2,1,1,1,1,1,1,1,1,1,
280391835236,1,2,1,1,1,1,1,1,1,1,1,
280393335236,1,2,1,1,1,1,1,1,1,1,1,
280395835236,1,2,1,1,1,1,1,1,1,1,1,
280396835236,1,2,1,1,1,1,1,1,1,1,1,
280399335236,1,2,1,1,1,1,1,1,1,1,1,
280399835236,1,2,1,1,1,1,1,1,1,1,1,
280400335236,1,2,1,1,1,1,1,1,1,1,1,
280400835236,1,2,2,2,2,2,2,2,2,2,2,
280402335236,1,2,1,1,1,1,1,1,1,1,1,
280402835236,1,1,1,1,1,1,1,1,1,1,1,
280403335236,1,2,2,2,2,2,1,1,1,1,1,
280405335236,1,2,1,1,1,1,1,1,1,1,1,
280406835236,1,2,1,1,1,1,1,1,1,1,1,
280407335236,1,2,1,1,1,1,1,1,1,1,1,
280407835236,1,2,1,1,1,1,1,1,1,1,1,
280408335236,1,1,1,1,1,1,1,1,1,1,1,
280408835236,1,2,1,1,1,1,1,1,1,1,1,
280409335236,1,2,1,1,1,1,1,1,1,1,1,
280409835236,1,2,1,1,1,1,1,1,1,1,1,
280411335236,1,2,1,1,1,1,1,1,1,1,1,
280412335236,1,2,1,1,1,1,1,1,1,1,1,
280412835236,1,2,1,1,1,1,1,1,1,1,1,
280413335236,1,2,1,1,1,1,1,1,1,1,1,
280413835236,1,2,1,1,1,1,1,1,1,1,1,
280414835236,1,2,1,1,1,1,1,1,1,1,1,
280415835236,1,2,1,1,1,1,1,1,1,1,1,
280416835236,1,2,1,1,1,1,1,1,1,1,1,
280417335236,1,2,1,1,1,1,1,1,1,1,1,
280417835236,1,2,1,1,1,1,1,1,1,1,1,
280420335236,1,2,1,1,1,1,1,1,1,1,1,
280422335236,1,2,1,1,1,1,1,1,1,1,1,
280423835236,1,2,1,1,1,1,1,1,1,1,1,
280425835236,1,2,1,1,1,1,1,1,1,1,1,
280426335236,1,2,1,1,1,1,1,1,1,1,1,
280427335236,1,2,1,1,1,1,1,1,1,1,1,
280428335236,1,2,1,1,1,1,1,1,1,1,1,
280428835236,1,2,1,1,1,1,1,1,1,1,1,
280429335236,1,2,1,1,1,1,1,1,1,1,1,
280431835236,1,2,1,1,1,1,1,1,1,1,1,
280432835236,1,2,1,1,1,1,1,1,1,1,1,
280434335236,1,2,1,1,1,1,1,1,1,1,1,
280436835236,1,2,1,1,1,1,1,1,1,1,1,
280438335236,1,2,1,1,1,1,1,1,1,1,1,
280439835236,1,2,1,1,1,1,1,1,1,1,1,
280441335236,1,2,1,1,1,1,1,1,1,1,1,
280442835236,1,2,1,1,1,1,1,1,1,1,1,
280443335236,1,2,1,1,1,1,1,1,1,1,1,
280443835236,1,2,1,1,1,1,1,1,1,1,1,
280444335236,1,2,1,1,1,1,1,1,1,1,1,
280444835236,1,2,1,1,1,1,1,1,1,1,1,
280445835236,1,2,1,1,1,1,1,1,1,1,1,
280446335236,1,2,1,1,1,1,1,1,1,1,1,
280446835236,1,2,1,1,1,1,1,1,1,1,1,
280447835236,1,2,1,1,1,1,1,1,1,1,1,
280449835236,1,2,1,1,1,1,1,1,1,1,1,
280450835236,1,2,1,1,1,1,1,1,1,1,1,
280453835236,1,2,1,1,1,1,1,1,1,1,1,
280454335236,1,2,1,1,1,1,1,1,1,1,1,
280455335236,1,2,1,1,1,1,1,1,1,1,1,
280456835236,1,2,1,1,1,1,1,1,1,1,1,
280457335236,1,2,1,1,1,1,1,1,1,1,1,
280457835236,1,2,1,1,1,1,1,1,1,1,1,
280458335236,1,2,1,1,1,1,1,1,1,1,1,
280459335236,1,2,1,1,1,1,1,1,1,1,1,
280460335236,1,2,1,1,1,1,1,1,1,1,1,
280460835236,1,2,1,1,1,1,1,1,1,1,1,
280461835236,1,2,1,1,1,1,1,1,1,1,1,
280463335236,1,2,1,1,1,1,1,1,1,1,1,
280463835236,1,2,1,1,1,1,1,1,1,1,1,
280464835236,1,2,1,1,1,1,1,1,1,1,1,
280465335236,1,2,1,1,1,1,1,1,1,1,1,
280465835236,1,2,2,2,1,1,1,1,1,1,1,
280466335236,1,2,1,1,1,1,1,1,1,1,1,
280468335236,1,2,1,1,1,1,1,1,1,1,1,
280468835236,1,2,1,1,1,1,1,1,1,1,1,
280470335236,1,2,2,2,1,1,1,1,1,1,1,
280470835236,1,2,1,1,1,1,1,1,1,1,1,
280471335236,1,2,1,1,1,1,1,1,1,1,1,
280473335236,1,1,1,2,2,2,2,2,2,2,2,
280474335236,1,2,1,1,1,1,1,1,1,1,1,
280478335236,1,2,1,1,1,1,1,1,1,1,1,
280478835236,1,2,1,1,1,1,1,1,1,1,1,
280479835236,1,2,1,1,1,1,1,1,1,1,1,
280480335236,1,2,1,1,1,1,1,1,1,1,1,
280481335236,1,2,1,1,1,1,1,1,1,1,1,
280481835236,1,2,1,1,1,1,1,1,1,1,1,
280482335236,1,2,1,1,1,1,1,1,1,1,1,
280483335236,1,2,1,1,1,1,1,1,1,1,1,
280483835236,1,2,1,1,1,1,1,1,1,1,1,
280485335236,1,2,1,1,1,1,1,1,1,1,1,
280485835236,1,2,1,1,1,1,1,1,1,1,1,
280487335236,1,2,1,1,1,1,1,1,1,1,1,
280487835236,1,2,1,1,1,1,1,1,1,1,1,
280488335236,1,2,1,1,1,1,1,1,1,1,1,
280489335236,1,2,1,1,1,1,1,1,1,1,1,
280490335236,1,2,1,1,1,1,1,1,1,1,1,
280491835236,1,2,1,1,1,1,1,1,1,1,1,
280492835236,1,2,1,1,1,1,1,1,1,1,1,
280494835236,1,2,1,1,1,1,1,1,1,1,1,
280495335236,1,2,1,1,1,1,1,1,1,1,1,
280495835236,1,2,1,1,1,1,1,1,1,1,1,
280496335236,1,2,1,1,1,1,1,1,1,1,1,
280497335236,1,2,1,1,1,1,1,1,1,1,1,
280497835236,1,2,1,1,1,1,1,1,1,1,1,
280498335236,1,2,1,1,1,1,1,1,1,1,1,
280498835236,1,2,1,1,1,1,1,1,1,1,1,
280499335236,1,2,1,1,1,1,1,1,1,1,1,
280499835236,1,2,1,1,1,1,1,1,1,1,1,
280501835236,1,2,1,1,1,1,1,1,1,1,1,
280502835236,1,2,1,1,1,1,1,1,1,1,1,
280504335236,1,2,1,1,1,1,1,1,1,1,1,
280506835236,1,2,1,1,1,1,1,1,1,1,1,
280507335236,1,2,1,1,1,1,1,1,1,1,1,
280507835236,1,2,1,1,1,1,1,1,1,1,1,
280509335236,1,2,1,1,1,1,1,1,1,1,1,
280509835236,1,2,1,1,1,1,1,1,1,1,1,
280510835236,1,2,1,1,1,1,1,1,1,1,1,
280511835236,1,2,1,1,1,1,1,1,1,1,1,
280512335236,1,2,1,1,1,1,1,1,1,1,1,
280512835236,1,2,1,1,1,1,1,1,1,1,1,
280513335236,1,2,1,1,1,1,1,1,1,1,1,
280513835236,1,2,1,1,1,1,1,1,1,1,1,
280514335236,1,2,1,1,1,1,1,1,1,1,1,
280514835236,1,2,1,1,1,1,1,1,1,1,1,
280515335236,1,2,1,1,1,1,1,1,1,1,1,
280515835236,1,2,1,1,1,1,1,1,1,1,1,
280516335236,1,2,2,2,2,1,1,1,1,1,1,
280517335236,1,2,1,1,1,1,1,1,1,1,1,
280517835236,1,2,1,1,1,1,1,1,1,1,1,
280518335236,1,2,1,1,1,1,1,1,1,1,1,
280519335236,1,2,1,1,1,1,1,1,1,1,1,
280519835236,1,2,1,1,1,1,1,1,1,1,1,
280520835236,1,2,1,1,1,1,1,1,1,1,1,
280521335236,1,2,1,1,1,1,1,1,1,1,1,
280521835236,1,2,1,1,1,1,1,1,1,1,1,
280522335236,1,2,1,1,1,1,1,1,1,1,1,
280523335236,1,2,1,1,1,1,1,1,1,1,1,
280523835236,1,2,1,1,1,1,1,1,1,1,1,
280524335236,1,2,1,1,1,1,1,1,1,1,1,
280524835236,1,2,1,1,1,1,1,1,1,1,1,
280527335236,1,2,1,1,1,1,1,1,1,1,1,
280527835236,1,2,1,1,1,1,1,1,1,1,1,
280529835236,1,2,1,1,1,1,1,1,1,1,1,
280532335236,1,2,1,1,1,1,1,1,1,1,1,
280535835236,1,2,1,1,1,1,1,1,1,1,1,
280536335236,1,2,1,1,1,1,1,1,1,1,1,
280537835236,1,2,1,1,1,1,1,1,1,1,1,
280538335236,1,2,1,1,1,1,1,1,1,1,1,
280538835236,1,2,1,1,1,1,1,1,1,1,1,
280540335236,1,2,1,1,1,1,1,1,1,1,1,
280540835236,1,2,1,1,1,1,1,1,1,1,1,
280541835236,1,2,1,1,1,1,1,1,1,1,1,
280542835236,1,2,1,1,1,1,1,1,1,1,1,
280543335236,1,2,1,1,1,1,1,1,1,1,1,
280543835236,1,2,1,1,1,1,1,1,1,1,1,
280544335236,1,2,1,1,1,1,1,1,1,1,1,
280545835236,1,2,1,1,1,1,1,1,1,1,1,
280546835236,1,2,1,1,1,1,1,1,1,1,1,
280547335236,1,2,1,1,1,1,1,1,1,1,1,
280548335236,1,2,1,1,1,1,1,1,1,1,1,
280549335236,1,1,1,1,1,1,1,1,1,1,1,
280549835236,1,2,1,1,1,1,1,1,1,1,1,
280550335236,1,2,1,1,1,1,1,1,1,1,1,
280553335236,1,2,1,1,1,1,1,1,1,1,1,
280554335236,1,2,1,1,1,1,1,1,1,1,1,
280555835236,1,1,1,1,1,1,1,1,1,1,1,
280556835236,1,2,1,1,1,1,1,1,1,1,1,
280557835236,1,2,1,1,1,1,1,1,1,1,1,
280559335236,1,2,1,1,1,1,1,1,1,1,1,
280559835236,1,2,1,1,1,1,1,1,1,1,1,
280560335236,1,2,1,1,1,1,1,1,1,1,1,
280562835236,1,2,1,1,1,1,1,1,1,1,1,
280563335236,1,2,1,1,1,1,1,1,1,1,1,
280564835236,1,2,1,1,1,1,1,1,1,1,1,
280565335236,1,2,1,1,1,1,1,1,1,1,1,
280565835236,1,2,1,1,1,1,1,1,1,1,1,
280567335236,1,2,1,1,1,1,1,1,1,1,1,
280567835236,1,2,1,1,1,1,1,1,1,1,1,
280568335236,1,2,1,1,1,1,1,1,1,1,1,
280569335236,1,2,1,1,1,1,1,1,1,1,1,
280572335236,1,2,1,1,1,1,1,1,1,1,1,
280572835236,1,2,1,1,1,1,1,1,1,1,1,
280573835236,1,2,1,1,1,1,1,1,1,1,1,
280574335236,1,2,1,1,1,1,1,1,1,1,1,
280575835236,1,2,2,2,1,1,1,1,1,1,1,
280576835236,1,2,1,1,1,1,1,1,1,1,1,
280578335236,1,2,1,1,1,1,1,1,1,1,1,
280578835236,1,2,1,1,1,1,1,1,1,1,1,
280579335236,1,2,1,1,1,1,1,1,1,1,1,
280581835236,1,2,1,1,1,1,1,1,1,1,1,
280582835236,1,2,1,1,1,1,1,1,1,1,1,
280583335236,1,2,1,1,1,1,1,1,1,1,1,
280584335236,1,2,1,1,1,1,1,1,1,1,1,
280587335236,1,2,1,1,1,1,1,1,1,1,1,
280587835236,1,2,1,1,1,1,1,1,1,1,1,
280588835236,1,2,1,1,1,1,1,1,1,1,1,
280590335236,1,2,1,1,1,1,1,1,1,1,1,
280592335236,1,2,1,1,1,1,1,1,1,1,1,
280592835236,1,2,1,1,1,1,1,1,1,1,1,
280594335236,1,2,1,1,1,1,1,1,1,1,1,
280595335236,1,2,1,1,1,1,1,1,1,1,1,
280595835236,1,2,1,1,1,1,1,1,1,1,1,
280596835236,1,2,1,1,1,1,1,1,1,1,1,
280598835236,1,2,1,1,1,1,1,1,1,1,1,
280599335236,1,2,1,1,1,1,1,1,1,1,1,
280600835236,1,2,1,1,1,1,1,1,1,1,1,
280601335236,1,2,1,1,1,1,1,1,1,1,1,
280602335236,1,2,1,1,1,1,1,1,1,1,1,
280603835236,1,2,1,1,1,1,1,1,1,1,1,
280604835236,1,2,1,1,1,1,1,1,1,1,1,
280606835236,1,2,1,1,1,1,1,1,1,1,1,
280607335236,1,2,1,1,1,1,1,1,1,1,1,
280607835236,1,2,1,1,1,1,1,1,1,1,1,
280608835236,1,2,1,1,1,1,1,1,1,1,1,
280611335236,1,2,1,1,1,1,1,1,1,1,1,
280617335236,1,2,1,1,1,1,1,1,1,1,1,
280617835236,1,2,1,1,1,1,1,1,1,1,1,
280618835236,1,2,1,1,1,1,1,1,1,1,1,
280619335236,1,2,1,1,1,1,1,1,1,1,1,
280622335236,1,2,1,1,1,1,1,1,1,1,1,
280623835236,1,2,1,1,1,1,1,1,1,1,1,
280624335236,1,2,1,1,1,1,1,1,1,1,1,
280624835236,1,2,1,1,1,1,1,1,1,1,1,
280625335236,1,2,1,1,1,1,1,1,1,1,1,
280625835236,1,2,1,1,1,1,1,1,1,1,1,
280626335236,1,2,1,1,1,1,1,1,1,1,1,
280628835236,1,2,1,1,1,1,1,1,1,1,1,
280630835236,1,2,1,1,1,1,1,1,1,1,1,
280631335236,1,2,1,1,1,1,1,1,1,1,1,
280632335236,1,2,1,1,1,1,1,1,1,1,1,
280632835236,1,2,1,1,1,1,1,1,1,1,1,
280633335236,1,2,2,1,1,1,1,1,1,1,1,
280633835236,1,2,1,1,1,1,1,1,1,1,1,
280634335236,1,2,1,1,1,1,1,1,1,1,1,
280635335236,1,2,1,1,1,1,1,1,1,1,1,
280635835236,1,2,1,1,1,1,1,1,1,1,1,
280636335236,1,2,1,1,1,1,1,1,1,1,1,
280637335236,1,2,1,1,1,1,1,1,1,1,1,
280637835236,1,2,1,1,1,1,1,1,1,1,1,
280638335236,1,2,1,1,1,1,1,1,1,1,1,
280640335236,1,2,1,1,1,1,1,1,1,1,1,
280641835236,1,2,1,1,1,1,1,1,1,1,1,
280642335236,1,2,1,1,1,1,1,1,1,1,1,
280643335236,1,2,1,1,1,1,1,1,1,1,1,
280643835236,1,2,1,1,1,1,1,1,1,1,1,
280645335236,1,2,1,1,1,1,1,1,1,1,1,
280646335236,1,2,2,2,1,1,1,1,1,1,1,
280647835236,1,2,1,1,1,1,1,1,1,1,1,
280648835236,1,2,1,1,1,1,1,1,1,1,1,
280649335236,1,2,1,1,1,1,1,1,1,1,1,
280649835236,1,2,1,1,1,1,1,1,1,1,1,
280652335236,1,2,1,1,1,1,1,1,1,1,1,
280652835236,1,2,1,1,1,1,1,1,1,1,1,
280653835236,1,2,1,1,1,1,1,1,1,1,1,
280654335236,1,2,1,1,1,1,1,1,1,1,1,
280655835236,1,2,1,1,1,1,1,1,1,1,1,
280656835236,1,2,1,1,1,1,1,1,1,1,1,
280658835236,1,1,1,1,1,1,1,1,1,1,1,
280662335236,1,2,1,1,1,1,1,1,1,1,1,
280664835236,1,2,1,1,1,1,1,1,1,1,1,
280665335236,1,2,1,1,1,1,1,1,1,1,1,
280665835236,1,2,1,1,1,1,1,1,1,1,1,
280666835236,1,2,1,1,1,1,1,1,1,1,1,
280667835236,1,2,1,1,1,1,1,1,1,1,1,
280668835236,1,2,1,1,1,1,1,1,1,1,1,
280669335236,1,2,1,1,1,1,1,1,1,1,1,
280669835236,1,2,1,1,1,1,1,1,1,1,1,
280670835236,1,2,1,1,1,1,1,1,1,1,1,
280671335236,1,1,1,1,1,1,1,1,1,1,1,
280671835236,1,2,1,1,1,1,1,1,1,1,1,
280672335236,1,2,1,1,1,1,1,1,1,1,1,
280673335236,1,2,1,1,1,1,1,1,1,1,1,
280675335236,1,2,1,1,1,1,1,1,1,1,1,
280676335236,1,2,1,1,1,1,1,1,1,1,1,
280679335236,1,2,1,1,1,1,1,1,1,1,1,
280680835236,1,1,1,1,1,1,1,1,1,1,1,
280681335236,1,2,1,1,1,1,1,1,1,1,1,
280682335236,1,2,1,1,1,1,1,1,1,1,1,
280683335236,1,2,1,1,1,1,1,1,1,1,1,
280683835236,1,2,1,1,1,1,1,1,1,1,1,
280684335236,1,2,1,1,1,1,1,1,1,1,1,
280684835236,1,2,1,1,1,1,1,1,1,1,1,
280685335236,1,2,1,1,1,1,1,1,1,1,1,
280685835236,1,2,1,1,1,1,1,1,1,1,1,
280686335236,1,2,1,1,1,1,1,1,1,1,1,
280686835236,1,2,1,1,1,1,1,1,1,1,1,
280688335236,1,2,1,1,1,1,1,1,1,1,1,
280690335236,1,2,1,1,1,1,1,1,1,1,1,
280691335236,1,2,2,1,1,1,1,1,1,1,1,
280691835236,1,2,2,2,2,2,2,2,1,1,1,
280693335236,1,2,1,1,1,1,1,1,1,1,1,
280696335236,1,2,1,1,1,1,1,1,1,1,1,
280699835236,1,2,1,1,1,1,1,1,1,1,1,
280700335236,1,2,1,1,1,1,1,1,1,1,1,
280700835236,1,2,1,1,1,1,1,1,1,1,1,
280701335236,1,2,1,1,1,1,1,1,1,1,1,
280701835236,1,2,1,1,1,1,1,1,1,1,1,
280702835236,1,2,1,1,1,1,1,1,1,1,1,
280704835236,1,2,1,1,1,1,1,1,1,1,1,
280705335236,1,2,1,1,1,1,1,1,1,1,1,
280706835236,1,2,1,1,1,1,1,1,1,1,1,
280707335236,1,2,1,1,1,1,1,1,1,1,1,
280707835236,1,2,1,1,1,1,1,1,1,1,1,
280708335236,1,2,1,1,1,1,1,1,1,1,1,
280709335236,1,2,1,1,1,1,1,1,1,1,1,
280709835236,1,1,1,1,1,1,1,1,1,1,1,
280710335236,1,2,1,1,1,1,1,1,1,1,1,
280711335236,1,2,2,1,1,1,1,1,1,1,1,
280713335236,1,2,1,1,1,1,1,1,1,1,1,
280714835236,1,2,1,1,1,1,1,1,1,1,1,
280715335236,1,2,1,1,1,1,1,1,1,1,1,
280716335236,1,2,2,1,1,1,1,1,1,1,1,
280716835236,1,2,2,2,2,2,2,2,2,2,2,
280717835236,1,2,1,1,1,1,1,1,1,1,1,
280718835236,1,2,1,1,1,1,1,1,1,1,1,
280719835236,1,2,1,1,1,1,1,1,1,1,1,
280720335236,1,2,1,1,1,1,1,1,1,1,1,
280721335236,1,2,2,2,2,2,2,2,1,1,1,
280721835236,1,2,1,1,1,1,1,1,1,1,1,
280722335236,1,2,1,1,1,1,1,1,1,1,1,
280723335236,1,1,1,1,1,1,1,1,1,1,1,
280724335236,1,1,1,1,1,1,1,1,1,1,1,
280725835236,1,2,1,1,1,1,1,1,1,1,1,
280726335236,1,2,2,1,1,1,1,1,1,1,1,
280726835236,1,2,1,1,1,1,1,1,1,1,1,
280727335236,1,2,1,1,1,1,1,1,1,1,1,
280727835236,1,2,2,2,2,1,1,1,1,1,1,
280728335236,1,2,1,1,1,1,1,1,1,1,1,
280728835236,1,2,1,1,1,1,1,1,1,1,1,
280729335236,1,2,1,1,1,1,1,1,1,1,1,
280729835236,1,2,1,1,1,1,1,1,1,1,1,
280730335236,1,2,1,1,1,1,1,1,1,1,1,
280731335236,1,2,1,1,1,1,1,1,1,1,1,
280733335236,1,2,1,1,1,1,1,1,1,1,1,
280735835236,1,2,1,1,1,1,1,1,1,1,1,
280736335236,1,2,1,1,1,1,1,1,1,1,1,
280736835236,1,2,1,1,1,1,1,1,1,1,1,
280737835236,1,2,1,1,1,1,1,1,1,1,1,
280738335236,1,2,1,1,1,1,1,1,1,1,1,
280739835236,1,2,1,1,1,1,1,1,1,1,1,
280740335236,1,2,1,1,1,1,1,1,1,1,1,
280740835236,1,2,1,1,1,1,1,1,1,1,1,
280741835236,1,2,2,2,2,2,2,2,2,1,2,
280742335236,1,2,1,1,1,1,1,1,1,1,1,
280744835236,1,2,1,1,1,1,1,1,1,1,1,
280746335236,1,2,1,1,1,1,1,1,1,1,1,
280747335236,1,1,1,1,1,1,1,2,2,2,2,
280747835236,1,2,1,1,1,1,1,1,1,1,1,

