,W-0,R-0,R-1,R-2,R-3,R-4,R-5,R-6,R-7,R-8,R-9,
282616153993,1,2,1,1,1,1,1,1,1,1,1,
282618653993,1,2,1,1,1,1,1,1,1,1,1,
282619153993,1,2,1,1,1,1,1,1,1,1,1,
282620153993,1,2,2,1,1,1,1,1,1,1,1,
282620653993,1,2,2,1,1,1,1,1,1,1,1,
282621153993,1,2,2,1,1,1,1,1,1,1,1,
282622153993,1,2,1,1,1,1,1,1,1,1,1,
282624653993,1,2,1,1,1,1,1,1,1,1,1,
282625153993,1,2,1,1,1,1,1,1,1,1,1,
282626153993,1,2,1,1,1,1,1,1,1,1,1,
282626653993,1,2,2,1,1,1,1,1,1,1,1,
282627153993,1,2,2,1,1,1,1,1,1,1,1,
282627653993,1,2,1,1,1,1,1,1,1,1,1,
282629653993,1,2,1,1,1,1,1,1,1,1,1,
282630653993,1,2,1,1,1,1,1,1,1,1,1,
282633153993,1,2,1,1,1,1,1,1,1,1,1,
282634153993,1,2,2,1,1,1,1,1,1,1,1,
282634653993,1,2,1,1,1,1,1,1,1,1,1,
282637153993,1,2,1,1,1,1,1,1,1,1,1,
282637653993,1,2,1,1,1,1,1,1,1,1,1,
282638653993,1,2,2,2,2,1,1,1,1,1,1,
282641153993,1,2,1,1,1,1,1,1,1,1,1,
282642653993,1,2,1,1,1,1,1,1,1,1,1,
282643153993,1,2,1,1,1,1,1,1,1,1,1,
282643653993,1,2,1,1,1,1,1,1,1,1,1,
282644153993,1,2,1,1,1,1,1,1,1,1,1,
282644653993,1,2,2,1,1,1,1,1,1,1,1,
282645153993,1,2,1,1,1,1,1,1,1,1,1,
282645653993,1,2,2,1,1,1,1,1,1,1,1,
282647153993,1,2,2,1,1,1,1,1,1,1,1,
282647653993,1,2,1,1,1,1,1,1,1,1,1,
282648153993,1,2,1,1,1,1,1,1,1,1,1,
282650653993,1,2,1,1,1,1,1,1,1,1,1,
282651153993,1,2,2,1,1,1,1,1,1,1,1,
282652153993,1,2,2,1,1,1,1,1,1,1,1,
282653153993,1,1,1,1,1,1,1,1,1,1,1,
282653653993,1,2,1,1,1,1,1,1,1,1,1,
282654153993,1,2,2,1,1,1,1,1,1,1,1,
282654653993,1,2,1,1,1,1,1,1,1,1,1,
282657153993,1,2,1,1,1,1,1,1,1,1,1,
282659153993,1,2,1,1,1,1,1,1,1,1,1,
282659653993,1,2,1,1,1,1,1,1,1,1,1,
282660153993,1,2,2,1,1,1,1,1,1,1,1,
282660653993,1,2,1,1,1,1,1,1,1,1,1,
282661153993,1,2,1,1,1,1,1,1,1,1,1,
282661653993,1,2,1,1,1,1,1,1,1,1,1,
282663153993,1,2,1,1,1,1,1,1,1,1,1,
282664153993,1,2,1,1,1,1,1,1,1,1,1,
282664653993,1,2,2,1,1,1,1,1,1,1,1,
282665153993,1,2,2,1,1,1,1,1,1,1,1,
282665653993,1,2,2,2,2,2,2,2,2,2,2,
282667153993,1,2,2,1,1,1,1,1,1,1,1,
282667653993,1,2,1,1,1,1,1,1,1,1,1,
282668653993,1,2,1,1,1,1,1,1,1,1,1,
282670653993,1,2,2,1,1,1,1,1,1,1,1,
282671653993,1,2,1,1,1,1,1,1,1,1,1,
282672653993,1,2,1,1,1,1,1,1,1,1,1,
282673653993,1,2,2,1,1,1,1,1,1,1,1,
282674153993,1,2,1,1,1,1,1,1,1,1,1,
282675653993,1,2,1,1,1,1,1,1,1,1,1,
282678153993,1,2,1,1,1,1,1,1,1,1,1,
282679153993,1,2,1,1,1,1,1,1,1,1,1,
282681653993,1,2,1,1,1,1,1,1,1,1,1,
282682153993,1,2,2,1,1,1,1,1,1,1,1,
282682653993,1,2,1,1,1,1,1,1,1,1,1,
282683153993,1,2,2,1,1,1,1,1,1,1,1,
282684653993,1,2,2,1,1,1,1,1,1,1,1,
282685153993,1,2,2,1,1,1,1,1,1,1,1,
282685653993,1,2,2,1,1,1,1,1,1,1,1,
282687653993,1,2,2,1,1,1,1,1,1,1,1,
282689153993,1,2,1,1,1,1,1,1,1,1,1,
282689653993,1,2,1,1,1,1,1,1,1,1,1,
282690153993,1,2,1,1,1,1,1,1,1,1,1,
282690653993,1,2,1,1,1,1,1,1,1,1,1,
282691153993,1,2,1,1,1,1,1,1,1,1,1,
282691653993,1,2,2,1,1,1,1,1,1,1,1,
282692153993,1,2,2,1,1,1,1,1,1,1,1,
282693653993,1,2,1,1,1,1,1,1,1,1,1,
282694653993,1,2,1,1,1,1,1,1,1,1,1,
282695153993,1,2,1,1,1,1,1,1,1,1,1,
282695653993,1,2,1,1,1,1,1,1,1,1,1,
282696153993,1,2,1,1,1,1,1,1,1,1,1,
282697153993,1,2,2,2,2,2,2,2,2,2,2,
282698153993,1,2,2,1,1,1,1,1,1,1,1,
282699153993,1,2,2,1,1,1,1,1,1,1,1,
282699653993,1,2,1,1,1,1,1,1,1,1,1,
282700153993,1,2,2,1,1,1,1,1,1,1,1,
282702653993,1,2,1,1,1,1,1,1,1,1,1,
282704653993,1,2,1,1,1,1,1,1,1,1,1,
282706153993,1,2,2,1,1,1,1,1,1,1,1,
282708153993,1,2,1,1,1,1,1,1,1,1,1,
282708653993,1,2,1,1,1,1,1,1,1,1,1,
282709653993,1,2,2,1,1,1,1,1,1,1,1,
282710653993,1,2,2,1,1,1,1,1,1,1,1,
282711153993,1,2,1,1,1,1,1,1,1,1,1,
282711653993,1,2,1,1,1,1,1,1,1,1,1,
282714153993,1,2,1,1,1,1,1,1,1,1,1,
282715153993,1,2,1,1,1,1,1,1,1,1,1,
282716653993,1,2,1,1,1,1,1,1,1,1,1,
282719153993,1,2,1,1,1,1,1,1,1,1,1,
282720653993,1,2,2,1,1,1,1,1,1,1,1,
282722153993,1,2,1,1,1,1,1,1,1,1,1,
282723653993,1,2,1,1,1,1,1,1,1,1,1,
282725153993,1,2,2,1,1,1,1,1,1,1,1,
282725653993,1,2,2,1,1,1,1,1,1,1,1,
282726153993,1,2,1,1,1,1,1,1,1,1,1,
282726653993,1,2,1,1,1,1,1,1,1,1,1,
282727153993,1,2,2,2,2,2,2,1,1,1,1,
282728153993,1,2,1,1,1,1,1,1,1,1,1,
282728653993,1,2,1,1,1,1,1,1,1,1,1,
282729153993,1,2,2,2,1,1,1,1,1,1,1,
282730153993,1,2,1,1,1,1,1,1,1,1,1,
282732153993,1,2,1,1,1,1,1,1,1,1,1,
282733153993,1,2,2,1,1,1,1,1,1,1,1,
282736153993,1,2,2,1,1,1,1,1,1,1,1,
282736653993,1,2,1,1,1,1,1,1,1,1,1,
282737653993,1,2,1,1,1,1,1,1,1,1,1,
282739153993,1,2,2,2,2,1,1,1,1,1,1,
282739653993,1,2,1,1,1,1,1,1,1,1,1,
282740153993,1,2,2,1,1,1,1,1,1,1,1,
282740653993,1,2,1,1,1,1,1,1,1,1,1,
282741653993,1,2,2,1,1,1,1,1,1,1,1,
282742653993,1,2,1,1,1,1,1,1,1,1,1,
282743153993,1,2,1,1,1,1,1,1,1,1,1,
282744153993,1,2,1,1,1,1,1,1,1,1,1,
282745653993,1,1,1,1,1,1,1,1,1,1,1,
282746153993,1,2,1,1,1,1,1,1,1,1,1,
282747153993,1,2,1,1,1,1,1,1,1,1,1,
282747653993,1,2,1,1,1,1,1,1,1,1,1,
282748153993,1,2,2,1,1,1,1,1,1,1,1,
282748653993,1,2,1,1,1,1,1,1,1,1,1,
282750653993,1,2,1,1,1,1,1,1,1,1,1,
282751153993,1,2,1,1,1,1,1,1,1,1,1,
282752653993,1,2,1,1,1,1,1,1,1,1,1,
282753153993,1,2,2,2,2,2,2,1,1,1,1,
282753653993,1,2,2,1,1,1,1,1,1,1,1,
282755653993,1,2,1,1,1,1,1,1,1,1,1,
282756653993,1,2,1,1,1,1,1,1,1,1,1,
282760653993,1,2,2,1,1,1,1,1,1,1,1,
282761153993,1,2,2,1,1,1,1,1,1,1,1,
282762153993,1,2,2,1,1,1,1,1,1,1,1,
282762653993,1,2,1,1,1,1,1,1,1,1,1,
282763653993,1,2,2,1,1,1,1,1,1,1,1,
282764153993,1,2,1,1,1,1,1,1,1,1,1,
282764653993,1,2,2,1,1,1,1,1,1,1,1,
282765653993,1,2,2,1,1,1,1,1,1,1,1,
282766153993,1,2,2,2,1,1,1,1,1,1,1,
282767653993,1,2,1,1,1,1,1,1,1,1,1,
282768153993,1,1,1,1,1,1,1,1,1,1,1,
282769653993,1,2,2,1,1,1,1,1,1,1,1,
282770153993,1,2,2,1,1,1,1,1,1,1,1,
282770653993,1,2,1,1,1,1,1,1,1,1,1,
282771653993,1,2,1,1,1,1,1,1,1,1,1,
282772653993,1,2,1,1,1,1,1,1,1,1,1,
282774153993,1,2,1,1,1,1,1,1,1,1,1,
282775153993,1,2,1,1,1,1,1,1,1,1,1,
282777153993,1,2,1,1,1,1,1,1,1,1,1,
282777653993,1,2,1,1,1,1,1,1,1,1,1,
282778153993,1,1,1,1,1,1,1,1,1,1,1,
282778653993,1,2,1,1,1,1,1,1,1,1,1,
282779653993,1,2,1,1,1,1,1,1,1,1,1,
282780153993,1,2,2,1,1,1,1,1,1,1,1,
282780653993,1,2,1,1,1,1,1,1,1,1,1,
282781153993,1,1,1,1,1,1,1,1,1,1,1,
282781653993,1,2,2,1,1,1,1,1,1,1,1,
282782153993,1,2,2,1,1,1,1,1,1,1,1,
282784153993,1,2,1,1,1,1,1,1,1,1,1,
282785153993,1,2,2,1,1,1,1,1,1,1,1,
282786653993,1,2,2,2,2,2,1,1,1,1,1,
282789153993,1,2,2,2,1,1,1,1,1,1,1,
282789653993,1,2,2,1,1,1,1,1,1,1,1,
282790153993,1,2,2,1,1,1,1,1,1,1,1,
282791653993,1,2,1,1,1,1,1,1,1,1,1,
282792153993,1,2,2,1,1,1,1,1,1,1,1,
282793153993,1,2,1,1,1,1,1,1,1,1,1,
282794153993,1,2,1,1,1,1,1,1,1,1,1,
282794653993,1,2,1,1,1,1,1,1,1,1,1,
282795153993,1,2,1,1,1,1,1,1,1,1,1,
282795653993,1,2,2,1,1,1,1,1,1,1,1,
282796153993,1,2,1,1,1,1,1,1,1,1,1,
282796653993,1,2,1,1,1,1,1,1,1,1,1,
282797153993,1,2,1,1,1,1,1,1,1,1,1,
282797653993,1,2,1,1,1,1,1,1,1,1,1,
282798153993,1,2,2,1,1,1,1,1,1,1,1,
282798653993,1,2,1,1,1,1,1,1,1,1,1,
282799653993,1,2,1,1,1,1,1,1,1,1,1,
282800153993,1,2,2,1,1,1,1,1,1,1,1,
282800653993,1,2,1,1,1,1,1,1,1,1,1,
282801653993,1,2,1,1,1,1,1,1,1,1,1,
282802153993,1,2,1,1,1,1,1,1,1,1,1,
282803153993,1,2,2,2,2,2,2,2,2,2,2,
282803653993,1,2,1,1,1,1,1,1,1,1,1,
282804153993,1,2,1,1,1,1,1,1,1,1,1,
282804653993,1,2,1,1,1,1,1,1,1,1,1,
282805653993,1,2,2,1,1,1,1,1,1,1,1,
282806153993,1,2,1,1,1,1,1,1,1,1,1,
282806653993,1,2,2,1,1,1,1,1,1,1,1,
282807153993,1,1,1,1,1,1,1,1,1,1,1,
282809653993,1,2,2,2,1,1,1,1,1,1,1,
282810153993,1,2,1,1,1,1,1,1,1,1,1,
282812153993,1,2,1,1,1,1,1,1,1,1,1,
282814653993,1,2,1,1,1,1,1,1,1,1,1,
282818153993,1,2,2,1,1,1,1,1,1,1,1,
282818653993,1,2,1,1,1,1,1,1,1,1,1,
282820153993,1,2,2,1,1,1,1,1,1,1,1,
282820653993,1,2,2,1,1,1,1,1,1,1,1,
282821153993,1,2,1,1,1,1,1,1,1,1,1,
282822653993,1,2,2,1,1,1,1,1,1,1,1,
282823153993,1,2,1,1,1,1,1,1,1,1,1,
282824153993,1,2,1,1,1,1,1,1,1,1,1,
282825153993,1,2,1,1,1,1,1,1,1,1,1,
282825653993,1,2,1,1,1,1,1,1,1,1,1,
282826153993,1,2,1,1,1,1,1,1,1,1,1,
282826653993,1,2,2,1,1,1,1,1,1,1,1,
282828153993,1,2,2,2,2,2,2,2,2,2,1,
282829153993,1,2,2,2,1,1,1,1,1,1,1,
282829653993,1,2,1,1,1,1,1,1,1,1,1,
282830653993,1,2,2,2,2,2,2,2,1,1,1,
282831653993,1,2,1,1,1,1,1,1,1,1,1,
282832153993,1,2,1,1,1,1,1,1,1,1,1,
282832653993,1,2,2,1,1,1,1,1,1,1,1,
282835653993,1,2,2,2,1,1,1,1,1,1,1,
282836653993,1,2,1,1,1,1,1,1,1,1,1,
282838153993,1,2,2,2,1,1,1,1,1,1,1,
282839153993,1,2,1,1,1,1,1,1,1,1,1,
282840153993,1,2,1,1,1,1,1,1,1,1,1,
282841653993,1,2,1,1,1,1,1,1,1,1,1,
282842153993,1,2,1,1,1,1,1,1,1,1,1,
282842653993,1,2,2,1,1,1,1,1,1,1,1,
282845153993,1,2,1,1,1,1,1,1,1,1,1,
282845653993,1,2,2,1,1,1,1,1,1,1,1,
282847153993,1,2,2,1,1,1,1,1,1,1,1,
282847653993,1,2,1,1,1,1,1,1,1,1,1,
282848153993,1,2,2,2,2,2,2,2,2,1,1,
282849653993,1,2,1,1,1,1,1,1,1,1,1,
282850153993,1,2,1,1,1,1,1,1,1,1,1,
282850653993,1,2,1,1,1,1,1,1,1,1,1,
282851653993,1,2,1,1,1,1,1,1,1,1,1,
282854653993,1,1,1,1,1,1,1,1,1,1,1,
282855153993,1,1,1,1,1,1,1,1,1,1,1,
282856153993,1,2,2,1,1,1,1,1,1,1,1,
282856653993,1,2,1,1,1,1,1,1,1,1,1,
282858153993,1,2,1,1,1,1,1,1,1,1,1,
282859153993,1,2,2,1,1,1,1,1,1,1,1,
282860653993,1,2,1,1,1,1,1,1,1,1,1,
282861153993,1,2,2,1,1,1,1,1,1,1,1,
282861653993,1,2,1,1,1,1,1,1,1,1,1,
282864153993,1,2,1,1,1,1,1,1,1,1,1,
282865153993,1,1,1,1,1,1,1,1,1,1,1,
282865653993,1,2,2,1,1,1,1,1,1,1,1,
282866653993,1,2,2,1,1,1,1,1,1,1,1,
282869653993,1,2,1,1,1,1,1,1,1,1,1,
282870153993,1,2,1,1,1,1,1,1,1,1,1,
282871153993,1,2,2,1,1,1,1,1,1,1,1,
282872653993,1,2,2,2,2,2,2,1,1,1,1,
282874653993,1,2,1,1,1,1,1,1,1,1,1,
282875153993,1,2,1,1,1,1,1,1,1,1,1,
282876653993,1,2,2,1,1,1,1,1,1,1,1,
282877653993,1,2,2,1,1,1,1,1,1,1,1,
282878153993,1,2,2,1,1,1,1,1,1,1,1,
282879153993,1,2,1,1,1,1,1,1,1,1,1,
282881153993,1,2,1,1,1,1,1,1,1,1,1,
282881653993,1,2,1,1,1,1,1,1,1,1,1,
282883153993,1,2,1,1,1,1,1,1,1,1,1,
282883653993,1,2,1,1,1,1,1,1,1,1,1,
282884653993,1,2,1,1,1,1,1,1,1,1,1,
282886153993,1,2,2,2,1,1,1,1,1,1,1,
282887153993,1,2,1,1,1,1,1,1,1,1,1,
282889153993,1,2,1,1,1,1,1,1,1,1,1,
282889653993,1,2,2,2,2,2,2,2,2,2,2,
282890153993,1,2,1,1,1,1,1,1,1,1,1,
282891153993,1,2,2,1,1,1,1,1,1,1,1,
282893653993,1,2,1,1,1,1,1,1,1,1,1,
282899653993,1,2,1,1,1,1,1,1,1,1,1,
282900153993,1,2,2,1,1,1,1,1,1,1,1,
282901153993,1,2,1,1,1,1,1,1,1,1,1,
282901653993,1,2,1,1,1,1,1,1,1,1,1,
282904653993,1,2,2,1,1,1,1,1,1,1,1,
282906153993,1,2,1,1,1,1,1,1,1,1,1,
282906653993,1,2,1,1,1,1,1,1,1,1,1,
282907153993,1,2,2,1,1,1,1,1,1,1,1,
282907653993,1,2,1,1,1,1,1,1,1,1,1,
282908153993,1,2,2,1,1,1,1,1,1,1,1,
282908653993,1,2,1,1,1,1,1,1,1,1,1,
282911153993,1,2,2,1,1,1,1,1,1,1,1,
282913153993,1,2,1,1,1,1,1,1,1,1,1,
282913653993,1,2,1,1,1,1,1,1,1,1,1,
282914653993,1,2,1,1,1,1,1,1,1,1,1,
282915153993,1,2,2,1,1,1,1,1,1,1,1,
282915653993,1,2,1,1,1,1,1,1,1,1,1,
282916153993,1,2,2,1,1,1,1,1,1,1,1,
282916653993,1,2,1,1,1,1,1,1,1,1,1,
282917653993,1,2,2,2,2,2,2,2,2,2,1,
282918153993,1,2,2,1,1,1,1,1,1,1,1,
282918653993,1,2,1,1,1,1,1,1,1,1,1,
282919653993,1,2,1,1,1,1,1,1,1,1,1,
282920153993,1,2,2,1,1,1,1,1,1,1,1,
282920653993,1,2,2,1,1,1,1,1,1,1,1,
282922653993,1,2,1,1,1,1,1,1,1,1,1,
282924153993,1,2,1,1,1,1,1,1,1,1,1,
282924653993,1,2,2,1,1,1,1,1,1,1,1,
282925653993,1,2,2,1,1,1,1,1,1,1,1,
282926153993,1,2,1,1,1,1,1,1,1,1,1,
282927653993,1,2,2,1,1,1,1,1,1,1,1,
282928653993,1,2,1,1,1,1,1,1,1,1,1,
282930153993,1,2,1,1,1,1,1,1,1,1,1,
282931153993,1,2,1,1,1,1,1,1,1,1,1,
282931653993,1,2,1,1,1,1,1,1,1,1,1,
282932153993,1,2,1,1,1,1,1,1,1,1,1,
282934653993,1,2,1,1,1,1,1,1,1,1,1,
282935153993,1,2,1,1,1,1,1,1,1,1,1,
282936153993,1,2,1,1,1,1,1,1,1,1,1,
282936653993,1,2,2,2,1,1,1,1,1,1,1,
282938153993,1,2,2,1,1,1,1,1,1,1,1,
282939153993,1,2,1,1,1,1,1,1,1,1,1,
282941153993,1,2,2,1,1,1,1,1,1,1,1,
282944653993,1,2,2,2,1,1,1,1,1,1,1,
282947153993,1,2,1,1,1,1,1,1,1,1,1,
282947653993,1,2,2,2,1,1,1,1,1,1,1,
282948153993,1,2,1,1,1,1,1,1,1,1,1,
282949153993,1,2,2,1,1,1,1,1,1,1,1,
282950153993,1,2,1,1,1,1,1,1,1,1,1,
282951153993,1,2,2,1,1,1,1,1,1,1,1,
282951653993,1,2,1,1,1,1,1,1,1,1,1,
282952153993,1,2,1,1,1,1,1,1,1,1,1,
282953153993,1,2,1,1,1,1,1,1,1,1,1,
282953653993,1,2,2,1,1,1,1,1,1,1,1,
282954153993,1,2,1,1,1,1,1,1,1,1,1,
282954653993,1,2,1,1,1,1,1,1,1,1,1,
282955653993,1,2,2,1,1,1,1,1,1,1,1,
282957653993,1,2,1,1,1,1,1,1,1,1,1,
282958653993,1,2,1,1,1,1,1,1,1,1,1,
282961653993,1,2,1,1,1,1,1,1,1,1,1,
282963153993,1,2,1,1,1,1,1,1,1,1,1,
282963653993,1,2,1,1,1,1,1,1,1,1,1,
282964653993,1,2,2,1,1,1,1,1,1,1,1,
282965653993,1,2,1,1,1,1,1,1,1,1,1,
282966153993,1,2,1,1,1,1,1,1,1,1,1,
282966653993,1,2,1,1,1,1,1,1,1,1,1,
282967153993,1,2,2,1,1,1,1,1,1,1,1,
282967653993,1,2,1,1,1,1,1,1,1,1,1,
282968153993,1,2,2,1,1,1,1,1,1,1,1,
282968653993,1,2,2,1,1,1,1,1,1,1,1,
282969153993,1,2,2,1,1,1,1,1,1,1,1,
282970653993,1,2,1,1,1,1,1,1,1,1,1,
282972653993,1,2,2,1,1,1,1,1,1,1,1,
282973653993,1,2,2,1,1,1,1,1,1,1,1,
282974153993,1,2,1,1,1,1,1,1,1,1,1,
282975653993,1,2,1,1,1,1,1,1,1,1,1,
282978653993,1,2,1,1,1,1,1,1,1,1,1,
282982153993,1,2,1,1,1,1,1,1,1,1,1,
282982653993,1,2,2,1,1,1,1,1,1,1,1,
282983153993,1,2,1,1,1,1,1,1,1,1,1,
282983653993,1,2,1,1,1,1,1,1,1,1,1,
282984153993,1,2,1,1,1,1,1,1,1,1,1,
282985153993,1,2,1,1,1,1,1,1,1,1,1,
282987153993,1,2,1,1,1,1,1,1,1,1,1,
282987653993,1,2,2,2,2,2,2,2,2,2,2,
282989153993,1,2,1,1,1,1,1,1,1,1,1,
282989653993,1,2,1,1,1,1,1,1,1,1,1,
282990153993,1,2,1,1,1,1,1,1,1,1,1,
282990653993,1,2,2,1,1,1,1,1,1,1,1,
282991653993,1,2,1,1,1,1,1,1,1,1,1,
282992153993,1,2,2,1,1,1,1,1,1,1,1,
282992653993,1,2,2,1,1,1,1,1,1,1,1,
282993653993,1,2,2,1,1,1,1,1,1,1,1,
282995653993,1,2,2,1,1,1,1,1,1,1,1,
282997153993,1,2,2,1,1,1,1,1,1,1,1,
282997653993,1,2,1,1,1,1,1,1,1,1,1,
282998653993,1,2,2,1,1,1,1,1,1,1,1,
282999153993,1,2,1,1,1,1,1,1,1,1,1,
283000153993,1,2,2,1,1,1,1,1,1,1,1,
283001153993,1,2,2,1,1,1,1,1,1,1,1,
283002153993,1,2,2,2,2,2,1,1,1,1,1,
283002653993,1,1,1,1,1,1,1,1,1,1,1,
283003653993,1,2,1,1,1,1,1,1,1,1,1,
283004153993,1,2,2,1,1,1,1,1,1,1,1,
283004653993,1,2,2,2,2,2,2,2,2,2,2,
283005653993,1,2,1,1,1,1,1,1,1,1,1,
283006653993,1,1,1,1,1,1,1,1,1,1,1,
283008153993,1,1,2,1,1,1,1,1,1,1,1,
283008653993,1,2,2,1,1,1,1,1,1,1,1,
283009153993,1,2,1,1,1,1,1,1,1,1,1,
283009653993,1,2,2,2,2,2,1,1,1,1,1,
283010153993,1,2,2,1,1,1,1,1,1,1,1,
283010653993,1,2,1,1,1,1,1,1,1,1,1,
283011153993,1,2,1,1,1,1,1,1,1,1,1,
283011653993,1,2,2,2,2,2,2,1,1,1,1,
283012153993,1,2,2,2,1,1,1,1,1,1,1,
283012653993,1,1,1,1,1,1,1,1,1,1,1,
283013653993,1,2,1,1,1,1,1,1,1,1,1,
283015653993,1,2,2,1,1,1,1,1,1,1,1,
283018153993,1,2,1,1,1,1,1,1,1,1,1,
283018653993,1,2,1,1,1,1,1,1,1,1,1,
283019153993,1,2,1,1,1,1,1,1,1,1,1,
283020153993,1,2,1,1,1,1,1,1,1,1,1,
283020653993,1,2,1,1,1,1,1,1,1,1,1,
283022153993,1,2,2,1,1,1,1,1,1,1,1,
283022653993,1,2,1,1,1,1,1,1,1,1,1,
283023153993,1,2,1,1,1,1,1,1,1,1,1,
283024153993,1,2,1,1,1,1,1,1,1,1,1,
283024653993,1,2,1,1,1,1,1,1,1,1,1,
283027153993,1,2,2,1,1,1,1,1,1,1,1,
283028653993,1,2,1,1,1,1,1,1,1,1,1,
283029653993,1,2,1,1,1,1,1,1,1,1,1,
283030153993,1,2,1,1,1,1,1,1,1,1,1,

