,W-0,R-0,R-1,R-2,R-3,R-4,R-5,R-6,R-7,R-8,R-9,
280635335236,3570,105483,29605,29016,32158,41439,52101,67473,71315,81144,92009,
280635835236,16212,107158,17181,25420,37403,42760,54014,61546,72647,81163,93597,
280636335236,16397,108678,17973,25897,33098,41333,67512,67248,85868,97802,98734,
280637335236,5038,108553,11570,24530,31233,53127,57736,67444,76462,83670,107496,
280637835236,5839,103477,11331,21608,31696,41651,52686,61258,89013,91548,96155,
280638335236,3759,104291,17310,21837,31323,41679,51048,62718,71430,84635,92524,
280640335236,14838,106269,15375,30671,32276,41536,51266,61471,83578,84032,92638,
280641835236,5931,110614,22314,23186,31429,45515,51395,61936,75011,82967,91165,
280642335236,4171,104179,16832,21269,39912,44439,56106,62607,71962,82070,93739,
280643335236,5255,103671,11668,24323,36004,41594,57237,62944,73434,85357,95441,
280643835236,5939,109645,11697,42384,43649,45529,51072,68374,74630,85798,93324,
280645335236,4574,105362,12094,21701,35620,41189,65313,66183,83434,83898,91902,
280646335236,27173,127947,128539,129239,33440,50683,51410,62671,76755,84063,91501,
280647835236,3526,105139,11227,22114,32584,42795,51160,74690,77994,86589,93409,
280648835236,4439,103266,11522,21758,32274,44566,53299,62329,81923,83134,91273,
280649335236,6097,105425,13384,28011,34820,42115,54502,64025,83090,85010,95295,
280649835236,4172,104739,11816,23359,36924,44745,53423,61320,72930,87413,96186,
280652335236,4391,103889,16585,28247,33356,43267,51115,67386,71890,83730,102410,
280652835236,4729,109161,12275,21974,31100,42586,51206,62085,73326,81937,107618,
280653835236,3714,103689,13910,29845,34403,45086,60067,76533,80736,82256,91332,
280654335236,8020,104216,12543,27726,35642,41685,51544,62343,72723,81596,92334,
280655835236,3859,104227,11157,21908,31802,41838,54167,61215,71234,81889,94458,
280656835236,26139,123714,33958,36669,40886,58406,62003,69278,78392,122868,123548,
280658835236,6257,6907,12361,26549,33961,44125,50980,63042,71176,83734,93297,
280662335236,7116,102736,11116,21754,31039,43033,52286,61673,71091,87420,94912,
280664835236,10356,106727,13689,21527,30983,49361,52238,68160,76613,81804,92183,
280665335236,10465,108148,14850,24056,43566,42399,51198,61111,75413,82900,98658,
280665835236,6209,120567,14316,28927,35840,41032,51536,62670,71334,82240,91589,
280666835236,5895,105209,11574,30021,32272,42759,54535,61724,86109,86058,91993,
280667835236,5969,103711,12348,21584,40800,42476,51478,66006,71225,87214,93086,
280668835236,4284,113689,11112,21128,33625,44819,51740,63805,71917,82223,91339,
280669335236,6355,103634,21337,22936,32659,51348,52379,63804,71576,82542,94305,
280669835236,4918,117396,11857,22732,31292,51831,53490,70896,75419,81705,92186,
280670835236,5501,106579,20851,22631,33227,41632,59986,62579,79364,81978,91313,
280671335236,4978,4938,12583,22022,31073,42660,52172,62137,73320,82308,91557,
280671835236,3837,104493,11588,21713,31864,41334,51495,67310,71660,83270,95206,
280672335236,4500,109399,13755,28237,32163,41276,51380,62697,95508,97960,100484,
280673335236,8949,106573,15291,21675,31604,41992,52732,62831,72243,81319,91547,
280675335236,8596,103752,11893,20973,32813,42249,51094,63709,79179,82986,100998,
280676335236,4126,108563,11219,24973,34731,41954,51418,61224,74111,88917,98241,
280679335236,4953,110065,12152,21465,32150,41069,53967,65499,72956,81518,101086,
280680835236,14100,14339,16151,22818,33608,42953,54539,61138,71212,82454,94626,
280681335236,5987,105704,12640,21262,32515,51064,52056,61456,72421,87163,101031,
280682335236,19120,104956,21015,21794,31319,46152,52229,63807,73308,92931,93570,
280683335236,5122,108946,11386,25805,33488,58999,59932,64925,74142,81524,100853,
280683835236,10760,109066,13621,21547,31091,51029,52716,65331,71686,81451,95011,
280684335236,4190,104046,17649,24246,39327,56009,57944,71130,73894,98621,99417,
280684835236,7442,104809,12816,23295,31753,48893,53353,64360,71428,82111,91422,
280685335236,5415,107372,11212,22545,31802,41341,51283,61668,72038,82460,103844,
280685835236,6696,107233,16248,29195,35011,41135,55233,62577,73028,87951,92521,
280686335236,7549,112577,11981,21214,31154,41591,54647,62758,72114,83581,103427,
280686835236,6059,114323,11539,25903,33311,45371,51103,64624,86890,88858,93357,
280688335236,6039,105960,11478,21853,31518,43424,51897,61566,76067,83796,95858,
280690335236,12875,103292,13438,23174,47882,48877,51493,61289,71938,83353,96745,
280691335236,21367,118539,124383,23294,34550,44999,51248,61696,73230,81614,95657,
280691835236,72096,170484,171390,171335,172051,171158,170817,177008,79693,92570,101618,
280693335236,6134,113823,11601,22635,33224,42115,54289,61143,76359,92730,93568,
280696335236,7352,111308,11524,22649,32367,48154,51355,66984,74016,83577,93305,
280699835236,3185,116354,11418,27819,32956,47845,54034,68084,73063,81279,91230,
280700335236,10097,118300,13194,26639,35850,46031,51856,72484,73095,91509,95509,
280700835236,6548,104357,11172,24593,31955,46123,64496,66100,71601,83756,96639,
280701335236,13433,106698,14115,21542,33369,41387,53851,61811,74360,81679,93925,
280701835236,7420,108673,13211,21612,31337,52854,53327,63365,72950,82883,92590,
280702835236,4537,103980,11211,22870,34753,45242,52026,76225,77423,83910,92254,
280704835236,7280,105456,13467,22014,31476,44259,52971,61330,71972,81757,91741,
280705335236,14906,123203,15894,27879,33493,62160,64280,64497,72336,82283,92546,
280706835236,21748,103045,22048,22759,41698,42144,51942,61196,71312,81254,92075,
280707335236,12632,104885,14096,20984,32466,41884,51838,73752,74277,89747,91942,
280707835236,5918,113890,18558,21886,32203,41203,51266,61749,79115,84590,94293,
280708335236,8450,109209,15169,29696,31316,43454,52705,63011,77180,89961,91981,
280709335236,6879,106449,12370,21403,35219,43224,52424,63358,71207,84621,91363,
280709835236,10388,11408,12633,21718,36863,42469,53093,61193,73988,87128,93866,
280710335236,7854,108969,12047,21950,31442,41270,52345,61078,72927,91301,93186,
280711335236,123176,123337,124539,117473,118161,121202,122063,122323,122950,123115,124928,
280713335236,6342,108734,12937,21193,31538,41963,52361,62680,71455,81829,91158,
280714835236,6074,104606,13597,22030,31072,41372,51632,61412,73676,84038,93908,
280715335236,7418,107142,11122,27614,43248,42609,52554,66563,78067,100235,100821,
280716335236,18096,104713,113575,22667,32673,46699,53383,64608,73265,84322,91952,
280716835236,180392,275283,286224,285376,285414,285591,285937,285462,285254,285341,286434,
280717835236,26569,113497,26462,28450,31805,42829,52358,70241,72420,90733,92177,
280718835236,6375,115250,13441,24352,36522,41706,63284,63480,83219,84143,96595,
280719835236,6439,104094,17588,22086,44277,46461,57204,65556,73299,81391,91127,
280720335236,10063,111417,11424,22107,32454,46999,54089,61822,71123,85021,91515,
280721335236,103254,183014,185044,186654,185276,185876,185534,194740,94896,108679,108963,
280721835236,5241,103289,12103,22911,31470,52200,54114,62361,72763,81435,92972,
280722335236,5864,102924,11269,21843,41572,42704,53285,62031,78355,85474,99424,
280723335236,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
280724335236,19564,208601,20724,154015,175179,209295,78555,87128,128672,149848,150005,
280725835236,8512,115137,15484,22595,37875,42490,51716,63910,74471,84860,101586,
280726335236,17761,122226,120259,34516,35164,46148,58358,70443,75091,84626,91983,
280726835236,7716,109072,11112,23017,32103,45953,52722,62686,71468,81024,95843,
280727335236,9113,107216,11417,26964,35222,43602,53930,72176,72797,82645,93226,
280727835236,45481,147476,146445,147442,147537,52285,56656,62705,71506,81339,92118,
280728335236,8015,107059,12146,25480,32745,43811,53834,62307,71674,82254,91687,
280728835236,6338,109284,26997,29238,35586,42311,52525,64074,71269,91025,92479,
280729335236,7024,104575,15071,23282,32541,44280,52052,61443,81541,84936,92962,
280729835236,6851,108383,12567,24282,31153,42065,51332,62488,72542,83969,96008,
280730335236,6750,103076,12663,21467,36595,47196,51846,67545,72179,83443,93048,
280731335236,12461,175071,14524,21655,31498,44159,54096,161032,167327,164576,170925,
280733335236,8731,108366,17573,21808,34707,51117,54988,66929,72964,81414,92108,
280735835236,5949,109965,12317,21809,33310,42057,51989,61220,84738,85950,94108,
280736335236,3923,104707,15990,26490,34960,41855,51610,64941,76642,81169,92366,
280736835236,12051,122117,13855,22208,34860,41845,51709,79555,81849,84017,94557,
280737835236,8242,107817,12934,21138,38382,45312,52676,62336,72468,91541,91862,
280738335236,5532,103166,11270,21363,31359,44833,51896,61216,71115,85241,92848,
280739835236,3744,114479,12574,26619,34642,41277,56181,63835,72084,90517,94282,
280740335236,9552,116620,15863,21748,34320,48466,51510,64617,78732,81558,98374,
280740835236,8105,116693,21920,23204,33329,41559,65086,67441,75502,81698,95185,
280741835236,110316,247798,212071,216144,216137,216374,247224,235678,252234,122717,251080,
280742335236,2724,108033,11097,24635,31316,43718,54615,62036,86338,86610,95532,
280744835236,7971,108448,14243,21590,41317,42679,54410,72999,73518,82129,98458,
280746335236,5835,104909,11969,21476,37588,42394,53075,62043,73156,81333,91676,
280747335236,300000,NULL,NULL,NULL,NULL,NULL,NULL,467627,467513,467946,467885,
280747835236,15070,120004,19364,33153,43105,53936,61819,71611,85754,100405,105450,

