,W-0,R-0,R-1,R-2,R-3,R-4,R-5,R-6,R-7,R-8,R-9,
280629335236,4049,106168,12958,24533,31659,41974,51652,63979,71190,83124,91930,
280629835236,6017,112887,18124,24814,36541,44886,51306,63716,75346,87318,92484,
280630335236,4283,118366,11279,29159,33717,41085,53701,60967,73964,80891,91110,
280631835236,8268,104988,11323,27919,34895,43304,59189,62661,75003,81180,91553,
280634835236,4198,105422,13112,21253,35686,41199,53098,63617,72460,82024,103124,
280636835236,8211,121814,12926,24181,51988,53935,54213,63073,74714,85036,96361,
280638835236,5898,108561,13119,23246,33269,41946,59754,61372,71224,83428,91581,
280639335236,4730,103542,11225,22577,44349,44706,52846,61317,71458,82468,92120,
280639835236,4300,105636,14161,21123,32547,41252,53894,67165,73152,98075,98371,
280640835236,13931,104970,14614,21559,32894,45120,51796,61126,72239,83939,94140,
280641335236,11176,117907,15126,21692,49407,49968,51441,61308,71698,82276,92679,
280642835236,8616,107107,12018,22401,33152,41633,51449,71844,72155,83590,100282,
280644335236,5261,107336,11288,21541,31841,41252,54297,67352,71938,83404,91402,
280644835236,8184,104962,13418,21654,37242,41126,51394,81904,81722,82327,94013,
280645835236,3918,108758,11905,21549,46238,48525,54365,62681,75238,83412,91469,
280646835236,5519,105413,15158,23663,44027,45412,52757,65977,71533,81104,104325,
280647335236,5435,103083,19348,21302,39353,44065,51263,63319,73861,83993,91918,
280648335236,4872,103719,13413,22385,37913,42551,51812,62133,72386,84849,91353,
280650335236,6424,104533,11119,31169,32756,41155,53393,67642,71981,84321,92386,
280650835236,5827,109290,11209,31855,32148,42019,52384,62443,71427,82445,91539,
280651335236,4297,103826,11359,32111,33270,48730,54380,63849,72445,81195,92696,
280651835236,5539,104862,14333,25351,33627,41341,60467,67712,72909,82239,93428,
280653335236,5221,107702,11428,22431,33991,43238,51367,62251,75681,83652,93105,
280654835236,3957,4023,12153,23200,48034,49537,64912,66159,73489,82379,114676,
280655335236,11692,12176,13657,33313,33850,53002,54527,64198,71608,81691,91207,
280656335236,8263,117032,11735,21964,35560,41438,67011,79275,81569,82109,95321,
280657335236,7540,105955,12142,38008,38895,45693,59428,63709,73385,84417,92141,
280657835236,83854,110310,117017,125718,132711,84426,85814,88128,88476,91310,101025,
280658335236,8442,104203,16210,22943,31903,51227,55758,77097,78326,87585,94300,
280659335236,12296,106244,12559,21264,31600,41305,51244,65978,72577,84522,91514,
280659835236,6363,104248,14116,21424,32384,45229,52010,62389,71709,84050,91215,
280660335236,11450,106048,13437,21321,34455,43239,52162,72446,73653,82282,91655,
280660835236,5192,104219,11200,22556,31083,46434,52995,61425,71646,81368,95007,
280661335236,17743,119666,24285,31593,34527,44353,61547,63303,72223,82254,91285,
280661835236,5004,104131,13326,21165,31314,70754,72193,73285,76244,85970,92738,
280662835236,27698,117482,120788,28541,33657,43986,51591,74611,75500,83986,92424,
280663335236,5075,107513,11665,21680,35646,41432,51106,61821,71153,82743,91964,
280663835236,8342,107550,12609,23595,42323,43472,51510,62940,81556,82862,96163,
280664335236,10650,115482,15523,21229,54144,54488,56749,63627,75001,81133,91112,
280666335236,5908,105284,11402,21197,33647,51650,54313,70131,72450,91452,92421,
280667335236,4354,107979,11894,21112,42223,42763,73210,72400,73913,83488,96053,
280668335236,6264,106358,11466,21749,40701,44331,56682,62361,76348,82598,95219,
280670335236,11090,108497,12082,23113,31338,41135,52617,61004,81741,83338,99265,
280672835236,5761,107593,11483,21520,31248,41571,55150,62695,72039,81302,107599,
280673835236,4884,108928,12182,23349,33270,43203,53461,63061,71174,91228,95390,
280674335236,8170,109224,23095,25311,34963,44200,51019,63355,80382,84216,94455,
280674835236,6445,115292,13203,47232,49070,50299,52120,63095,71561,81748,92136,
280675835236,4130,103692,12006,24492,31951,45047,55819,61973,71376,81744,92398,
280676835236,5359,106397,19321,24273,31434,41336,52675,64507,71974,83490,91591,
280677335236,3549,103146,11659,21545,31345,47172,54940,63114,72675,83516,95371,
280677835236,21346,102847,21978,22402,31642,42802,53480,63624,79945,81133,94973,
280678335236,8921,106567,12680,23108,33871,48610,54425,62932,71159,82847,97372,
280678835236,6043,107394,12483,21392,31104,57693,59506,61906,72360,83219,95255,
280679835236,3448,103728,25565,26814,39532,41552,51563,61205,71553,81139,91206,
280680335236,4595,103674,11301,21133,32824,42902,51853,64227,78725,82274,99985,
280681835236,5076,105548,12808,21183,31363,41759,53185,63732,75191,83576,91113,
280682835236,4114,109062,12257,23180,36111,44337,51820,62514,71366,93014,93517,
280687335236,3844,103455,12725,22309,32264,41276,71910,73377,74102,81407,91176,
280687835236,3602,207739,14038,22295,31271,41075,51231,62792,75976,205106,206902,
280688835236,3854,112701,11112,21092,43269,43584,53255,63355,71578,81791,91682,
280689335236,7313,109832,13029,21433,33261,41145,53011,61179,71132,88728,94744,
280689835236,3881,104797,12408,22065,36306,42082,51145,61889,71135,86631,91850,
280690835236,5035,104189,11589,21677,33361,51657,53836,62368,71562,82705,91974,
280692335236,11730,105141,13288,24700,32138,41361,51239,72164,75388,81650,93195,
280692835236,7242,108695,12012,21019,31386,48704,57339,62995,72675,81417,91037,
280693835236,10313,103123,24369,27817,31890,41478,51332,61119,71060,83157,92710,
280694335236,5969,108548,15569,21676,31657,42813,51313,62168,71475,83950,99934,
280694835236,7531,103165,14387,25886,31312,41217,62506,63896,81904,84685,91150,
280695335236,8367,110815,12379,28193,31579,41272,52562,70718,76071,81217,91151,
280695835236,5343,106644,11310,33137,35433,44103,61234,62746,71298,81090,96035,
280696835236,5395,104118,21237,22074,34455,42117,51303,61680,79065,84585,92290,
280697335236,8924,103173,15514,21287,47858,49472,57418,64695,79223,81969,95253,
280697835236,12497,117353,117848,22159,32200,47354,53603,71058,72559,89127,93050,
280698335236,12528,107807,13200,21232,32263,41881,53745,61363,71520,82352,95180,
280698835236,9158,108497,14957,22842,30996,41204,51243,61102,75807,83497,91251,
280699335236,4414,113354,11582,29057,33461,46628,54395,62364,73449,81299,111853,
280702335236,4415,104654,19659,21723,31350,43757,55679,61755,72168,81369,92653,
280703335236,11063,115008,14859,21389,32734,41566,51083,61636,72197,91272,92074,
280703835236,7609,111987,12393,42484,42438,43639,52945,71187,73500,82502,91349,
280704335236,4829,114054,13222,21402,33097,42638,54229,64742,83520,84750,91617,
280705835236,4311,118907,14251,22364,31176,51262,52204,65028,74799,85120,91240,
280706335236,6884,105866,13291,21640,32579,41019,57670,61835,81258,83189,91100,
280708835236,3343,111433,24398,25752,57457,61329,60883,64541,76613,83298,91398,
280710835236,4713,106446,19383,29286,32104,43620,58665,66703,82360,84982,91720,
280711835236,8149,105527,16295,27802,37017,41340,57299,67309,73494,82360,92248,
280712335236,12499,124319,14294,22801,32131,51610,52184,63453,71886,81557,93955,
280712835236,4623,104810,11301,21287,31228,48627,52160,63951,77432,81491,91512,
280713835236,11336,109881,12427,21408,33281,43606,51618,64910,71072,81913,92295,
280714335236,7948,106153,19610,24296,31741,61119,61346,62058,72100,86134,92304,
280715835236,17670,107958,18298,23000,33593,41310,51392,61178,88157,86626,91119,
280717335236,3479,103879,14457,22309,35654,55964,58115,64418,78840,82416,93675,
280718335236,3727,3859,13447,21143,36565,45659,53065,61141,71275,85732,91323,
280719335236,9151,113523,12522,31975,33186,41404,53640,64112,73548,87423,92747,
280720835236,9312,108997,18415,26361,43152,43492,55109,66288,73673,82482,92481,
280722835236,300000,1686802,NULL,1638646,1651238,1681626,1556323,1573023,1587917,1630313,1633687,
280723835236,224408,NULL,293025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
280724835236,20933,117679,20171,25850,38303,45337,55834,69354,76155,89228,100132,
280725335236,4616,108051,11586,25664,34754,42550,51064,61035,84394,85602,95446,
280730835236,9724,106324,13587,21342,33054,41225,52240,63884,78275,83398,91219,
280731835236,5986,105456,11426,22637,35822,45159,52125,61256,72056,81355,94168,
280732335236,6761,109152,12452,22388,31493,42939,51933,69364,77569,89899,95053,
280732835236,12111,110367,15140,21402,41577,44218,52139,63224,71251,105209,108053,
280733835236,4801,107248,12951,23810,32200,42795,53164,61282,73614,82043,91277,
280734335236,3955,105617,12178,23217,42509,44277,64743,64888,72106,85246,95521,
280734835236,11438,104350,14490,22056,46306,48251,53529,61259,72288,81464,95396,
280735335236,5747,109252,27580,29601,31852,44052,52407,62547,71220,86755,92147,
280737335236,6906,120129,14369,34090,36980,44278,54832,63403,72047,87940,93970,
280738835236,4244,104491,11958,22212,32407,44179,51299,61257,72750,84589,97695,
280739335236,11939,105443,12328,21343,32180,44159,53330,63960,74332,86318,103857,
280741335236,300000,596690,NULL,NULL,NULL,NULL,591430,593047,595546,607398,596633,
280742835236,5730,106157,13126,26528,32598,51751,58919,62883,71325,83516,94494,
280743335236,5446,104992,15641,23512,31576,41581,51660,67618,72466,85168,93040,
280743835236,8194,104452,12526,33586,33373,43591,51923,63009,72006,83536,92456,
280744335236,4124,105935,11217,21387,33269,42420,51572,61904,73596,85892,92993,
280745335236,5926,108186,15156,27373,32406,42174,69046,68929,73944,84084,94639,
280745835236,5561,108291,14466,22827,31863,41150,52575,67993,75916,82286,92074,
280746835236,11178,109411,15489,22704,31315,41829,53515,64133,72063,89817,93711,
280748335236,4940,109565,11358,23548,31371,43494,52285,65870,73048,81061,108430,
280748835236,10916,114286,12482,22014,34574,41562,55208,62308,72527,81516,91284,

