Time(micros),Thread, Start(micros),Delay (micros),Value
282560653993,W-0,307,46817,282560653993
282560653993,R-0,305,19290,null
282560653993,R-0,63540,70799,282560653993
282560653993,R-1,3275,17396,null
282560653993,R-1,65860,71817,282560653993
282560653993,R-2,7159,33489,null
282560653993,R-2,63760,70527,282560653993
282560653993,R-3,9461,33788,null
282560653993,R-3,63966,68946,282560653993
282560653993,R-4,12174,33983,null
282560653993,R-4,64187,69252,282560653993
282560653993,R-5,15176,34425,null
282560653993,R-5,64605,69621,282560653993
282560653993,R-6,18162,36565,null
282560653993,R-6,66890,72195,282560653993
282560653993,R-7,37444,48920,282560653993
282560653993,R-8,35841,47890,282560653993
282560653993,R-9,36579,48713,282560653993
282562153993,W-0,182,10637,282562153993
282562153993,R-0,196,3713,null
282562153993,R-0,34185,39216,282562153993
282562153993,R-1,3177,7578,null
282562153993,R-1,37903,51058,282562153993
282562153993,R-2,6429,11274,282562153993
282562153993,R-3,9329,12756,282562153993
282562153993,R-4,12415,16371,282562153993
282562153993,R-5,15183,18155,282562153993
282562153993,R-6,18555,25405,282562153993
282562153993,R-7,21442,27717,282562153993
282562153993,R-8,24208,25989,282562153993
282562153993,R-9,27111,29747,282562153993
282563153993,W-0,550,7118,282563153993
282563153993,R-0,431,4064,null
282563153993,R-0,34345,36643,282563153993
282563153993,R-1,3240,5327,null
282563153993,R-1,35614,36840,282563153993
282563153993,R-2,6271,8403,282563153993
282563153993,R-3,9164,11182,282563153993
282563153993,R-4,12180,13226,282563153993
282563153993,R-5,15215,16266,282563153993
282563153993,R-6,18179,19736,282563153993
282563153993,R-7,21233,23681,282563153993
282563153993,R-8,24227,25590,282563153993
282563153993,R-9,27242,28521,282563153993
282564153993,W-0,222,4257,282564153993
282564153993,R-0,212,2417,null
282564153993,R-0,32649,35975,282564153993
282564153993,R-1,3185,6479,282564153993
282564153993,R-2,6231,13561,282564153993
282564153993,R-3,9208,16088,282564153993
282564153993,R-4,12178,16386,282564153993
282564153993,R-5,15241,18784,282564153993
282564153993,R-6,18247,22316,282564153993
282564153993,R-7,21219,25095,282564153993
282564153993,R-8,24304,27759,282564153993
282564153993,R-9,27192,29341,282564153993
282565153993,W-0,149,10196,282565153993
282565153993,R-0,347,1428,null
282565153993,R-0,31636,47622,282565153993
282565153993,R-1,3169,14465,282565153993
