Time(micros),Thread, Start(micros),Delay (micros),Value
141616724412,W-0,252,3423,141616724412
141616724412,R-0,820,4658,141616224412
141616724412,R-0,14987,15822,141616724412
141616724412,R-1,2278,5512,141616724412
141616724412,R-2,4212,5332,141616724412
141616724412,R-3,6185,9934,141616724412
141616724412,R-4,8255,10798,141616724412
141617224412,W-0,403,5145,141617224412
141617224412,R-0,207,1954,141616724412
141617224412,R-0,12192,13065,141617224412
141617224412,R-1,2179,3226,141616724412
141617224412,R-1,13456,14319,141617224412
141617224412,R-2,4265,5221,141617224412
141617224412,R-3,6210,7015,141617224412
141617224412,R-4,8215,8927,141617224412
141618224412,W-0,246,2817,141618224412
141618224412,R-0,682,1475,141617224412
141618224412,R-0,11677,12376,141618224412
141618224412,R-1,2268,3560,141618224412
141618224412,R-2,4326,7713,141618224412
141618224412,R-3,6182,7009,141618224412
141618224412,R-4,8195,9141,141618224412
141619224412,W-0,205,14804,141619224412
141619224412,R-0,538,1485,141618224412
141619224412,R-0,11762,12741,141618224412
141619224412,R-0,23014,23746,141619224412
141619224412,R-1,2175,2851,141618224412
141619224412,R-1,13114,13752,141618224412
141619224412,R-1,23916,24752,141619224412
141619224412,R-2,4195,4920,141619224412
141619224412,R-3,6186,6917,141618224412
141619224412,R-3,17154,17878,141619224412
141619224412,R-4,8217,8938,141618224412
141619224412,R-4,19128,20168,141619224412
141620224412,W-0,239,4240,141620224412
141620224412,R-0,685,1790,141618724412
141620224412,R-0,12087,12979,141620224412
141620224412,R-1,2249,3113,141620224412
141620224412,R-2,4427,5291,141620224412
141620224412,R-3,6194,7127,141620224412
141620224412,R-4,8212,9103,141620224412
141623724412,W-0,200,3722,141623724412
141623724412,R-0,528,1704,141622724412
141623724412,R-0,11957,12656,141623724412
141623724412,R-1,2142,3091,141623724412
141623724412,R-2,4202,5033,141623724412
141623724412,R-3,6185,7013,141623724412
141623724412,R-4,8241,8921,141623724412
141624224412,W-0,202,5263,141624224412
141624224412,R-0,511,1428,141621724412
141624224412,R-0,11672,12378,141624224412
141624224412,R-1,2217,3233,141621724412
141624224412,R-1,13499,15116,141624224412
141624224412,R-2,4289,5102,141624224412
