,W-0,R-0,R-1,R-2,R-3,R-4,
139236198589,6850,16318,5779,6477,29730,10328,
139237698589,4112,1798,4688,5013,6865,8823,
139238698589,3065,1517,3304,4962,7816,9142,
139239698589,3349,12245,3031,5003,7016,9242,
139240698589,4606,12203,3034,4983,6992,8960,
139241198589,4553,1707,3293,4993,7134,9174,
139241698589,140638,11722,2985,4950,6889,8925,
139242198589,4734,12100,2870,4944,6916,8827,
139242698589,4652,1347,3091,5048,7022,8906,
139243198589,13329,1759,2998,4892,7641,9148,
139244698589,3583,1359,2929,4802,6854,8721,
139245698589,3652,1584,3032,4844,6909,8992,
139246198589,12684,1527,2830,4827,6944,8899,
139246698589,3649,1205,3111,4881,6793,9048,
139247198589,3225,1220,3341,5098,7071,8910,
139247698589,3741,1378,3152,4839,6916,8878,
139248198589,3772,1670,2931,5190,6880,8887,
139248698589,3274,1345,2953,4877,6888,8817,
139249698589,3686,1385,2932,4849,6830,8809,
139250198589,3648,1314,3162,4820,6865,8859,
139250698589,4576,1945,2969,5041,6853,8792,
139251198589,3259,1549,2962,4818,6905,10181,
139252198589,31541,1312,2900,4945,7167,8889,
139253198589,3683,1734,3074,4837,6860,8849,
139253698589,11031,1163,2974,4793,7587,8989,
139255698589,4176,2141,3080,4988,6918,8972,
139256198589,5408,1945,2998,5013,6953,9035,
139256698589,3709,1681,2947,4814,6882,8916,
139257198589,3577,1172,2869,5094,7322,8890,
139257698589,2575,1370,3107,4859,6920,9026,
139260198589,5745,1219,2878,4835,6795,9633,
139261198589,3301,12266,3017,4882,7591,8737,
139261698589,3835,12132,3108,4933,6797,8862,
139262198589,4288,1270,3306,5478,6911,8907,
139262698589,3593,1575,3057,5058,6911,8992,
139263198589,3601,1150,2985,4942,6939,8870,
139264198589,9219,1383,2945,4869,6901,8819,
139264698589,15912,21941,23186,23043,22610,22764,
139265198589,70288,1285,3363,4830,7637,8990,
139267198589,4057,1868,3647,5111,7110,8868,
139267698589,5811,1327,3220,5142,7016,8984,
