Time(micros),Thread, Start(micros),Delay (micros),Value
138045827441,W-0,225,3408,138045827441
138045827441,R-0,732,1949,138045827441
138045827441,R-1,2184,3120,138045827441
138045827441,R-2,4253,4949,138045827441
138045827441,R-3,6234,7082,138045827441
138045827441,R-4,8172,8960,138045827441
138046327441,W-0,159,3505,138046327441
138046327441,R-0,650,1461,138046327441
138046327441,R-1,2214,3235,138046327441
138046327441,R-2,4226,4956,138046327441
138046327441,R-3,6219,6984,138046327441
138046327441,R-4,8227,9003,138046327441
138047327441,W-0,225,3857,138047327441
138047327441,R-0,536,1764,138047327441
138047327441,R-1,2142,2906,138047327441
138047327441,R-2,4207,4999,138047327441
138047327441,R-3,6194,6930,138047327441
138047327441,R-4,8187,8863,138047327441
138048327441,W-0,203,3308,138048327441
138048327441,R-0,511,1341,138048327441
138048327441,R-1,2170,2962,138048327441
138048327441,R-2,4199,4865,138048327441
138048327441,R-3,6253,6972,138048327441
138048327441,R-4,8226,8944,138048327441
138049327441,W-0,207,3917,138049327441
138049327441,R-0,600,1746,138049327441
138049327441,R-1,2200,3156,138049327441
138049327441,R-2,4205,4965,138049327441
138049327441,R-3,6197,6844,138049327441
138049327441,R-4,8214,8884,138049327441
138052827441,W-0,177,3684,138052827441
138052827441,R-0,464,1419,138052827441
138052827441,R-1,2230,2932,138052827441
138052827441,R-2,4192,4936,138052827441
138052827441,R-3,6207,6894,138052827441
138052827441,R-4,8176,8806,138052827441
138053327441,W-0,809,5732,138053327441
138053327441,R-0,1072,2064,138053327441
138053327441,R-1,2280,3111,138053327441
138053327441,R-2,4207,4883,138053327441
138053327441,R-3,6205,6926,138053327441
138053327441,R-4,8202,8928,138053327441
138054327441,W-0,205,3900,138054327441
138054327441,R-0,482,1428,138054327441
138054327441,R-1,2179,3004,138054327441
138054327441,R-2,4186,4879,138054327441
138054327441,R-3,6193,6877,138054327441
138054327441,R-4,8264,9031,138054327441
138058327441,W-0,224,4981,138058327441
138058327441,R-0,481,1476,138058327441
138058327441,R-1,2154,2767,138058327441
138058327441,R-2,4196,4790,138058327441
138058327441,R-3,6196,6823,138058327441
138058327441,R-4,8199,8997,138058327441
138060827441,W-0,218,3662,138060827441
138060827441,R-0,533,1431,138060827441
138060827441,R-1,2182,2931,138060827441
138060827441,R-2,4197,5002,138060827441
138060827441,R-3,6214,6911,138060827441
138060827441,R-4,8207,8931,138060827441
138061827441,W-0,217,3631,138061827441
138061827441,R-0,536,1436,138061827441
138061827441,R-1,2215,2842,138061827441
138061827441,R-2,4173,4785,138061827441
138061827441,R-3,6190,6839,138061827441
138061827441,R-4,8192,8879,138061827441
138063327441,W-0,216,3825,138063327441
138063327441,R-0,507,1761,138063327441
138063327441,R-1,2180,3028,138063327441
138063327441,R-2,4210,5085,138063327441
138063327441,R-3,6193,6906,138063327441
138063327441,R-4,8192,8961,138063327441
138063827441,W-0,213,3769,138063827441
138063827441,R-0,507,1493,138063827441
138063827441,R-1,2213,3019,138063827441
138063827441,R-2,4200,4863,138063827441
138063827441,R-3,6191,6923,138063827441
138063827441,R-4,8204,8941,138063827441
