Time(micros),Thread, Start(micros),Delay (micros),Value
115412333907,W-0,6187,15511,115412333907
115412333907,R-0,4128,9648,null
115412333907,R-0,27303,29184,115412333907
115412333907,R-1,2353,5818,null
115412333907,R-1,26996,28435,115412333907
115412333907,R-2,4495,7882,null
115412333907,R-2,26686,27999,115412333907
115412333907,R-3,6263,11197,null
115412333907,R-3,26670,28057,115412333907
115412333907,R-4,8225,10784,null
115412333907,R-4,26955,28494,115412333907
115413833907,W-0,190,1534,115413833907
115413833907,R-0,256,1078,null
115413833907,R-0,11321,12290,115413833907
115413833907,R-1,2262,3024,115413833907
115413833907,R-2,4242,5342,115413833907
115413833907,R-3,6463,7357,115413833907
115413833907,R-4,8200,9200,115413833907
115414833907,W-0,182,10137,115414833907
115414833907,R-0,520,1386,115414833907
115414833907,R-1,2277,3147,115414833907
115414833907,R-2,4197,5004,115414833907
115414833907,R-3,6318,7274,115414833907
115414833907,R-4,8289,9310,115414833907
115415833907,W-0,334,129340,115415833907
115415833907,R-0,847,1843,115415833907
115415833907,R-1,2310,3256,115415833907
115415833907,R-2,4284,5080,115415833907
115415833907,R-3,6294,7492,115415833907
115415833907,R-4,8240,9215,115415833907
115416833907,W-0,578,1991,115416833907
115416833907,R-0,284,940,null
115416833907,R-0,11172,11827,115416833907
115416833907,R-1,2200,2928,115416833907
115416833907,R-2,4197,4958,115416833907
115416833907,R-3,6204,6910,115416833907
115416833907,R-4,8194,8790,115416833907
115417333907,W-0,262,43242,115417333907
115417333907,R-0,674,1708,115417333907
115417333907,R-1,2218,3179,115417333907
115417333907,R-2,4244,4947,115417333907
115417333907,R-3,6206,6906,115417333907
115417333907,R-4,8263,9010,115417333907
115417833907,W-0,228,1484,115417833907
115417833907,R-0,440,1577,115417833907
115417833907,R-1,2331,3279,115417833907
115417833907,R-2,4247,5074,115417833907
115417833907,R-3,6247,7054,115417833907
115417833907,R-4,8245,8973,115417833907
115418333907,W-0,413,1762,115418333907
115418333907,R-0,244,1357,null
115418333907,R-0,11614,12364,115418333907
115418333907,R-1,2181,3296,115418333907
115418333907,R-2,4199,4791,115418333907
115418333907,R-3,6191,6955,115418333907
115418333907,R-4,8196,8875,115418333907
115418833907,W-0,208,1407,115418833907
115418833907,R-0,511,1594,115418833907
115418833907,R-1,2241,3066,115418833907
115418833907,R-2,4193,4873,115418833907
115418833907,R-3,6225,6900,115418833907
115418833907,R-4,8287,8979,115418833907
115419333907,W-0,339,1759,115419333907
115419333907,R-0,646,1416,115419333907
115419333907,R-1,2217,3046,115419333907
115419333907,R-2,4238,4876,115419333907
115419333907,R-3,6195,6835,115419333907
115419333907,R-4,8193,8817,115419333907
115420833907,W-0,224,1583,115420833907
115420833907,R-0,259,1192,null
115420833907,R-0,11425,12206,115420833907
115420833907,R-1,2195,2996,115420833907
115420833907,R-2,4251,4924,115420833907
115420833907,R-3,6191,6966,115420833907
115420833907,R-4,8197,9037,115420833907
115421833907,W-0,229,1616,115421833907
115421833907,R-0,545,1337,115421833907
115421833907,R-1,2192,3057,115421833907
115421833907,R-2,4209,4842,115421833907
115421833907,R-3,6221,6835,115421833907
115421833907,R-4,8206,8866,115421833907
115422333907,W-0,236,1643,115422333907
115422333907,R-0,560,1321,115422333907
115422333907,R-1,2353,3398,115422333907
115422333907,R-2,4266,5645,115422333907
115422333907,R-3,6308,7020,115422333907
115422333907,R-4,8206,8944,115422333907
115422833907,W-0,230,1577,115422833907
115422833907,R-0,269,1232,null
115422833907,R-0,11594,12296,115422833907
115422833907,R-1,2206,3064,115422833907
115422833907,R-2,4290,5144,115422833907
115422833907,R-3,6211,6914,115422833907
115422833907,R-4,8265,8988,115422833907
115423333907,W-0,222,1550,115423333907
115423333907,R-0,296,1354,115423333907
115423333907,R-1,2199,2843,115423333907
115423333907,R-2,4174,4825,115423333907
115423333907,R-3,6187,6844,115423333907
115423333907,R-4,8237,8922,115423333907
115423833907,W-0,247,1633,115423833907
115423833907,R-0,265,1084,null
115423833907,R-0,11392,12194,115423833907
115423833907,R-1,2241,3025,115423833907
115423833907,R-2,4212,5244,115423833907
115423833907,R-3,6210,7010,115423833907
115423833907,R-4,8254,8970,115423833907
115424333907,W-0,240,1841,115424333907
115424333907,R-0,369,1314,null
115424333907,R-0,11571,12334,115424333907
115424333907,R-1,2196,2920,115424333907
115424333907,R-2,4209,4895,115424333907
115424333907,R-3,6191,6823,115424333907
115424333907,R-4,8323,8919,115424333907
115424833907,W-0,274,2684,115424833907
115424833907,R-0,256,979,null
115424833907,R-0,11209,11797,115424833907
115424833907,R-1,2225,3060,115424833907
115424833907,R-2,4262,4899,115424833907
115424833907,R-3,6213,6912,115424833907
115424833907,R-4,8230,9217,115424833907
115425833907,W-0,304,1741,115425833907
115425833907,R-0,224,1143,null
115425833907,R-0,11380,12203,115425833907
115425833907,R-1,2239,3250,115425833907
115425833907,R-2,4263,4873,115425833907
115425833907,R-3,6206,6865,115425833907
115425833907,R-4,8216,9070,115425833907
115426333907,W-0,214,10357,115426333907
115426333907,R-0,487,10085,null
115426333907,R-0,20364,22643,115426333907
115426333907,R-1,2220,9300,null
115426333907,R-1,20182,22291,115426333907
115426333907,R-2,4183,10590,null
115426333907,R-2,21364,22504,115426333907
115426333907,R-3,6190,9437,null
115426333907,R-3,19705,21701,115426333907
115426333907,R-4,8190,8997,null
115426333907,R-4,21128,22028,115426333907
115426833907,W-0,222,1448,115426833907
115426833907,R-0,259,1173,null
115426833907,R-0,11663,12362,115426833907
115426833907,R-1,2320,3180,115426833907
115426833907,R-2,4192,4896,115426833907
115426833907,R-3,6208,7021,115426833907
115426833907,R-4,8229,8921,115426833907
115427333907,W-0,220,1263,115427333907
115427333907,R-0,258,1416,115427333907
115427333907,R-1,2182,2992,115427333907
115427333907,R-2,4224,4895,115427333907
115427333907,R-3,6199,7042,115427333907
115427333907,R-4,8187,8819,115427333907
115428333907,W-0,214,1654,115428333907
115428333907,R-0,231,982,null
115428333907,R-0,11241,11889,115428333907
115428333907,R-1,2198,3349,115428333907
115428333907,R-2,4230,4953,115428333907
115428333907,R-3,6191,6967,115428333907
115428333907,R-4,8200,8964,115428333907
115429333907,W-0,229,1308,115429333907
115429333907,R-0,281,1547,115429333907
115429333907,R-1,2190,3035,115429333907
115429333907,R-2,4190,4928,115429333907
115429333907,R-3,6251,6871,115429333907
115429333907,R-4,8193,8933,115429333907
115429833907,W-0,228,1563,115429833907
115429833907,R-0,414,1350,115429833907
115429833907,R-1,2237,2898,115429833907
115429833907,R-2,4258,4930,115429833907
115429833907,R-3,6210,6797,115429833907
115429833907,R-4,8204,8974,115429833907
115431833907,W-0,242,6686,115431833907
115431833907,R-0,220,1206,null
115431833907,R-0,11443,12048,115431833907
115431833907,R-1,2395,3449,115431833907
115431833907,R-2,4352,5079,115431833907
115431833907,R-3,6214,6956,115431833907
115431833907,R-4,8192,8877,115431833907
115432333907,W-0,241,1847,115432333907
115432333907,R-0,532,1537,115432333907
115432333907,R-1,2194,2849,115432333907
115432333907,R-2,4236,4931,115432333907
115432333907,R-3,6187,6783,115432333907
115432333907,R-4,8234,8870,115432333907
115432833907,W-0,247,1362,115432833907
115432833907,R-0,242,942,null
115432833907,R-0,11175,11889,115432833907
115432833907,R-1,2186,2922,115432833907
115432833907,R-2,4240,5246,115432833907
115432833907,R-3,6212,6834,115432833907
115432833907,R-4,8199,8916,115432833907
115433333907,W-0,246,1547,115433333907
115433333907,R-0,509,1328,115433333907
115433333907,R-1,2237,2953,115433333907
115433333907,R-2,4241,4941,115433333907
115433333907,R-3,6236,6995,115433333907
115433333907,R-4,8226,9193,115433333907
115433833907,W-0,1521,3047,115433833907
115433833907,R-0,1365,2506,null
115433833907,R-0,12756,13499,115433833907
115433833907,R-1,2216,2893,115433833907
115433833907,R-2,4294,4966,115433833907
115433833907,R-3,6295,6919,115433833907
