Time(micros),Thread, Start(micros),Delay (micros),Value
118984472490,W-0,558,10943,118984472490
118984472490,R-0,4108,9002,null
118984472490,R-0,28203,29895,118984472490
118984472490,R-1,2333,11120,null
118984472490,R-1,26340,30289,118984472490
118984472490,R-2,5389,10167,null
118984472490,R-2,24797,29273,118984472490
118984472490,R-3,6747,11465,null
118984472490,R-3,24609,26308,118984472490
118984472490,R-4,8301,11750,null
118984472490,R-4,23226,27085,118984472490
118985972490,W-0,552,2658,118985972490
118985972490,R-0,245,1109,null
118985972490,R-0,11325,12025,118985972490
118985972490,R-1,2225,3585,118985972490
118985972490,R-2,4211,5005,null
118985972490,R-2,15226,16076,118985972490
118985972490,R-3,6202,6945,118985972490
118985972490,R-4,8196,9012,null
118985972490,R-4,19219,20077,118985972490
118986972490,W-0,609,3096,118986972490
118986972490,R-0,227,1120,null
118986972490,R-0,11361,12344,118986972490
118986972490,R-1,2133,2932,null
118986972490,R-1,13220,14189,118986972490
118986972490,R-2,4182,5685,118986972490
118986972490,R-3,6283,7693,118986972490
118986972490,R-4,8307,9203,118986972490
118987972490,W-0,549,1697,118987972490
118987972490,R-0,235,1009,null
118987972490,R-0,11271,12005,118987972490
118987972490,R-1,2216,2929,118987972490
118987972490,R-2,4195,4834,118987972490
118987972490,R-3,6188,6925,118987972490
118987972490,R-4,8197,9178,118987972490
118988972490,W-0,213,1805,118988972490
118988972490,R-0,602,1552,null
118988972490,R-0,11817,12681,118988972490
118988972490,R-1,2256,3022,null
118988972490,R-1,13238,14154,118988972490
118988972490,R-2,4164,4793,118988972490
118988972490,R-3,6187,6822,118988972490
118988972490,R-4,8215,8826,118988972490
118989472490,W-0,241,1459,118989472490
118989472490,R-0,218,1206,null
118989472490,R-0,11434,12383,118989472490
118989472490,R-1,2212,3176,118989472490
118989472490,R-2,4195,5255,118989472490
118989472490,R-3,6263,7232,118989472490
118989472490,R-4,8202,9028,118989472490
118989972490,W-0,174,1709,118989972490
118989972490,R-0,448,1473,118989972490
118989972490,R-1,2176,2976,null
118989972490,R-1,13156,13912,118989972490
118989972490,R-2,4204,5075,118989972490
118989972490,R-3,6205,6979,null
118989972490,R-3,17215,17979,118989972490
118989972490,R-4,8222,8918,118989972490
118990472490,W-0,235,1479,118990472490
118990472490,R-0,718,1688,null
118990472490,R-0,11949,12716,118990472490
118990472490,R-1,2174,3291,118990472490
118990472490,R-2,4194,5079,118990472490
118990472490,R-3,6202,7074,118990472490
118990472490,R-4,8192,9177,118990472490
118990972490,W-0,218,1600,118990972490
118990972490,R-0,567,1302,null
118990972490,R-0,11557,12219,118990972490
118990972490,R-1,2194,2828,118990972490
118990972490,R-2,4223,4867,118990972490
118990972490,R-3,6192,6875,118990972490
