,W-0,R-0,R-1,R-2,R-3,R-4,
125532313315,16992,2648,14255,45047,19974,21846,
125532813315,49523,13758,2975,5119,7070,13989,
125533813315,137662,2206,3157,5040,7181,8992,
125534813315,300000,23609,14279,27259,40993,20243,
125535813315,NULL,NULL,NULL,NULL,NULL,NULL,
125539313315,45461,1339,2746,5139,6790,8902,
125539813315,29945,12014,2800,4841,6996,8848,
125540813315,16279,11998,3111,4940,6976,8921,
125544813315,39199,12006,3119,4900,7014,9008,
125547313315,46772,12048,2847,4777,6831,9546,
125548313315,113392,12330,3125,4971,7027,8880,
125549813315,59978,11993,3030,4951,6887,8844,
125550313315,29056,1516,13747,4867,6898,8848,
125550813315,10510,NULL,NULL,NULL,NULL,NULL,
125553813315,37926,1413,2777,4772,6749,9067,
125554313315,18542,11910,14510,4932,17437,20756,
125554813315,45066,11845,13654,16168,6837,8932,
125555313315,300000,12477,3114,5097,7111,8985,
125556313315,40598,11971,14520,4923,7003,8918,
125559313315,72908,NULL,NULL,NULL,NULL,NULL,
125561313315,23969,11600,2818,5548,6726,8834,
125561813315,165087,11834,2879,4862,6620,8659,
125562313315,14337,12766,13845,4654,6797,8851,
125563813315,36477,11789,2991,4813,6620,8739,
125564313315,22446,5167,5734,5549,6859,19644,
125566813315,37101,1366,2844,4674,6668,8745,
125567813315,22379,1496,13752,36993,6843,41899,
125568313315,300000,11668,2796,4877,6812,8841,
125570313315,35406,12501,2861,5099,6855,9048,
125571313315,73025,12333,3018,4789,6879,8881,
125571813315,40328,11964,14165,5016,7040,8803,
125572813315,13849,12099,2978,4883,6814,8839,
125573813315,20272,1380,3145,5275,6982,8970,
125574313315,18307,11900,2909,4893,6862,8822,
125575813315,8358,11910,13803,5186,17970,9087,
125577313315,29213,1774,24916,4891,6757,19927,
125577813315,10223,12021,3044,5064,7004,8829,
125580313315,92313,12124,13864,5227,6761,8785,
125580813315,20756,11898,2726,15626,6884,8872,
125581313315,47364,11942,2851,4799,6836,8797,
125582313315,31374,11848,3017,4870,6860,8824,
125582813315,18055,1409,2940,4915,6796,8943,
125583313315,44926,1200,2793,4882,6964,8839,
125584813315,15252,11964,2862,5013,6849,8946,
125585313315,30537,11832,2798,4803,6806,8797,
125586313315,55166,1517,2792,4792,6993,8934,
125586813315,53017,11859,2985,4945,6981,8881,
125587813315,8148,12020,3192,5219,6941,8991,
125588313315,41119,12023,3056,4964,6872,9021,
125588813315,141473,22825,2911,26771,6868,19838,
125589313315,24345,11732,3144,4875,6845,8826,
125590813315,19500,11963,3109,4909,6745,8809,
125592813315,50659,12502,2936,5190,7089,8940,
125593813315,23047,12006,2828,4812,6832,8821,
125594313315,31790,1348,2827,4857,6845,8815,
125594813315,51649,12059,3057,4899,7312,8910,
125595313315,20056,11832,13911,4969,6660,8728,
125596813315,17045,12010,2833,4725,6802,8841,
125599313315,300000,12257,2971,15813,17588,8801,
125599813315,NULL,NULL,NULL,NULL,NULL,NULL,
125600313315,64033,1237,2785,4793,19636,15061,
125601313315,31017,1405,2834,4795,6948,8888,
125602313315,42055,1252,2932,4762,6684,8769,
125602813315,18368,12467,2817,4972,6616,8718,
125603313315,38972,11913,2894,4878,6738,8883,
125603813315,19320,1312,13807,4753,6779,8783,
125604813315,173911,12225,3023,5092,7054,9015,
125606313315,25592,11939,2805,4793,6805,8750,
125606813315,17909,NULL,NULL,NULL,NULL,NULL,
125607313315,50369,12260,3244,4756,6647,8799,
125607813315,14363,11847,3002,15491,6758,8790,
125609313315,24528,1445,2878,4756,6620,8775,
125610313315,14224,11513,2641,4650,6560,30272,
125610813315,40602,11467,2640,4783,7045,8742,
125611313315,26344,1341,2954,4917,6846,8937,
125611813315,53959,22748,3098,15665,17842,8831,
125612813315,25761,12286,3090,4966,6728,8916,
125613313315,42989,13756,13886,15551,7320,8901,
125617313315,34625,1346,13371,4608,17499,19330,
125617813315,45875,12309,3609,4909,7424,9424,
125619813315,48028,11763,2878,4923,6928,8806,
