,W-0,R-0,R-1,R-2,R-3,R-4,
130890225805,5484,13835,5371,6922,8112,10693,
130890725805,4677,12863,3462,6390,7277,10182,
130891725805,6759,57060,3510,16428,7066,9067,
130892725805,11328,12768,3139,5154,7465,8884,
130893725805,4179,12269,3014,5135,7150,9086,
130897225805,3858,1726,3188,5041,6917,9004,
130897725805,4249,12635,3402,5262,6971,9323,
130898725805,5517,12940,14258,4946,7050,9084,
130902725805,3463,1700,3412,5076,6912,9107,
130905225805,5271,12061,14088,5044,7377,8934,
130906225805,4155,12509,3065,5301,7123,9010,
130907725805,5639,12727,2999,5164,7015,9128,
130908225805,5938,12688,14141,5668,6979,8930,
130908725805,3721,12495,2918,4907,6941,9012,
130911725805,4716,12328,3069,4915,7274,8978,
130912225805,4867,12477,14055,16170,7313,9103,
130912725805,16628,12478,14412,5336,6788,9003,
130913225805,4975,12454,2914,5187,7011,9068,
130914225805,3945,12085,3393,4902,6865,9034,
130917225805,17998,1453,3025,4970,18282,9009,
130919225805,3755,1556,3444,4935,6918,8924,
130919725805,3640,1481,2919,4955,7280,8939,
130920225805,3998,12796,3591,4932,7099,8907,
130921725805,4121,1471,2973,5327,7090,8989,
130922225805,6940,4119,4674,16725,7662,9073,
130924725805,3852,12330,2781,16471,17881,8954,
130925725805,22553,11948,3123,5069,6992,8983,
130926225805,9306,22629,2880,16057,39894,42309,
130928225805,4064,12376,4324,5106,6921,8914,
130929225805,3998,12381,13897,4872,6954,8905,
130929725805,3863,12081,13791,5021,6888,8829,
130930725805,3792,12399,3087,4831,7369,8966,
130931725805,3719,1466,3884,4993,6917,8979,
130932225805,4149,12253,3120,5298,7001,9345,
130933725805,3711,12457,3108,4935,6823,8946,
130935225805,5473,12178,14127,16169,17984,9172,
130935725805,4070,1681,3309,5238,6897,9291,
130938225805,3569,12119,2881,5021,6889,8903,
130938725805,4727,12287,14482,5157,7110,8958,
130939225805,3812,12456,14180,4992,6957,9039,
130940225805,3763,12414,2879,5009,6947,8866,
130940725805,3740,12464,13949,5085,6846,9023,
130941225805,4167,12510,14254,5399,6942,8991,
130942725805,3903,12482,3047,4932,6909,9510,
130943225805,3065,12075,2890,4817,6933,8942,
130944225805,3863,1514,3023,5066,6917,8810,
130944725805,3692,12592,3060,4996,6905,8965,
130945725805,4067,12341,3184,5192,7077,8926,
130946225805,5420,12419,14526,5326,6947,8807,
130946725805,3311,12141,3021,4844,7004,8790,
130947225805,4114,2122,14406,17013,6850,8973,
130948725805,8556,12635,2836,5079,7124,8960,
130950725805,3776,1479,3482,4841,6921,8904,
130951725805,3458,11884,2827,4872,7093,8961,
130952225805,3048,12025,2907,4773,6999,8902,
130952725805,3990,11921,13912,4797,6926,8874,
130953225805,3828,23366,3001,37977,28783,31400,
130954725805,35743,12245,3118,5036,6794,8877,
130957225805,3567,12056,14045,4977,7526,8990,
130957725805,3928,1520,2861,4934,6982,8827,
130958225805,5467,1519,14065,16130,18087,8925,
130959225805,3747,11877,3178,5002,6854,8906,
130960225805,3567,11847,13917,15481,17559,8832,
130960725805,3989,2024,14290,5089,7118,9020,
130961225805,3650,12016,2910,4868,6930,8931,
130961725805,3649,12317,3040,4895,6876,8780,
130962725805,3656,1579,2984,4949,6760,8869,
130964225805,3516,12129,13975,4847,6892,8928,
130964725805,4639,12167,3182,4972,7656,8981,
130965225805,9855,12120,13803,5258,6889,9015,
130965725805,4558,12043,2843,4827,6943,8955,
130967225805,3169,12341,2897,5361,6951,9064,
130968225805,3581,1780,3033,4896,6898,8896,
130968725805,3997,12263,14619,15976,6887,8931,
130969225805,3826,12536,3115,4924,7024,8942,
130969725805,5672,12605,4432,4912,6836,8848,
130970725805,3826,12472,3051,4869,6912,8872,
130971225805,3325,1662,3054,4846,6930,8886,
130975225805,3669,11956,2953,4942,6893,8821,
130975725805,38909,12308,3179,5060,6871,9054,
130977725805,14846,1818,2903,5065,17816,8826,
130978225805,3770,12109,3104,4815,6950,8955,
130978725805,3813,12064,2992,4877,6795,8981,
130979225805,2473,23430,2852,4904,6897,8878,
130980725805,3777,1687,14628,5364,7451,9132,
130981725805,3673,12012,3076,4874,6836,8868,
130984225805,4990,12025,13839,4828,7025,9038,
130984725805,3860,11977,2804,4895,6915,9023,
130985225805,3677,12248,3027,4996,6888,8768,
130985725805,4418,12074,13838,5304,6907,19677,
130986725805,3338,12109,2971,4789,6870,8824,
130987225805,3423,1341,2774,4736,6741,8898,
130987725805,3563,1502,2940,4803,6701,9336,
130991225805,70648,12120,3798,5522,7034,9148,
130991725805,96269,12360,2975,5278,6975,8928,
130992725805,2618,1498,2820,4781,6838,8771,
130995225805,3596,1697,3264,4828,6910,8890,
130995725805,4425,12984,2950,4826,6817,8932,
130997225805,3607,12076,2922,4888,6754,8797,
130998225805,3760,11867,2965,4910,6891,8851,
130998725805,3701,12113,2952,4778,6857,8965,
130999225805,3379,11955,3125,4908,7115,8994,
131000225805,3424,12482,3082,4897,6925,8964,
131001225805,3700,11825,3051,4912,6831,8835,
131002225805,10118,11914,2953,4960,6832,8740,
131003725805,5077,11899,13870,4887,6805,8887,
131004225805,4713,1887,13673,15862,6899,8998,
131005225805,3893,12370,3108,5254,7004,9072,
131005725805,4025,11891,3052,4866,6939,8992,
131006225805,6818,1569,13767,15830,6972,19814,
131006725805,12854,23784,15386,15842,6856,19802,
131007725805,3590,12057,2988,5131,7018,8984,
131008725805,3590,1860,2931,4893,6889,8824,
131009225805,4464,11774,14127,4921,6768,8766,
131009725805,3815,1570,3032,16040,7058,8906,
131010225805,4010,12092,2941,4713,6881,9124,
131012725805,4521,11889,14034,4844,6976,8913,
131013225805,3770,12653,2919,4968,6919,9086,
131015225805,3927,11891,2926,4917,7162,8994,
131015725805,3112,1413,2907,5194,6967,9042,
131016225805,7898,11999,2970,4970,6950,8836,
131017225805,3592,11962,2877,4794,6825,8974,
131017725805,6148,12469,13903,5008,6830,8876,
131021725805,3707,12262,3041,4868,6754,8900,
131022225805,3915,23344,13812,4808,6982,19705,
131023225805,4002,1753,3087,4937,6864,8825,
131025725805,3945,12313,3065,5304,6856,8913,
131026725805,3695,1521,3053,4889,6984,9172,
131027725805,3521,1517,2959,4830,6853,8800,
131029725805,2944,12057,2852,4794,6730,8867,
131030225805,5164,1523,3440,5475,6990,8792,
131030725805,4727,12307,2939,5019,6848,8799,
131031225805,4100,12342,3315,4894,6781,8997,
131032225805,3431,12058,2848,4806,7382,9046,
131032725805,3818,1652,3103,4928,6911,8915,
131033225805,4487,12349,2843,15971,6916,9074,
131034225805,3358,1530,3100,4966,6905,8796,
131034725805,4086,12523,3340,5300,17728,19665,
131035725805,3682,12081,3299,4820,6842,8827,
131036225805,5413,2543,14429,5009,7068,8941,
131036725805,3765,12015,3020,4844,7528,8835,
131038225805,3399,12149,2803,4806,6798,8983,
131039225805,3996,1834,3693,4827,6853,8904,
131041225805,21873,12061,2816,4835,6897,8829,
131041725805,3965,11963,3398,4986,6876,9689,
131042225805,2729,12109,2909,4847,6800,8841,
131042725805,9414,12244,3026,5002,6956,9132,
131043725805,4633,12487,2940,5124,6766,8949,
131044725805,4001,12280,13807,15872,7026,8955,
131045225805,3248,11774,2936,4889,6873,8880,
131046225805,3876,11841,3122,4959,6893,8721,
