Time(micros),Thread, Start(micros),Delay (micros),Value
135661124463,W-0,1940,7531,135661124463
135661124463,R-0,374,3902,null
135661124463,R-0,15703,16491,135661124463
135661124463,R-1,22487,24889,135661124463
135661124463,R-2,4212,6952,135661124463
135661124463,R-3,6246,8946,135661124463
135661124463,R-4,8204,11011,135661124463
135662624463,W-0,255,5763,135662624463
135662624463,R-0,741,1626,null
135662624463,R-0,11792,12690,135662624463
135662624463,R-1,2253,2982,null
135662624463,R-1,13269,14134,135662624463
135662624463,R-2,4207,5601,135662624463
135662624463,R-3,6215,7046,135662624463
135662624463,R-4,8168,8995,135662624463
135663624463,W-0,216,3696,135663624463
135663624463,R-0,660,1663,null
135663624463,R-0,11867,12718,135663624463
135663624463,R-1,2184,3867,135663624463
135663624463,R-2,4208,5174,135663624463
135663624463,R-3,6754,7693,135663624463
135663624463,R-4,9025,10329,135663624463
135664624463,W-0,235,3820,135664624463
135664624463,R-0,579,1331,null
135664624463,R-0,11534,12301,135664624463
135664624463,R-1,2193,2866,135664624463
135664624463,R-2,4204,4940,135664624463
135664624463,R-3,6189,6859,135664624463
135664624463,R-4,8194,8893,135664624463
135665624463,W-0,204,3245,135665624463
135665624463,R-0,678,1462,null
135665624463,R-0,11711,12337,135665624463
135665624463,R-1,2214,2987,135665624463
135665624463,R-2,4229,4980,135665624463
135665624463,R-3,6191,6891,135665624463
135665624463,R-4,8227,8910,135665624463
135666124463,W-0,1113,4524,135666124463
135666124463,R-0,410,1753,null
135666124463,R-0,11961,12675,135666124463
135666124463,R-1,2192,2738,null
135666124463,R-1,12982,13645,135666124463
135666124463,R-2,4247,4985,135666124463
135666124463,R-3,6220,7296,135666124463
135666124463,R-4,8394,9291,135666124463
135666624463,W-0,208,2618,135666624463
135666624463,R-0,208,920,null
135666624463,R-0,11161,11830,135666624463
135666624463,R-1,2206,2979,135666624463
135666624463,R-2,4210,4945,135666624463
135666624463,R-3,6196,6863,135666624463
135666624463,R-4,8206,8923,135666624463
135667124463,W-0,251,3940,135667124463
135667124463,R-0,587,1340,null
135667124463,R-0,11614,12580,135667124463
135667124463,R-1,2211,3030,135667124463
135667124463,R-2,4215,5050,135667124463
135667124463,R-3,6356,7227,135667124463
135667124463,R-4,8197,8910,135667124463
