Time(micros),Thread, Start(micros),Delay (micros),Value
131484803064,W-0,388,8999,131484803064
131484803064,R-0,9486,11702,131484803064
131484803064,R-1,2252,4834,131484803064
131484803064,R-2,4205,7281,131484803064
131484803064,R-3,6171,9863,131484803064
131484803064,R-4,8204,11381,131484803064
131486303064,W-0,591,5788,131486303064
131486303064,R-0,268,1212,null
131486303064,R-0,11458,13929,131486303064
131486303064,R-1,2257,3365,131486303064
131486303064,R-2,4263,7182,131486303064
131486303064,R-3,6291,9328,131486303064
131486303064,R-4,9025,9921,131486303064
131487303064,W-0,243,2878,131487303064
131487303064,R-0,564,1325,null
131487303064,R-0,11570,12250,131487303064
131487303064,R-1,2209,3120,null
131487303064,R-1,13317,14501,131487303064
131487303064,R-2,4176,4990,131487303064
131487303064,R-3,6190,9726,131487303064
131487303064,R-4,8212,9925,131487303064
131488303064,W-0,210,4667,131488303064
131488303064,R-0,517,1509,131488303064
131488303064,R-1,2327,3273,131488303064
131488303064,R-2,4334,5282,131488303064
131488303064,R-3,6258,7128,131488303064
131488303064,R-4,8185,9166,131488303064
131489303064,W-0,209,4064,131489303064
131489303064,R-0,641,1495,null
131489303064,R-0,11716,12352,131489303064
131489303064,R-1,2241,3248,131489303064
131489303064,R-2,4239,5171,131489303064
131489303064,R-3,6176,7145,131489303064
131489303064,R-4,8217,9210,131489303064
131489803064,W-0,240,3467,131489803064
131489803064,R-0,614,2814,131489803064
131489803064,R-1,2328,3710,131489803064
131489803064,R-2,4259,5415,131489803064
131489803064,R-3,6224,7124,131489803064
131489803064,R-4,8243,9041,131489803064
131490303064,W-0,176,3514,131490303064
131490303064,R-0,1163,2229,131490303064
131490303064,R-1,2472,3188,131490303064
131490303064,R-2,4208,5106,131490303064
131490303064,R-3,6149,7099,131490303064
131490303064,R-4,8197,9140,131490303064
131490803064,W-0,209,3756,131490803064
131490803064,R-0,534,1356,null
131490803064,R-0,11594,12442,131490803064
131490803064,R-1,2183,3356,131490803064
131490803064,R-2,4259,5142,131490803064
131490803064,R-3,6193,7011,131490803064
131490803064,R-4,8194,9170,131490803064
131491303064,W-0,564,3180,131491303064
131491303064,R-0,293,994,null
131491303064,R-0,11241,11905,131491303064
131491303064,R-1,2739,3427,131491303064
131491303064,R-2,4276,5108,131491303064
131491303064,R-3,6261,6911,131491303064
131491303064,R-4,8191,8916,131491303064
131491803064,W-0,462,3245,131491803064
131491803064,R-0,187,881,null
131491803064,R-0,11175,12059,131491803064
131491803064,R-1,2201,2924,131491803064
131491803064,R-2,4224,4891,131491803064
131491803064,R-3,6209,6864,131491803064
131491803064,R-4,8197,8766,131491803064
131493303064,W-0,269,3779,131493303064
131493303064,R-0,602,1421,null
131493303064,R-0,11681,12377,131493303064
131493303064,R-1,2193,3064,131493303064
131493303064,R-2,4206,5294,131493303064
131493303064,R-3,6202,6933,131493303064
131493303064,R-4,8184,8903,131493303064
131494303064,W-0,611,5337,131494303064
131494303064,R-0,998,2122,131494303064
131494303064,R-1,2323,3194,131494303064
131494303064,R-2,4197,4901,131494303064
131494303064,R-3,6204,7047,131494303064
131494303064,R-4,8204,8886,131494303064
131494803064,W-0,594,3771,131494803064
131494803064,R-0,369,1066,null
131494803064,R-0,11223,11842,131494803064
131494803064,R-1,2223,3489,131494803064
131494803064,R-2,4305,5044,131494803064
131494803064,R-3,6180,6989,131494803064
131494803064,R-4,8191,8834,131494803064
131495303064,W-0,242,3814,131495303064
131495303064,R-0,562,1427,null
131495303064,R-0,11657,12356,131495303064
131495303064,R-1,2216,3061,null
131495303064,R-1,13259,13989,131495303064
131495303064,R-2,4195,5008,null
131495303064,R-2,15237,15868,131495303064
131495303064,R-3,6187,6991,null
131495303064,R-3,17230,18117,131495303064
131495303064,R-4,8185,8904,131495303064
131495803064,W-0,153,10572,131495803064
131495803064,R-0,447,1199,null
131495803064,R-0,11436,12247,131495803064
131495803064,R-1,2198,3150,null
131495803064,R-1,13361,14191,131495803064
131495803064,R-2,4192,4873,131495803064
131495803064,R-3,6238,7017,131495803064
131495803064,R-4,8262,9039,131495803064
131496303064,W-0,175,3757,131496303064
131496303064,R-0,490,1221,131496303064
131496303064,R-1,2203,2906,131496303064
131496303064,R-2,4225,5025,131496303064
131496303064,R-3,6204,6888,131496303064
131496303064,R-4,8202,8872,131496303064
131496803064,W-0,208,3477,131496803064
131496803064,R-0,399,1111,null
131496803064,R-0,11335,12066,131496803064
131496803064,R-1,2250,3037,131496803064
131496803064,R-2,4202,4976,131496803064
131496803064,R-3,6211,7045,131496803064
131496803064,R-4,8190,8988,131496803064
131497303064,W-0,207,2601,131497303064
131497303064,R-0,541,1152,null
131497303064,R-0,11388,12173,131497303064
131497303064,R-1,2187,2991,131497303064
131497303064,R-2,4207,4876,131497303064
131497303064,R-3,6184,6870,131497303064
131497303064,R-4,8167,9027,131497303064
131498303064,W-0,203,5341,131498303064
131498303064,R-0,529,1343,null
131498303064,R-0,11643,12250,131498303064
131498303064,R-1,2165,3089,null
131498303064,R-1,13295,14055,131498303064
131498303064,R-2,4232,5068,131498303064
131498303064,R-3,6199,7414,131498303064
131498303064,R-4,8175,9260,131498303064
131498803064,W-0,167,2673,131498803064
131498803064,R-0,454,1137,null
131498803064,R-0,11517,12467,131498803064
131498803064,R-1,2202,2903,131498803064
131498803064,R-2,4242,5076,131498803064
131498803064,R-3,6252,6893,131498803064
131498803064,R-4,8235,9274,131498803064
131499303064,W-0,235,4784,131499303064
131499303064,R-0,649,1747,131499303064
131499303064,R-1,2204,3245,131499303064
131499303064,R-2,4351,5121,131499303064
131499303064,R-3,6158,6787,131499303064
131499303064,R-4,8186,8875,131499303064
131499803064,W-0,207,3184,131499803064
131499803064,R-0,453,1273,131499803064
131499803064,R-1,2151,2895,131499803064
131499803064,R-2,4238,4989,131499803064
131499803064,R-3,6231,7018,131499803064
131499803064,R-4,8183,9024,131499803064
131500803064,W-0,204,3527,131500803064
131500803064,R-0,213,913,null
131500803064,R-0,11320,12309,131500803064
131500803064,R-1,2175,2881,131500803064
131500803064,R-2,4199,4927,131500803064
131500803064,R-3,6191,7184,131500803064
131500803064,R-4,8216,8928,131500803064
131501803064,W-0,209,5379,131501803064
131501803064,R-0,442,1162,null
