Time(micros),Thread, Start(micros),Delay (micros),Value
120770284084,W-0,209,2602,120770284084
120770284084,R-0,246,1238,120769784084
120770284084,R-0,11565,12335,120770284084
120770284084,R-1,2178,2880,120770284084
120770284084,R-2,4184,5172,120770284084
120770284084,R-3,6212,7053,120770284084
120770284084,R-4,8182,8950,120770284084
120770784084,W-0,159,13233,120770784084
120770784084,R-0,1048,12531,120770784084
120770784084,R-1,2202,13128,120770784084
120770784084,R-2,4192,12981,120770784084
120770784084,R-3,6177,12750,120770784084
120770784084,R-4,8207,12523,120770784084
120771784084,W-0,589,1638,120771784084
120771784084,R-0,249,1287,120770784084
120771784084,R-0,11911,12553,120771784084
120771784084,R-1,2216,3114,120771784084
120771784084,R-2,4193,4963,120771784084
120771784084,R-3,6206,7039,120771784084
120771784084,R-4,8211,8971,120771784084
120772784084,W-0,212,5286,120772784084
120772784084,R-0,450,1484,120771784084
120772784084,R-0,11733,12450,120772784084
120772784084,R-1,2182,3045,120772784084
120772784084,R-2,4197,5112,120772784084
120772784084,R-3,6189,7063,120772784084
120772784084,R-4,8188,9100,120772784084
120773784084,W-0,239,15774,120773784084
120773784084,R-0,621,1708,120773784084
120773784084,R-1,2178,2875,120773784084
120773784084,R-2,4191,4829,120773784084
120773784084,R-3,6186,6760,120773784084
120773784084,R-4,8207,8872,120773784084
120777284084,W-0,616,2067,120777284084
120777284084,R-0,375,1847,120777284084
120777284084,R-1,2262,2986,120777284084
120777284084,R-2,4187,4827,120777284084
120777284084,R-3,6151,6790,120777284084
120777284084,R-4,8277,8886,120777284084
120777784084,W-0,218,1808,120777784084
120777784084,R-0,272,1167,120775284084
120777784084,R-0,11471,12397,120777784084
120777784084,R-1,2209,3230,120777784084
120777784084,R-2,4261,5075,120777784084
120777784084,R-3,6196,6995,120777784084
120777784084,R-4,8204,9075,120777784084
120778784084,W-0,253,2128,120778784084
120778784084,R-0,693,1836,120778784084
120778784084,R-1,2277,3132,120778784084
120778784084,R-2,4315,5110,120778784084
120778784084,R-3,6237,6962,120778784084
120778784084,R-4,8191,8972,120778784084
120782784084,W-0,233,1697,120782784084
