Time(micros),Thread, Start(micros),Delay (micros),Value
113627760184,W-0,368,4253,113627760184
113627760184,R-0,12086,14378,113627760184
113627760184,R-1,2316,7421,113627760184
113627760184,R-2,4209,7492,113627760184
113627760184,R-3,6204,8529,113627760184
113627760184,R-4,8202,10786,113627760184
113629260184,W-0,204,6307,113629260184
113629260184,R-0,878,1903,113629260184
113629260184,R-1,2199,3034,113629260184
113629260184,R-2,4185,6666,113629260184
113629260184,R-3,6183,7212,113629260184
113629260184,R-4,8183,9006,113629260184
113630260184,W-0,224,24391,113630260184
113630260184,R-0,565,1426,null
113630260184,R-0,11652,12297,113630260184
113630260184,R-1,2190,3225,113630260184
113630260184,R-2,4165,4904,113630260184
113630260184,R-3,6295,9729,113630260184
113630260184,R-4,8562,9382,113630260184
113631260184,W-0,181,1882,113631260184
113631260184,R-0,464,1510,113631260184
113631260184,R-1,2564,3363,113631260184
113631260184,R-2,4228,5230,113631260184
113631260184,R-3,6222,7120,113631260184
113631260184,R-4,8187,9722,113631260184
113632260184,W-0,218,2904,113632260184
113632260184,R-0,608,1944,113632260184
113632260184,R-1,2186,3091,113632260184
113632260184,R-2,4187,5091,113632260184
113632260184,R-3,6196,7028,113632260184
113632260184,R-4,8175,9007,113632260184
113632760184,W-0,249,1806,113632760184
113632760184,R-0,294,1423,null
113632760184,R-0,11598,12278,113632760184
113632760184,R-1,2283,3036,null
113632760184,R-1,13182,14333,113632760184
113632760184,R-2,4187,4891,null
113632760184,R-2,15134,15975,113632760184
113632760184,R-3,6194,7177,113632760184
113632760184,R-4,8235,8978,113632760184
113633260184,W-0,251,1482,113633260184
113633260184,R-0,371,1190,null
113633260184,R-0,11449,12025,113633260184
113633260184,R-1,2198,3137,113633260184
113633260184,R-2,4185,5004,113633260184
113633260184,R-3,6209,6929,113633260184
113633260184,R-4,8181,8851,113633260184
113633760184,W-0,472,1951,113633760184
113633760184,R-0,194,1001,null
113633760184,R-0,11245,11918,113633760184
113633760184,R-1,2201,3041,113633760184
113633760184,R-2,4198,5021,113633760184
113633760184,R-3,6199,7124,113633760184
113633760184,R-4,8203,9051,113633760184
113634260184,W-0,219,1496,113634260184
113634260184,R-0,527,1209,null
113634260184,R-0,11472,12160,113634260184
113634260184,R-1,2204,2897,113634260184
