Time(micros),Thread, Start(micros),Delay (micros),Value
124936779935,W-0,866,42532,124936779935
124936779935,R-0,5202,7664,null
124936779935,R-0,22006,27628,124936779935
124936779935,R-1,2277,5348,null
124936779935,R-1,24754,28001,124936779935
124936779935,R-2,4308,7478,null
124936779935,R-2,21413,24485,124936779935
124936779935,R-3,6226,10415,null
124936779935,R-3,23244,27184,124936779935
124936779935,R-4,11727,14507,124936779935
124938279935,W-0,238,63255,124938279935
124938279935,R-0,902,1922,null
124938279935,R-0,12201,13026,null
124938279935,R-0,23193,23994,124938279935
124938279935,R-1,2191,3008,124938279935
124938279935,R-2,4192,4982,null
124938279935,R-2,15205,17374,124938279935
124938279935,R-3,6282,7350,null
124938279935,R-3,19154,19884,124938279935
124938279935,R-4,8300,9278,null
124938279935,R-4,19512,20506,null
124938279935,R-4,30693,33814,124938279935
124939279935,W-0,207,55257,124939279935
124939279935,R-0,207,973,null
124939279935,R-0,11226,11846,null
124939279935,R-0,22102,22795,124939279935
124939279935,R-1,2247,3141,null
124939279935,R-1,13401,16355,124939279935
124939279935,R-2,4198,5293,124939279935
124939279935,R-3,6178,6847,null
124939279935,R-3,17115,18177,124939279935
124939279935,R-4,8180,8942,124939279935
124940279935,W-0,218,137348,124940279935
124940279935,R-0,525,1463,null
124940279935,R-0,11712,12552,124940279935
124940279935,R-1,2218,3260,124940279935
124940279935,R-2,4308,5303,null
124940279935,R-2,15516,16304,124940279935
124940279935,R-3,6206,7101,null
124940279935,R-3,17316,18059,124940279935
124940279935,R-4,8210,8978,124940279935
124941279935,W-0,207,105479,124941279935
124941279935,R-0,676,1659,null
124941279935,R-0,11921,12598,124941279935
124941279935,R-1,2184,2951,124941279935
124941279935,R-2,4183,4959,124941279935
124941279935,R-3,6176,7433,124941279935
124941279935,R-4,8931,10286,124941279935
124941779935,W-0,223,53364,124941779935
124941779935,R-0,552,1464,null
124941779935,R-0,11720,12486,124941779935
124941779935,R-1,2196,2954,124941779935
124941779935,R-2,4186,4874,124941779935
124941779935,R-3,6205,6959,124941779935
124941779935,R-4,8205,9146,124941779935
124942279935,W-0,219,28513,124942279935
124942279935,R-0,597,1637,124942279935
124942279935,R-1,2243,3142,124942279935
124942279935,R-2,4194,4984,124942279935
124942279935,R-3,6200,7018,124942279935
124942279935,R-4,8192,8882,124942279935
124942779935,W-0,189,37816,124942779935
124942779935,R-0,523,1357,null
124942779935,R-0,11595,12359,124942779935
124942779935,R-1,2223,2998,124942779935
124942779935,R-2,4216,5020,124942779935
124942779935,R-3,6204,6981,124942779935
124942779935,R-4,8204,8945,124942779935
124943279935,W-0,209,16012,124943279935
124943279935,R-0,528,1354,124943279935
124943279935,R-1,2196,2861,null
124943279935,R-1,13105,14057,124943279935
124943279935,R-2,4212,4905,124943279935
124943279935,R-3,6236,7217,124943279935
