Time(micros),Thread, Start(micros),Delay (micros),Value
114223801170,W-0,202,3005,114223801170
114223801170,R-0,1167,2740,114223801170
114223801170,R-1,2341,3402,114223801170
114223801170,R-2,4177,5179,114223801170
114223801170,R-3,6231,7019,114223801170
114223801170,R-4,8147,9153,114223801170
114224301170,W-0,234,3013,114224301170
114224301170,R-0,297,1079,114223801170
114224301170,R-0,11384,12369,114224301170
114224301170,R-1,2310,3292,114224301170
114224301170,R-2,4285,5101,114224301170
114224301170,R-3,6200,7123,114224301170
114224301170,R-4,8283,9107,114224301170
114225301170,W-0,215,3629,114225301170
114225301170,R-0,679,3403,114225301170
114225301170,R-1,2230,3098,114225301170
114225301170,R-2,4203,5274,114225301170
114225301170,R-3,6199,7147,114225301170
114225301170,R-4,8198,9003,114225301170
114226301170,W-0,226,1472,114226301170
114226301170,R-0,222,1100,114225301170
114226301170,R-0,11351,11973,114226301170
114226301170,R-1,2232,3100,114226301170
114226301170,R-2,4202,4951,114226301170
114226301170,R-3,6253,6971,114226301170
114226301170,R-4,8202,8926,114226301170
114227301170,W-0,520,16185,114227301170
114227301170,R-0,266,17153,114227301170
114227301170,R-1,2221,17911,114227301170
114227301170,R-2,4191,17530,114227301170
114227301170,R-3,6214,18512,114227301170
114227301170,R-4,8201,18144,114227301170
114230801170,W-0,206,1677,114230801170
114230801170,R-0,557,1525,114230801170
114230801170,R-1,2154,3062,114230801170
114230801170,R-2,4194,5053,114230801170
114230801170,R-3,6217,6977,114230801170
114230801170,R-4,8185,8951,114230801170
114231301170,W-0,732,2164,114231301170
114231301170,R-0,507,1898,114228801170
114231301170,R-0,12155,13121,114231301170
114231301170,R-1,2310,2967,114231301170
114231301170,R-2,4208,4876,114231301170
114231301170,R-3,6175,6908,114231301170
114231301170,R-4,8204,9253,114231301170
114232301170,W-0,270,1523,114232301170
114232301170,R-0,552,1723,114232301170
114232301170,R-1,2206,3214,114232301170
114232301170,R-2,4190,5069,114232301170
114232301170,R-3,6188,7077,114232301170
114232301170,R-4,8192,9157,114232301170
114236301170,W-0,163,1926,114236301170
114236301170,R-0,502,1561,114236301170
114236301170,R-1,2166,3029,114236301170
114236301170,R-2,4226,5024,114236301170
114236301170,R-3,6235,6948,114236301170
114236301170,R-4,8219,8825,114236301170
114238801170,W-0,219,1578,114238801170
114238801170,R-0,536,1309,114238801170
114238801170,R-1,2203,2977,114238801170
114238801170,R-2,4244,4981,114238801170
114238801170,R-3,6204,6933,114238801170
114238801170,R-4,8192,9019,114238801170
114239801170,W-0,180,1444,114239801170
114239801170,R-0,205,1091,114230801170
114239801170,R-0,11345,12131,114239801170
114239801170,R-1,2198,3053,114239801170
114239801170,R-2,4330,5068,114239801170
114239801170,R-3,6186,7055,114239801170
114239801170,R-4,8212,8978,114239801170
114241301170,W-0,205,1523,114241301170
114241301170,R-0,538,1700,114241301170
114241301170,R-1,2175,3100,114241301170
114241301170,R-2,4236,5041,114241301170
114241301170,R-3,6184,6895,114241301170
114241301170,R-4,8217,8950,114241301170
114241801170,W-0,234,1281,114241801170
114241801170,R-0,493,1611,114241801170
114241801170,R-1,2126,2784,114241801170
114241801170,R-2,4394,5010,114241801170
114241801170,R-3,6234,7090,114241801170
114241801170,R-4,8203,9004,114241801170
114242301170,W-0,218,1346,114242301170
114242301170,R-0,402,1596,114242301170
114242301170,R-1,2193,3041,114242301170
114242301170,R-2,4195,5096,114242301170
114242301170,R-3,6216,6939,114242301170
114242301170,R-4,8191,9027,114242301170
114245301170,W-0,197,1736,114245301170
114245301170,R-0,338,1908,114245301170
114245301170,R-1,2202,2976,114245301170
114245301170,R-2,4200,5060,114245301170
114245301170,R-3,6241,7129,114245301170
114245301170,R-4,8277,9098,114245301170
114245801170,W-0,578,1756,114245801170
114245801170,R-0,245,1131,114244301170
114245801170,R-0,11428,12023,114245801170
114245801170,R-1,2230,2972,114245801170
114245801170,R-2,4214,4992,114245801170
114245801170,R-3,6198,6795,114245801170
114245801170,R-4,8187,8866,114245801170
114246301170,W-0,213,30071,114246301170
114246301170,R-0,484,31041,114246301170
114246301170,R-1,2216,30417,114246301170
114246301170,R-2,4204,31431,114246301170
114246301170,R-3,6210,30654,114246301170
114246301170,R-4,8233,30875,114246301170
114246801170,W-0,208,1893,114246801170
114246801170,R-0,171,1173,114241301170
114246801170,R-0,11494,11986,114246801170
114246801170,R-1,2163,3000,114246801170
114246801170,R-2,4195,5032,114246801170
114246801170,R-3,6192,7074,114246801170
114246801170,R-4,8232,9070,114246801170
114247801170,W-0,218,10119,114247801170
114247801170,R-0,434,1462,114247801170
114247801170,R-1,2196,3069,114247801170
114247801170,R-2,4216,5135,114247801170
114247801170,R-3,6145,6917,114247801170
114247801170,R-4,8193,9249,114247801170
114250801170,W-0,266,1626,114250801170
114250801170,R-0,519,1338,114250801170
114250801170,R-1,2196,3099,114250801170
114250801170,R-2,4182,4795,114250801170
114250801170,R-3,6203,6804,114250801170
114250801170,R-4,8138,8695,114250801170
114252801170,W-0,279,1892,114252801170
114252801170,R-0,287,1574,114252801170
114252801170,R-1,2169,2953,114252801170
114252801170,R-2,4249,5080,114252801170
114252801170,R-3,6226,7079,114252801170
114252801170,R-4,8291,9148,114252801170
114253301170,W-0,207,1979,114253301170
114253301170,R-0,568,2330,114253301170
114253301170,R-1,2177,2925,114253301170
114253301170,R-2,4193,5332,114253301170
114253301170,R-3,6185,6761,114253301170
114253301170,R-4,8190,8946,114253301170
114253801170,W-0,428,1407,114253801170
114253801170,R-0,749,1613,114253801170
114253801170,R-1,2168,2923,114253801170
114253801170,R-2,4249,4922,114253801170
114253801170,R-3,6213,6797,114253801170
114253801170,R-4,8191,8747,114253801170
114255301170,W-0,235,1277,114255301170
114255301170,R-0,512,1484,114255301170
114255301170,R-1,2211,2766,114255301170
114255301170,R-2,4239,4921,114255301170
114255301170,R-3,6184,6777,114255301170
114255301170,R-4,8189,8800,114255301170
114255801170,W-0,189,11698,114255801170
114255801170,R-0,514,1528,114255801170
114255801170,R-1,2216,3080,114255801170
114255801170,R-2,4207,4943,114255801170
114255801170,R-3,6197,7084,114255801170
114255801170,R-4,8184,8950,114255801170
114258301170,W-0,788645,null,null
114258301170,R-0,208,793382,114251801170
114258301170,R-0,806052,null,null
114258301170,R-1,2194,793613,114251801170
114258301170,R-1,804875,null,null
114258301170,R-2,4168,792762,114251801170
114258301170,R-2,803443,null,null
114258301170,R-3,6205,793058,114251801170
114258301170,R-3,803403,null,null
114258301170,R-4,8232,792649,114251801170
114258301170,R-4,805880,null,null
114259301170,W-0,225,1598,114259301170
114259301170,R-0,219,1123,114255801170
114259301170,R-0,11393,12127,114259301170
114259301170,R-1,2268,3134,114259301170
114259301170,R-2,4191,5042,114259301170
114259301170,R-3,6185,6913,114259301170
114259301170,R-4,8208,8866,114259301170
114259801170,W-0,339,170062,114259801170
114259801170,R-0,431,1590,114245301170
114259801170,R-0,11984,12642,114259801170
114259801170,R-1,2402,3246,114259801170
114259801170,R-2,4208,5149,114259801170
114259801170,R-3,6216,6866,114259801170
114259801170,R-4,8274,9490,114259801170
114261801170,W-0,221,24789,114261801170
114261801170,R-0,889,1643,114261801170
114261801170,R-1,2178,2772,114261801170
114261801170,R-2,4218,4828,114261801170
114261801170,R-3,6172,7114,114261801170
114261801170,R-4,8208,8896,114261801170
114262801170,W-0,193,1193,114262801170
114262801170,R-0,475,1385,114262801170
114262801170,R-1,2192,3003,114262801170
114262801170,R-2,4202,5606,114262801170
114262801170,R-3,6215,7154,114262801170
114262801170,R-4,8203,9075,114262801170
114263301170,W-0,215,1389,114263301170
114263301170,R-0,487,1579,114263301170
114263301170,R-1,2246,3231,114263301170
114263301170,R-2,4203,5139,114263301170
114263301170,R-3,6186,7037,114263301170
114263301170,R-4,8214,9087,114263301170
114264301170,W-0,201,1619,114264301170
114264301170,R-0,518,1470,114264301170
114264301170,R-1,2189,3166,114264301170
114264301170,R-2,4188,5664,114264301170
114264301170,R-3,6315,6996,114264301170
114264301170,R-4,8213,8921,114264301170
114265301170,W-0,294,17232,114265301170
114265301170,R-0,386,18475,114265301170
114265301170,R-1,2247,18105,114265301170
114265301170,R-2,4272,18236,114265301170
114265301170,R-3,6263,17776,114265301170
114265301170,R-4,8319,18138,114265301170
114265801170,W-0,248,1914,114265801170
114265801170,R-0,537,1601,114265801170
