,W-0,R-0,R-1,R-2,R-3,R-4,
123150280648,4580,24243,8965,9326,14705,15010,
123151780648,72692,90632,91026,92175,95306,97584,
123152780648,1636,12434,14158,16255,17869,19816,
123153780648,1232,12541,3074,5033,6994,9061,
123154780648,45314,12675,3156,4952,6850,8968,
123155280648,12341,12689,25241,5311,6932,9855,
123155780648,186909,222496,198573,222249,223196,204561,
123156280648,76048,12322,3011,5085,6969,9066,
123156780648,5344,12260,2976,15787,7206,9222,
123157280648,20918,28228,17409,17069,29716,31189,
123158780648,1540,12641,3253,5603,7084,9067,
123159780648,1318,13315,3076,4938,6942,9432,
123160280648,1552,12467,3042,4883,6875,8822,
123160780648,3424,12273,2910,16080,6872,8802,
123161280648,1508,12128,3455,5186,7346,9213,
123161780648,3635,12994,25197,5023,7069,9100,
123162280648,1545,12488,13718,4977,18203,9275,
123162780648,1738,12346,13958,16266,17996,9332,
123163780648,1836,12503,3327,5142,7041,8905,
123164280648,1329,23819,2963,16488,29119,31784,
123164780648,1588,12239,3147,5026,7060,9119,
123165280648,1732,13042,3263,5114,7175,9124,
123166280648,5201,12455,3241,5649,7018,9001,
123167280648,1621,12839,3104,4831,6910,9050,
123167780648,2700,12588,3006,5123,6811,8961,
123169780648,1528,12034,2865,4950,17713,8855,
123170280648,1865,13345,3232,4835,6894,9066,
123170780648,1297,12084,4519,4867,6802,8846,
123171280648,1231,12250,3147,5011,6882,9296,
123171780648,2597,12194,2973,4948,6928,8899,
123174280648,1493,12059,13588,4913,6920,8904,
123175280648,7174,12193,13848,15900,18763,8894,
123175780648,1494,22953,2929,5073,17988,19894,
123176280648,1438,12475,3032,5314,6853,9067,
123176780648,1439,12240,2915,5097,6783,8845,
123177280648,1505,12089,2980,4842,6870,8817,
123178280648,1814,12665,14018,4853,6798,8831,
123178780648,1671,23116,25252,27417,28517,20100,
123179280648,4149,11821,2960,5211,6969,8876,
123181280648,1511,12062,2980,5158,6917,8803,
123181780648,1531,12566,2942,5133,6970,8804,
123183280648,1492,12023,2958,4903,6813,8856,
123183780648,1505,12166,3021,4933,6951,8926,
123184280648,1511,12200,13823,4875,17556,20159,
123184780648,1386,11998,2975,4903,6893,8854,
123185780648,14289,23052,24726,26600,17788,19761,
123187280648,1679,12395,13658,4843,7078,9098,
123187780648,1496,11738,2919,4861,6771,8771,
123188280648,2025,12824,14292,27137,28628,8915,
123189280648,1351,22971,13518,4824,17604,8822,
123190780648,1307,11947,3038,5542,7085,8862,
123191780648,1741,12326,24314,4992,7093,20217,
123193280648,1336,11963,2790,4818,6753,8793,
123193780648,1501,23103,24466,4984,28590,21547,
123194780648,1446,12016,14004,4819,17880,8882,
123195280648,1149,11996,2957,4910,6933,8942,
123196780648,1279,12123,2945,5286,7084,9075,
123197280648,4737,12044,3231,5248,6828,8842,
123197780648,1532,12184,2939,4988,6835,8870,
123198280648,1344,12102,13750,26532,17693,19748,
123200280648,1493,12070,2940,4890,6810,8822,
123202280648,1600,12397,3282,5040,6998,9428,
123202780648,1312,12267,2965,4821,6903,8746,
123204280648,1231,11817,13651,4974,6807,8690,
123205780648,1497,12102,2706,4841,6903,8804,
123208280648,11843,12206,3328,5035,7054,9078,
123208780648,1051,11980,2772,15796,28343,19565,
123209780648,1625,44632,13704,26720,7390,20145,
123210280648,1295,11871,2963,4835,6655,8946,
123210780648,1523,11889,2780,4985,6921,8740,
123211780648,12058,13376,13671,15646,17582,20203,
123214280648,1427,12021,2982,4942,6917,8886,
123214780648,1466,11940,2790,4747,6782,8815,
123215780648,1474,13222,3008,5186,6970,8904,
123216280648,1350,12161,3175,5105,6849,8892,
123216780648,1422,12296,13576,5063,7527,8999,
123217280648,1613,12276,2841,4851,6825,8860,
123219280648,1444,12104,3041,4899,28491,30636,
123220280648,1460,33435,2950,15689,6808,9021,
123222780648,1428,12063,2847,4761,6807,9091,
123223780648,1254,11900,2970,5062,6981,8882,
123224280648,15141,12274,2956,4944,6731,9276,
123226780648,1460,22856,3019,26430,28222,19884,
123227280648,1447,11919,2780,4918,6703,8874,
123228280648,2520,11926,14041,4930,6781,8725,
123230780648,1735,12401,2960,4960,6885,8873,
123232280648,1340,11975,3217,4914,6871,8836,
123232780648,3281,12410,14074,4993,6839,8839,
123233280648,1521,11984,2874,4799,6715,8840,
