,W-0,R-0,R-1,R-2,R-3,R-4,
116008260623,2293,12834,3115,5090,7147,9158,
116008760623,1960,12340,2982,4953,7061,9438,
116009760623,260755,1814,3227,5141,7068,9094,
116010760623,2146,12221,3070,4979,6968,9472,
116011760623,10865,12619,13966,15733,17906,19934,
116015260623,1971,1727,2920,4841,7128,8886,
116015760623,2465,2022,3165,4933,6919,8826,
116016760623,8669,1557,2788,4988,7026,9140,
116020760623,12052,12216,2979,4922,6959,8836,
116023260623,1949,1631,3199,5003,6980,8976,
116024260623,1659,1464,2819,4885,6883,9089,
116025760623,1852,1654,2895,4820,6830,9176,
116026260623,1351,1566,2833,4833,6785,8998,
116026760623,7843,1523,3058,4956,6836,8960,
116029760623,1846,1685,3368,4871,7050,8913,
116030260623,1797,12225,3089,4841,7024,9159,
116030760623,1775,1588,3049,5068,7053,8923,
116031260623,1248,1476,2777,4859,6747,8756,
116032260623,1605,11901,3371,4795,6831,8934,
116035260623,1577,1758,2882,4848,6849,8958,
116037260623,1597,1899,2839,4954,6891,9116,
116037760623,1225,1477,3025,4763,6772,8933,
116038260623,2535,1844,2928,4736,7249,9064,
116039760623,18086,1451,3062,4856,6833,9562,
116040260623,1321,1588,2977,4853,6863,8879,
116042760623,102712,12241,3018,4786,7030,9084,
116043760623,1332,1569,2977,4826,7109,8836,
116044260623,1454,1651,3019,5038,6945,8913,
116046260623,1754,1605,3181,4952,6839,8976,
116047260623,1897,1559,2951,4943,6816,8884,
116047760623,13109,1616,2907,4950,6900,8856,
116048760623,1944,1700,3023,5088,6853,9429,
116049760623,16236,1280,3003,4960,6854,8924,
116050260623,1542,1876,4697,5534,6931,8915,
116051760623,2039,2201,3104,4918,6999,8968,
116053260623,1309,1565,2970,4742,6801,8875,
116053760623,1934,12276,2860,4980,6995,8859,
116056260623,1835,1636,3019,5099,6894,8931,
116056760623,1618,11974,2982,4792,7151,8956,
116057260623,1990,1752,2891,4865,6827,8942,
116058260623,1343,1609,3082,5032,6946,8822,
116058760623,56186,1434,3269,4996,7031,8922,
116059260623,122758,124141,125761,124981,125284,125615,
116060760623,1341,1580,3434,4846,8441,8874,
116061260623,1367,1581,2898,5022,7135,8974,
116062260623,1290,1553,2889,4747,6807,9217,
116062760623,1860,1687,2988,4844,6811,8821,
116063760623,1904,1769,2983,4980,6924,9034,
116064260623,12835,13426,2980,4838,6828,8881,
116064760623,1529,1831,2862,4920,7686,9126,
116065260623,1781,12077,3124,4971,6858,8907,
116066760623,1427,1775,2933,4792,6853,9556,
116068760623,1341,1577,2944,4872,6912,8956,
116069760623,1845,12038,3074,4849,6681,8795,
116070260623,1293,1561,2910,4842,6818,8935,
116070760623,1714,11838,3104,4909,6971,8925,
116071260623,1648,1831,2976,4945,6912,8725,
116072760623,1762,12034,2862,4946,6805,8676,
116075260623,2013,1828,2869,4890,6841,8908,
116075760623,1740,1932,3126,4881,6803,9045,
116076260623,1596,11736,3039,4753,6881,8925,
116077260623,1846,1655,3127,5291,7234,8893,
116078260623,1481,11976,3058,4894,6864,8685,
116078760623,1866,1733,3066,4895,6868,8768,
116079260623,260732,1757,3231,5130,7049,8928,
116079760623,1592,12540,2987,4920,6918,9687,
116080760623,300000,12245,3018,5001,7112,9198,
116082260623,1664,1539,2951,4840,6743,8874,
116082760623,42936,1744,3160,5105,7027,8920,
116083260623,1639,12107,4476,4901,7045,8855,
116083760623,1678,1707,3025,4793,6823,9137,
116085260623,1249,1571,2979,4770,6964,8874,
116086260623,1859,1732,3295,4843,6836,8882,
116086760623,7467,1786,3155,5295,6839,9295,
116087260623,8515,1782,2933,4759,6928,9211,
116087760623,1776,1635,3030,4827,6942,9022,
116088760623,1890,1607,2989,4923,6890,9098,
116089260623,1371,1619,2923,5232,6796,8772,
116093260623,1632,11892,2894,4843,6778,8916,
116093760623,5595,1605,2880,4939,6792,8951,
116095760623,1698,1563,2935,4974,6820,8956,
116096260623,1831,1663,2842,4910,6873,9887,
116096760623,1559,11802,2844,4931,6973,8849,
116097260623,1578,1464,2818,4864,6948,8932,
116098760623,1423,1287,2993,4962,6897,8862,
116099760623,1677,2552,3216,4897,6773,8757,
116102260623,2159,1891,3693,4852,6784,8891,
116102760623,1552,1759,2748,4868,6843,8916,
116103260623,1654,1554,2754,4662,6982,9095,
116103760623,1781,1622,2944,4824,6748,8921,
116104760623,1808,1637,2886,4834,6914,8871,
116105260623,67653,1933,2860,4907,6843,9295,
116105760623,1880,12018,2960,4876,6853,8794,
116109260623,1562,11665,3049,4987,6926,8935,
