Time(micros),Thread, Start(micros),Delay (micros),Value
136853594986,W-0,1096,7745,136853594986
136853594986,R-0,381,4135,null
136853594986,R-0,15996,16739,136853594986
136853594986,R-1,5754,8885,136853594986
136853594986,R-2,4228,10361,136853594986
136853594986,R-3,6200,10075,136853594986
136853594986,R-4,8224,10731,136853594986
136855094986,W-0,679,9243,136855094986
136855094986,R-0,259,1239,null
136855094986,R-0,11538,15286,136855094986
136855094986,R-1,2177,3084,null
136855094986,R-1,13783,16099,136855094986
136855094986,R-2,4201,7738,136855094986
136855094986,R-3,7101,8682,136855094986
136855094986,R-4,8255,9077,136855094986
136856094986,W-0,183,4507,136856094986
136856094986,R-0,625,1498,null
136856094986,R-0,11706,12464,136856094986
136856094986,R-1,2236,4237,null
136856094986,R-1,14641,15402,136856094986
136856094986,R-2,4683,5422,136856094986
136856094986,R-3,6254,6973,136856094986
136856094986,R-4,8197,11297,136856094986
136857094986,W-0,209,3701,136857094986
136857094986,R-0,231,1074,null
136857094986,R-0,11349,12295,136857094986
136857094986,R-1,2175,3260,136857094986
136857094986,R-2,4195,5266,136857094986
136857094986,R-3,6175,6980,136857094986
136857094986,R-4,8181,8940,136857094986
136858094986,W-0,230,2732,136858094986
136858094986,R-0,608,1385,null
136858094986,R-0,11613,12289,136858094986
136858094986,R-1,2202,2986,136858094986
136858094986,R-2,4197,5089,136858094986
136858094986,R-3,6137,6906,136858094986
136858094986,R-4,8178,9012,136858094986
136858594986,W-0,243,6701,136858594986
136858594986,R-0,555,1644,null
136858594986,R-0,11971,12915,136858594986
136858594986,R-1,2423,3199,null
136858594986,R-1,13383,14313,136858594986
136858594986,R-2,4173,5945,136858594986
136858594986,R-3,6187,7013,136858594986
136858594986,R-4,8216,9004,136858594986
136859094986,W-0,229,3804,136859094986
136859094986,R-0,585,1335,null
136859094986,R-0,11630,12362,null
136859094986,R-0,22596,23442,136859094986
136859094986,R-1,2278,3211,136859094986
136859094986,R-2,4220,5075,null
136859094986,R-2,15336,16219,136859094986
136859094986,R-3,6207,7164,136859094986
136859094986,R-4,8210,9080,136859094986
136859594986,W-0,158,4003,136859594986
136859594986,R-0,514,1251,null
136859594986,R-0,11454,12274,136859594986
136859594986,R-1,2373,3792,136859594986
136859594986,R-2,4241,5227,136859594986
136859594986,R-3,6214,7047,136859594986
136859594986,R-4,8189,8893,136859594986
136860094986,W-0,626,4060,136860094986
136860094986,R-0,205,1010,null
136860094986,R-0,11304,12450,136860094986
136860094986,R-1,2198,3013,136860094986
136860094986,R-2,4134,4845,136860094986
136860094986,R-3,6187,7080,136860094986
136860094986,R-4,8214,8904,136860094986
136860594986,W-0,239,4746,136860594986
136860594986,R-0,293,1278,null
136860594986,R-0,11510,12302,136860594986
136860594986,R-1,2180,3008,136860594986
136860594986,R-2,4132,4902,136860594986
136860594986,R-3,6247,7002,null
136860594986,R-3,17274,18090,136860594986
136860594986,R-4,8194,8973,null
136860594986,R-4,19231,19966,136860594986
136862094986,W-0,472,4535,136862094986
136862094986,R-0,210,1152,null
136862094986,R-0,11396,12233,136862094986
136862094986,R-1,2178,2987,136862094986
136862094986,R-2,4244,4896,136862094986
136862094986,R-3,6276,7202,136862094986
136862094986,R-4,8266,9106,136862094986
136863094986,W-0,221,10346,136863094986
136863094986,R-0,528,1193,null
136863094986,R-0,11451,12187,136863094986
136863094986,R-1,2204,2807,null
136863094986,R-1,13058,13740,null
136863094986,R-1,23935,24705,136863094986
136863094986,R-2,4249,4830,null
136863094986,R-2,15081,15778,136863094986
136863094986,R-3,6159,6900,null
136863094986,R-3,17112,17842,136863094986
136863094986,R-4,8198,9104,136863094986
136863594986,W-0,178,9740,136863594986
136863594986,R-0,506,1456,null
136863594986,R-0,11674,12462,136863594986
136863594986,R-1,2195,7514,136863594986
136863594986,R-2,4241,5090,null
136863594986,R-2,15299,16303,136863594986
136863594986,R-3,6244,7005,null
136863594986,R-3,17306,18265,136863594986
136863594986,R-4,8266,8968,136863594986
136864094986,W-0,228,2788,136864094986
136864094986,R-0,188,963,null
136864094986,R-0,11231,12093,136864094986
136864094986,R-1,2213,3164,136864094986
136864094986,R-2,4131,4890,136864094986
136864094986,R-3,6273,6958,136864094986
136864094986,R-4,8238,8979,136864094986
136864594986,W-0,185,3070,136864594986
136864594986,R-0,555,1357,null
136864594986,R-0,13631,14406,136864594986
136864594986,R-1,2172,2842,136864594986
136864594986,R-2,4174,5059,136864594986
136864594986,R-3,6202,7100,136864594986
136864594986,R-4,8137,8878,136864594986
136865094986,W-0,162,3629,136865094986
136865094986,R-0,220,1252,null
136865094986,R-0,11549,12248,136865094986
136865094986,R-1,2200,2972,136865094986
136865094986,R-2,4174,4867,136865094986
136865094986,R-3,7203,7969,136865094986
136865094986,R-4,8140,8874,136865094986
136865594986,W-0,215,3880,136865594986
136865594986,R-0,276,1060,null
136865594986,R-0,11282,11992,136865594986
136865594986,R-1,2200,3041,136865594986
136865594986,R-2,4191,5124,136865594986
136865594986,R-3,6191,7000,136865594986
136865594986,R-4,8203,9058,136865594986
136866094986,W-0,501,3905,136866094986
136866094986,R-0,314,1212,null
136866094986,R-0,11489,12219,136866094986
136866094986,R-1,2271,3121,136866094986
136866094986,R-2,4171,4977,136866094986
136866094986,R-3,6188,7299,136866094986
136866094986,R-4,8204,8964,136866094986
136867094986,W-0,214,3784,136867094986
136867094986,R-0,612,1641,136867094986
136867094986,R-1,2220,2963,null
136867094986,R-1,13207,14013,136867094986
136867094986,R-2,4217,5103,136867094986
136867094986,R-3,6217,6952,136867094986
136867094986,R-4,8188,8911,null
136867094986,R-4,19127,19933,136867094986
136867594986,W-0,184,5568,136867594986
136867594986,R-0,427,1308,null
136867594986,R-0,11584,12366,136867594986
136867594986,R-1,2187,3226,136867594986
136867594986,R-2,4176,5287,136867594986
136867594986,R-3,6482,7307,136867594986
136867594986,R-4,8208,9069,136867594986
136868094986,W-0,168,3549,136868094986
136868094986,R-0,518,1540,null
136868094986,R-0,11829,12610,136868094986
136868094986,R-1,2162,3207,136868094986
136868094986,R-2,4248,4999,136868094986
136868094986,R-3,6246,6991,136868094986
136868094986,R-4,8241,9289,136868094986
136868594986,W-0,208,3516,136868594986
136868594986,R-0,439,1282,null
136868594986,R-0,11596,12348,136868594986
136868594986,R-1,2339,3282,136868594986
136868594986,R-2,4179,4898,136868594986
136868594986,R-3,6296,7553,136868594986
136868594986,R-4,8169,8993,136868594986
136869594986,W-0,452,3714,136869594986
136869594986,R-0,224,965,null
136869594986,R-0,11221,11749,136869594986
136869594986,R-1,2228,2915,null
136869594986,R-1,13156,13791,136869594986
136869594986,R-2,4236,4819,136869594986
136869594986,R-3,6177,6870,null
136869594986,R-3,17099,17691,null
136869594986,R-3,27905,28604,136869594986
136869594986,R-4,8220,9156,136869594986
136870594986,W-0,170,3494,136870594986
136870594986,R-0,411,1309,136870594986
136870594986,R-1,2221,3142,null
136870594986,R-1,13379,14053,136870594986
136870594986,R-2,4229,4918,136870594986
136870594986,R-3,6191,6915,136870594986
136870594986,R-4,8196,8856,136870594986
136871094986,W-0,453,3208,136871094986
136871094986,R-0,216,949,null
136871094986,R-0,11313,11875,136871094986
136871094986,R-1,2208,2963,136871094986
136871094986,R-2,4226,4890,136871094986
136871094986,R-3,6171,6770,136871094986
136871094986,R-4,8172,8808,136871094986
136873094986,W-0,567,5279,136873094986
136873094986,R-0,257,1115,null
136873094986,R-0,11357,12314,136873094986
136873094986,R-1,2230,3078,null
136873094986,R-1,13296,14139,136873094986
136873094986,R-2,4226,4916,136873094986
136873094986,R-3,6202,7792,null
136873094986,R-3,18053,18897,136873094986
136873094986,R-4,8165,10513,136873094986
136873594986,W-0,228,2568,136873594986
136873594986,R-0,469,1174,null
136873594986,R-0,11421,12232,136873594986
136873594986,R-1,2173,3159,null
136873594986,R-1,13495,14384,null
136873594986,R-1,24605,25485,136873594986
136873594986,R-2,4209,4897,null
136873594986,R-2,15137,15771,null
136873594986,R-2,25991,26780,136873594986
136873594986,R-3,6230,7075,136873594986
136873594986,R-4,8228,9005,null
136873594986,R-4,19333,20138,136873594986
136874094986,W-0,178,4111,136874094986
136874094986,R-0,439,1729,136874094986
136874094986,R-1,2148,3233,136874094986
136874094986,R-2,4277,5187,136874094986
136874094986,R-3,6151,6958,136874094986
136874094986,R-4,8274,8970,136874094986
136874594986,W-0,197,4939,136874594986
136874594986,R-0,496,1580,136874594986
136874594986,R-1,2177,2916,null
136874594986,R-1,13152,13818,136874594986
136874594986,R-2,4206,5220,136874594986
136874594986,R-3,6188,6888,136874594986
136874594986,R-4,8129,8923,136874594986
136875094986,W-0,506,3734,136875094986
136875094986,R-0,300,931,null
