Time(micros),Thread, Start(micros),Delay (micros),Value
127912885541,W-0,680,62833,127912885541
127912885541,R-0,366,3540,null
127912885541,R-0,22201,23037,127912885541
127912885541,R-1,2181,5336,127912885541
127912885541,R-2,4142,11026,127912885541
127912885541,R-3,19494,23126,127912885541
127912885541,R-4,9095,11087,127912885541
127914385541,W-0,228,12229,127914385541
127914385541,R-0,630,1647,null
127914385541,R-0,11852,13164,127914385541
127914385541,R-1,2194,2934,127914385541
127914385541,R-2,4189,4884,127914385541
127914385541,R-3,6168,6994,127914385541
127914385541,R-4,8203,8903,127914385541
127915385541,W-0,203,18001,127915385541
127915385541,R-0,616,1585,127915385541
127915385541,R-1,2215,3052,127915385541
127915385541,R-2,4187,5127,127915385541
127915385541,R-3,6428,9352,127915385541
127915385541,R-4,8579,9592,127915385541
127916385541,W-0,204,13704,127916385541
127916385541,R-0,600,1425,127916385541
127916385541,R-1,2129,2952,127916385541
127916385541,R-2,4200,4960,127916385541
127916385541,R-3,6216,6858,127916385541
127916385541,R-4,8218,9131,127916385541
127917385541,W-0,222,111047,127917385541
127917385541,R-0,677,1769,127917385541
127917385541,R-1,3032,3780,127917385541
127917385541,R-2,4193,4973,127917385541
127917385541,R-3,6192,6845,127917385541
127917385541,R-4,8172,9415,127917385541
127917885541,W-0,245,97361,127917885541
127917885541,R-0,703,1872,127917885541
127917885541,R-1,2200,3278,127917885541
127917885541,R-2,4250,5105,127917885541
127917885541,R-3,6231,7179,127917885541
127917885541,R-4,8211,9038,127917885541
127918385541,W-0,549,36780,127918385541
127918385541,R-0,238,983,null
127918385541,R-0,11376,12099,127918385541
127918385541,R-1,2197,2901,127918385541
127918385541,R-2,4195,4895,127918385541
127918385541,R-3,6233,6994,127918385541
127918385541,R-4,8254,9083,127918385541
127918885541,W-0,332,60845,127918885541
127918885541,R-0,288,1280,null
127918885541,R-0,12018,12714,127918885541
127918885541,R-1,2198,2956,127918885541
127918885541,R-2,4269,5275,127918885541
127918885541,R-3,6208,6980,127918885541
127918885541,R-4,8198,9034,127918885541
127919385541,W-0,222,107444,127919385541
127919385541,R-0,300,1344,127919385541
127919385541,R-1,2357,3250,127919385541
127919385541,R-2,4253,5023,127919385541
127919385541,R-3,6287,7137,127919385541
127919385541,R-4,8245,9023,127919385541
127919885541,W-0,222,81094,127919885541
127919885541,R-0,352,1542,127919885541
127919885541,R-1,2200,3036,127919885541
127919885541,R-2,4261,5016,127919885541
127919885541,R-3,6254,6949,127919885541
127919885541,R-4,8240,9015,127919885541
127921385541,W-0,249,44937,127921385541
127921385541,R-0,628,2926,null
127921385541,R-0,13187,13892,127921385541
127921385541,R-1,2278,3620,127921385541
127921385541,R-2,4226,5020,127921385541
127921385541,R-3,6204,7012,127921385541
127921385541,R-4,8236,8982,127921385541
127922385541,W-0,444,12242,127922385541
127922385541,R-0,213,1120,null
127922385541,R-0,11447,12426,127922385541
127922385541,R-1,2214,2983,127922385541
127922385541,R-2,4231,5028,127922385541
127922385541,R-3,6219,6960,127922385541
127922385541,R-4,8494,9339,127922385541
127922885541,W-0,202,34237,127922885541
127922885541,R-0,529,1273,127922885541
127922885541,R-1,2186,2826,127922885541
127922885541,R-2,4168,4854,127922885541
127922885541,R-3,6153,6771,127922885541
127922885541,R-4,8187,8834,127922885541
127923385541,W-0,195,14057,127923385541
127923385541,R-0,538,1669,127923385541
127923385541,R-1,2186,3185,127923385541
127923385541,R-2,4220,5141,127923385541
127923385541,R-3,6187,6984,127923385541
127923385541,R-4,8200,8887,127923385541
127923885541,W-0,153,30944,127923885541
127923885541,R-0,522,1901,127923885541
127923885541,R-1,2202,3170,127923885541
127923885541,R-2,4209,5306,127923885541
127923885541,R-3,6194,7018,127923885541
127923885541,R-4,8270,9237,127923885541
127924385541,W-0,212,45400,127924385541
127924385541,R-0,570,1591,127924385541
127924385541,R-1,2221,3189,127924385541
127924385541,R-2,4211,4877,127924385541
127924385541,R-3,6233,6870,127924385541
127924385541,R-4,8232,8885,127924385541
127924885541,W-0,201,96781,127924885541
127924885541,R-0,498,1429,127924885541
127924885541,R-1,2180,3123,127924885541
127924885541,R-2,4191,5075,127924885541
127924885541,R-3,6208,7009,127924885541
127924885541,R-4,8192,8808,127924885541
127925385541,W-0,216,65957,127925385541
127925385541,R-0,451,1564,127925385541
127925385541,R-1,2186,3036,127925385541
127925385541,R-2,4193,4936,127925385541
127925385541,R-3,6193,6852,127925385541
127925385541,R-4,8187,8939,127925385541
127926385541,W-0,215,24619,127926385541
127926385541,R-0,549,1628,127926385541
127926385541,R-1,2184,3180,127926385541
127926385541,R-2,4199,5044,127926385541
127926385541,R-3,6224,7050,127926385541
127926385541,R-4,8188,8968,127926385541
127926885541,W-0,200,45380,127926885541
127926885541,R-0,538,7171,127926885541
127926885541,R-1,2198,6767,127926885541
127926885541,R-2,4239,7020,127926885541
127926885541,R-3,6246,7430,127926885541
127926885541,R-4,8195,8848,127926885541
127927385541,W-0,503,31686,127927385541
127927385541,R-0,233,1070,null
127927385541,R-0,11304,11992,127927385541
127927385541,R-1,2224,3078,127927385541
127927385541,R-2,4192,4953,127927385541
127927385541,R-3,6192,6940,127927385541
127927385541,R-4,8186,8946,127927385541
127927885541,W-0,215,29928,127927885541
127927885541,R-0,508,1968,127927885541
127927885541,R-1,2197,3208,127927885541
127927885541,R-2,4196,4944,127927885541
127927885541,R-3,6188,6832,127927885541
127927885541,R-4,8193,8959,127927885541
127928885541,W-0,193,25795,127928885541
127928885541,R-0,513,1439,127928885541
127928885541,R-1,2192,2931,127928885541
127928885541,R-2,4224,5053,127928885541
127928885541,R-3,6209,6893,127928885541
127928885541,R-4,8211,9140,127928885541
127929885541,W-0,186,50050,127929885541
127929885541,R-0,457,1722,127929885541
127929885541,R-1,2211,3331,127929885541
127929885541,R-2,4234,5148,127929885541
127929885541,R-3,6219,7000,127929885541
127929885541,R-4,8202,9299,127929885541
127930385541,W-0,176,19018,127930385541
127930385541,R-0,546,1579,127930385541
