,W-0,R-0,R-1,R-2,R-3,R-4,
118388426706,6897,8977,22592,8753,10839,12100,
118389926706,1782,12593,3414,5044,7159,9175,
118390926706,30974,12106,3415,5289,7224,9109,
118391926706,1400,22846,3036,16105,18213,9084,
118392926706,1270,12061,3027,4943,6966,8935,
118393426706,1460,12113,13978,5135,7038,9105,
118393926706,300000,12373,3125,16121,7005,9038,
118394426706,NULL,NULL,NULL,NULL,NULL,NULL,
118394926706,NULL,NULL,NULL,NULL,NULL,NULL,
118395426706,NULL,NULL,NULL,NULL,NULL,NULL,
118396926706,1214,11726,3342,4992,6995,9548,
118397926706,128567,12145,3159,4946,6983,9040,
118398426706,1570,12419,3213,5188,7085,9079,
118398926706,1563,12037,3022,5028,7065,10063,
118399426706,1624,12450,3155,4996,6919,8986,
118399926706,1729,12430,3350,4996,7077,8971,
118400426706,1718,12223,14013,5589,17856,9036,
118400926706,1397,12975,13861,4988,6916,8801,
118401926706,1774,12066,13889,4973,7052,8971,
118402426706,2002,12544,13839,5108,6768,9000,
118402926706,1647,12379,2771,4923,7191,8964,
118403426706,1345,11984,3103,5019,6943,9026,
118404426706,1815,12360,3088,4954,6937,9013,
118405426706,1483,12345,2978,15728,18268,8856,
118405926706,1039,33458,38451,38119,28254,21192,
118407926706,1574,2663,4201,7126,7480,9054,
118408426706,1090,12099,13528,4728,17990,8788,
118408926706,1130,12263,2794,4877,7279,8880,
118409426706,1122,12736,2653,5682,6591,8628,
118409926706,2049,12174,2792,4697,6971,8949,
118412426706,1331,22504,24891,15963,28606,30113,
118413426706,12161,12273,3044,4711,6870,8844,
118413926706,1678,11888,2870,4679,6962,8853,
118414426706,1139,12132,2860,4868,6923,8834,
118414926706,1245,11815,2771,4771,6771,8789,
118415426706,148371,12271,2691,4920,7003,8946,
118416426706,1247,22859,2758,15415,6597,62026,
118416926706,1170,12096,13374,5073,6920,9348,
118417426706,10545,11680,13401,4698,6730,8711,
118419426706,1235,12036,13721,4686,6643,8644,
118419926706,1534,12272,2704,15395,6917,8722,
118421426706,1556,12176,2925,4730,7056,8789,
118421926706,1565,12156,2754,4728,6746,8780,
118422426706,1965,12368,3503,4919,17569,8671,
118422926706,1231,11777,2903,4769,6688,8851,
118423926706,1458,11905,3095,4841,6792,8776,
118425426706,1232,12018,2798,4740,6808,8859,
118425926706,1261,11852,2740,4761,6794,8840,
118426426706,53937,66405,67283,58617,60387,62423,
118427426706,11488,12111,2907,4931,6871,8711,
118428926706,1410,11957,2761,4702,6799,8707,
118429926706,1283,12014,2880,4779,6749,9395,
