Time(micros),Thread, Start(micros),Delay (micros),Value
128508519665,W-0,470,24687,128508519665
128508519665,R-0,5688,10674,128508519665
128508519665,R-1,2380,8443,128508519665
128508519665,R-2,4219,11180,128508519665
128508519665,R-3,6293,11560,128508519665
128508519665,R-4,8242,11388,128508519665
128510019665,W-0,215,18878,128510019665
128510019665,R-0,513,1289,null
128510019665,R-0,11582,15812,128510019665
128510019665,R-1,2234,3416,128510019665
128510019665,R-2,4165,5205,128510019665
128510019665,R-3,6202,7025,128510019665
128510019665,R-4,8213,9275,128510019665
128511019665,W-0,224,26230,128511019665
128511019665,R-0,411,1109,null
128511019665,R-0,11333,12123,128511019665
128511019665,R-1,2198,3178,128511019665
128511019665,R-2,4138,4830,128511019665
128511019665,R-3,6278,7106,128511019665
128511019665,R-4,8220,8993,128511019665
128512019665,W-0,324,246569,128512019665
128512019665,R-0,257,1155,null
128512019665,R-0,11455,12222,null
128512019665,R-0,22417,23142,128512019665
128512019665,R-1,2207,3207,128512019665
128512019665,R-2,4199,5211,null
128512019665,R-2,15487,16445,128512019665
128512019665,R-3,6244,7117,128512019665
128512019665,R-4,8209,8929,128512019665
128513019665,W-0,216,26749,128513019665
128513019665,R-0,520,1308,null
128513019665,R-0,11547,12146,128513019665
128513019665,R-1,2147,2967,128513019665
128513019665,R-2,4227,4945,128513019665
128513019665,R-3,6189,6963,128513019665
128513019665,R-4,8218,8998,128513019665
128513519665,W-0,209,42305,128513519665
128513519665,R-0,293,1374,null
128513519665,R-0,11619,12456,128513519665
128513519665,R-1,2122,3018,128513519665
128513519665,R-2,4215,5015,128513519665
128513519665,R-3,6192,6866,128513519665
128513519665,R-4,8202,9214,128513519665
128514019665,W-0,168,18947,128514019665
128514019665,R-0,543,1295,null
128514019665,R-0,11629,12446,128514019665
128514019665,R-1,2181,3026,null
128514019665,R-1,13300,14044,128514019665
128514019665,R-2,4206,5066,128514019665
128514019665,R-3,6222,7068,128514019665
128514019665,R-4,8201,8989,128514019665
128514519665,W-0,217,31658,128514519665
128514519665,R-0,594,1688,null
128514519665,R-0,11961,12784,128514519665
128514519665,R-1,2261,3176,128514519665
128514519665,R-2,4187,4854,null
128514519665,R-2,15069,15665,128514519665
128514519665,R-3,6139,6823,128514519665
128514519665,R-4,8200,9078,128514519665
128515019665,W-0,208,41902,128515019665
128515019665,R-0,503,1283,null
128515019665,R-0,11777,12428,128515019665
128515019665,R-1,2180,2972,128515019665
128515019665,R-2,4212,5068,128515019665
128515019665,R-3,6224,6947,128515019665
128515019665,R-4,8188,8936,128515019665
128515519665,W-0,222,16773,128515519665
128515519665,R-0,506,1317,null
128515519665,R-0,11595,12395,128515519665
128515519665,R-1,2221,3045,null
128515519665,R-1,13267,14097,128515519665
128515519665,R-2,4220,5011,128515519665
128515519665,R-3,6178,7016,128515519665
128515519665,R-4,8187,8825,128515519665
128517019665,W-0,227,181970,128517019665
128517019665,R-0,512,1283,null
128517019665,R-0,11651,12397,128517019665
128517019665,R-1,2188,4821,128517019665
128517019665,R-2,4238,5079,128517019665
128517019665,R-3,6165,6930,128517019665
128517019665,R-4,8202,8992,128517019665
128518019665,W-0,178,39589,128518019665
128518019665,R-0,200,1025,null
128518019665,R-0,11286,12046,128518019665
128518019665,R-1,2186,3014,128518019665
128518019665,R-2,4238,5211,128518019665
128518019665,R-3,6248,7540,128518019665
128518019665,R-4,8187,8890,128518019665
128518519665,W-0,233,26971,128518519665
128518519665,R-0,274,1241,null
128518519665,R-0,13986,15063,128518519665
128518519665,R-1,2216,2950,null
128518519665,R-1,13773,14904,128518519665
128518519665,R-2,4205,5965,null
128518519665,R-2,16250,17021,null
128518519665,R-2,27296,28030,128518519665
128518519665,R-3,6245,7160,null
128518519665,R-3,17303,18065,128518519665
128518519665,R-4,8212,14488,128518519665
128519019665,W-0,225,70416,128519019665
128519019665,R-0,238,990,null
128519019665,R-0,11221,11892,128519019665
128519019665,R-1,2206,3016,128519019665
128519019665,R-2,4225,4962,128519019665
128519019665,R-3,6213,6978,128519019665
128519019665,R-4,8204,8957,128519019665
128519519665,W-0,523,45885,128519519665
128519519665,R-0,283,1332,null
128519519665,R-0,11704,12521,128519519665
128519519665,R-1,2244,3141,128519519665
128519519665,R-2,4225,5162,128519519665
128519519665,R-3,6180,6938,128519519665
128519519665,R-4,8194,8967,128519519665
128520019665,W-0,208,19953,128520019665
128520019665,R-0,606,1402,null
128520019665,R-0,11644,12517,128520019665
128520019665,R-1,2192,2995,null
128520019665,R-1,13234,14122,128520019665
128520019665,R-2,4264,5080,128520019665
128520019665,R-3,6327,7412,128520019665
128520019665,R-4,8191,8857,128520019665
128520519665,W-0,221,29916,128520519665
128520519665,R-0,571,1404,null
128520519665,R-0,11652,12418,128520519665
128520519665,R-1,2188,3327,128520519665
128520519665,R-2,4213,5107,128520519665
128520519665,R-3,6192,6975,128520519665
128520519665,R-4,8237,9039,128520519665
128521019665,W-0,507,33096,128521019665
128521019665,R-0,213,1232,null
128521019665,R-0,11488,12209,128521019665
128521019665,R-1,2204,3122,128521019665
128521019665,R-2,4194,4961,128521019665
128521019665,R-3,6192,6850,128521019665
128521019665,R-4,8151,8784,128521019665
128522019665,W-0,222,12162,128522019665
128522019665,R-0,222,1412,null
128522019665,R-0,11685,12529,128522019665
128522019665,R-1,2474,3459,128522019665
128522019665,R-2,4204,4999,128522019665
128522019665,R-3,6251,7145,128522019665
128522019665,R-4,8211,9331,128522019665
128522519665,W-0,212,20315,128522519665
128522519665,R-0,520,1197,null
128522519665,R-0,11434,12056,128522519665
128522519665,R-1,2194,2920,128522519665
128522519665,R-2,4220,6892,128522519665
128522519665,R-3,6509,7212,128522519665
128522519665,R-4,8267,8982,128522519665
128523019665,W-0,201,29513,128523019665
128523019665,R-0,439,1195,null
128523019665,R-0,11514,12241,128523019665
128523019665,R-1,2193,2858,null
128523019665,R-1,13109,14028,128523019665
128523019665,R-2,4196,4884,128523019665
128523019665,R-3,6201,6883,128523019665
128523019665,R-4,8237,9090,128523019665
128523519665,W-0,198,39179,128523519665
128523519665,R-0,496,1118,null
128523519665,R-0,11430,12186,128523519665
128523519665,R-1,2204,2896,128523519665
128523519665,R-2,4228,5072,128523519665
128523519665,R-3,6202,6933,128523519665
128523519665,R-4,8198,8893,128523519665
128524519665,W-0,153,23811,128524519665
128524519665,R-0,467,1232,null
128524519665,R-0,11497,12395,128524519665
128524519665,R-1,2195,3019,128524519665
128524519665,R-2,4221,4980,128524519665
128524519665,R-3,6201,6896,128524519665
128524519665,R-4,8198,9131,128524519665
128525519665,W-0,241,8732,128525519665
128525519665,R-0,640,1464,null
128525519665,R-0,11810,12532,128525519665
128525519665,R-1,2196,2903,128525519665
128525519665,R-2,4227,5117,128525519665
128525519665,R-3,6203,6938,128525519665
128525519665,R-4,8207,8984,128525519665
128526019665,W-0,214,12037,128526019665
128526019665,R-0,500,1518,null
128526019665,R-0,12158,12779,128526019665
128526019665,R-1,2215,3012,128526019665
128526019665,R-2,4198,4947,128526019665
128526019665,R-3,6200,6953,128526019665
128526019665,R-4,8208,9007,128526019665
128528019665,W-0,197,15096,128528019665
128528019665,R-0,499,1539,null
128528019665,R-0,11801,12827,128528019665
128528019665,R-1,2179,3198,null
128528019665,R-1,13420,14233,128528019665
128528019665,R-2,4205,5167,128528019665
128528019665,R-3,6204,7065,128528019665
128528019665,R-4,8187,9124,128528019665
128528519665,W-0,214,23330,128528519665
128528519665,R-0,530,1193,null
128528519665,R-0,11412,12155,128528519665
128528519665,R-1,2178,3073,null
128528519665,R-1,13333,14330,128528519665
128528519665,R-2,4201,5081,128528519665
128528519665,R-3,6199,6954,128528519665
128528519665,R-4,8201,8971,128528519665
128529019665,W-0,379,33691,128529019665
128529019665,R-0,221,1098,null
128529019665,R-0,11331,12049,128529019665
128529019665,R-1,2203,2920,128529019665
128529019665,R-2,4206,4936,128529019665
128529019665,R-3,6202,6986,128529019665
128529019665,R-4,8244,9159,128529019665
128529519665,W-0,210,182316,128529519665
128529519665,R-0,523,1609,null
128529519665,R-0,11834,12540,128529519665
128529519665,R-1,2179,3028,128529519665
128529519665,R-2,4189,5212,128529519665
128529519665,R-3,6183,7236,128529519665
128529519665,R-4,8196,9140,128529519665
128530019665,W-0,179,17644,128530019665
128530019665,R-0,150,1546,null
128530019665,R-0,11771,12473,128530019665
128530019665,R-1,2205,2910,128530019665
128530019665,R-2,4189,4844,128530019665
128530019665,R-3,6218,6969,128530019665
128530019665,R-4,8201,8867,128530019665
128532519665,W-0,635,13477,128532519665
128532519665,R-0,508,1845,null
128532519665,R-0,12128,13582,128532519665
128532519665,R-1,2171,3076,128532519665
128532519665,R-2,4181,4763,null
128532519665,R-2,15048,15738,128532519665
128532519665,R-3,6190,6764,null
128532519665,R-3,16995,17565,128532519665
128532519665,R-4,8186,9094,128532519665
128533519665,W-0,197,36988,128533519665
128533519665,R-0,453,1267,null
128533519665,R-0,11522,12253,128533519665
128533519665,R-1,2180,2852,128533519665
128533519665,R-2,4230,4953,128533519665
128533519665,R-3,6207,6795,128533519665
128533519665,R-4,8174,8796,128533519665
128534019665,W-0,230,80662,128534019665
128534019665,R-0,505,1158,null
128534019665,R-0,11420,12068,128534019665
128534019665,R-1,2186,2878,128534019665
128534019665,R-2,4241,4949,128534019665
128534019665,R-3,6197,6992,128534019665
128534019665,R-4,8201,9393,128534019665
128534519665,W-0,565,38649,128534519665
128534519665,R-0,326,973,null
128534519665,R-0,11299,11975,128534519665
128534519665,R-1,2213,2990,128534519665
