,W-0,R-0,R-1,R-2,R-3,R-4,
127912885541,62833,23037,5336,11026,23126,11087,
127914385541,12229,13164,2934,4884,6994,8903,
127915385541,18001,1585,3052,5127,9352,9592,
127916385541,13704,1425,2952,4960,6858,9131,
127917385541,111047,1769,3780,4973,6845,9415,
127917885541,97361,1872,3278,5105,7179,9038,
127918385541,36780,12099,2901,4895,6994,9083,
127918885541,60845,12714,2956,5275,6980,9034,
127919385541,107444,1344,3250,5023,7137,9023,
127919885541,81094,1542,3036,5016,6949,9015,
127921385541,44937,13892,3620,5020,7012,8982,
127922385541,12242,12426,2983,5028,6960,9339,
127922885541,34237,1273,2826,4854,6771,8834,
127923385541,14057,1669,3185,5141,6984,8887,
127923885541,30944,1901,3170,5306,7018,9237,
127924385541,45400,1591,3189,4877,6870,8885,
127924885541,96781,1429,3123,5075,7009,8808,
127925385541,65957,1564,3036,4936,6852,8939,
127926385541,24619,1628,3180,5044,7050,8968,
127926885541,45380,7171,6767,7020,7430,8848,
127927385541,31686,11992,3078,4953,6940,8946,
127927885541,29928,1968,3208,4944,6832,8959,
127928885541,25795,1439,2931,5053,6893,9140,
127929885541,50050,1722,3331,5148,7000,9299,
127930385541,19018,1579,3029,5007,6823,8793,
127932385541,44871,1637,3251,5045,6814,8963,
127932885541,48594,1507,2848,4896,6797,8774,
127933385541,52349,1527,3092,4931,7011,9051,
127933885541,33305,1379,3075,5059,7180,9054,
127934385541,25006,1691,3322,5256,7130,8972,
127936885541,26607,1745,2977,5249,6725,8940,
127937885541,27990,1329,2922,5118,6956,9056,
127938385541,14369,1295,2834,4760,6943,8835,
127938885541,36223,1316,3135,4944,6922,8844,
127939385541,38896,3637,13869,4796,6758,8862,
127939885541,13779,1351,2977,4851,6870,8754,
127940885541,38274,1593,3075,4876,6804,8848,
127941385541,47713,1548,4446,5870,7172,9009,
127941885541,43344,1513,3096,4924,6893,8877,
127943885541,25786,1410,2941,4815,7044,8968,
127944385541,12632,1245,2808,4714,6776,9037,
127945885541,57806,11782,3101,4975,7305,8933,
127946385541,20668,1752,3095,5774,6838,8919,
127946885541,12198,1610,2958,5939,6882,8900,
127947385541,21724,1405,2978,4951,6862,8798,
127948385541,94404,12119,3069,4958,6970,9092,
127949885541,12061,1330,3007,5084,7007,9138,
127950385541,114264,1278,2970,4915,6870,8799,
127950885541,13146,1566,3190,4924,7011,8804,
127951885541,38553,1441,2874,4976,6806,8805,
