Time(micros),Thread, Start(micros),Delay (micros),Value
114223301170,W-0,405,4989,114223301170
114223301170,R-0,3556,5674,114223301170
114223301170,R-1,2310,7477,114223301170
114223301170,R-2,4459,6567,114223301170
114223301170,R-3,6215,8567,114223301170
114223301170,R-4,8404,12198,114223301170
114224801170,W-0,208,3818,114224801170
114224801170,R-0,882,1660,114224801170
114224801170,R-1,2176,3146,114224801170
114224801170,R-2,4196,5026,114224801170
114224801170,R-3,6210,6958,114224801170
114224801170,R-4,8217,8970,114224801170
114225801170,W-0,202,1509,114225801170
114225801170,R-0,223,3818,114225801170
114225801170,R-1,3442,5752,114225801170
114225801170,R-2,5344,6180,114225801170
114225801170,R-3,6370,7070,114225801170
114225801170,R-4,8186,9063,114225801170
114226801170,W-0,188,1715,114226801170
114226801170,R-0,535,1439,114226801170
114226801170,R-1,2192,3079,114226801170
114226801170,R-2,4219,5024,114226801170
114226801170,R-3,6190,7117,114226801170
114226801170,R-4,8198,9025,114226801170
114227801170,W-0,204,98490,114227801170
114227801170,R-0,532,1293,114227801170
114227801170,R-1,2120,3437,114227801170
114227801170,R-2,4241,5034,114227801170
114227801170,R-3,6180,6933,114227801170
114227801170,R-4,8189,8979,114227801170
114228301170,W-0,664,2055,114228301170
114228301170,R-0,971,2477,114228301170
114228301170,R-1,2246,3156,114228301170
114228301170,R-2,4125,4798,114228301170
114228301170,R-3,6230,7014,114228301170
114228301170,R-4,8194,8938,114228301170
114228801170,W-0,322,2026,114228801170
114228801170,R-0,613,2435,114228801170
114228801170,R-1,2236,3110,114228801170
114228801170,R-2,4189,5056,114228801170
114228801170,R-3,6214,6993,114228801170
114228801170,R-4,8214,9020,114228801170
114229301170,W-0,215,1822,114229301170
114229301170,R-0,348,1400,114229301170
114229301170,R-1,2206,3023,114229301170
114229301170,R-2,4198,5698,114229301170
114229301170,R-3,6201,6964,114229301170
114229301170,R-4,8203,9006,114229301170
114229801170,W-0,238,1383,114229801170
114229801170,R-0,630,1665,114229801170
114229801170,R-1,2178,2993,114229801170
114229801170,R-2,4196,5038,114229801170
114229801170,R-3,6187,6948,114229801170
114229801170,R-4,8210,9064,114229801170
114230301170,W-0,201,1682,114230301170
114230301170,R-0,554,1389,114230301170
114230301170,R-1,2205,3399,114230301170
114230301170,R-2,4197,5195,114230301170
114230301170,R-3,7023,7980,114230301170
114230301170,R-4,8185,9097,114230301170
114231801170,W-0,155,1275,114231801170
114231801170,R-0,209,1492,114231801170
114231801170,R-1,2232,3065,114231801170
114231801170,R-2,4247,5142,114231801170
114231801170,R-3,6171,6984,114231801170
114231801170,R-4,8235,9049,114231801170
114232801170,W-0,178,1577,114232801170
114232801170,R-0,491,1293,114232801170
114232801170,R-1,2241,3108,114232801170
114232801170,R-2,4192,4964,114232801170
114232801170,R-3,6216,7006,114232801170
114232801170,R-4,8189,8812,114232801170
114233301170,W-0,225,1587,114233301170
114233301170,R-0,578,1339,114233301170
114233301170,R-1,2263,3162,114233301170
114233301170,R-2,4201,4956,114233301170
114233301170,R-3,6179,6797,114233301170
114233301170,R-4,8179,8872,114233301170
114233801170,W-0,214,1611,114233801170
114233801170,R-0,346,1405,114233801170
114233801170,R-1,2200,3013,114233801170
114233801170,R-2,4217,4995,114233801170
114233801170,R-3,6214,6943,114233801170
114233801170,R-4,8191,8983,114233801170
114234301170,W-0,323,1428,114234301170
114234301170,R-0,784,1933,114234301170
114234301170,R-1,2220,3114,114234301170
114234301170,R-2,4188,5110,114234301170
114234301170,R-3,6193,7107,114234301170
114234301170,R-4,8191,9088,114234301170
114234801170,W-0,237,1253,114234801170
114234801170,R-0,548,1463,114234801170
114234801170,R-1,2284,3183,114234801170
114234801170,R-2,4194,5132,114234801170
114234801170,R-3,6195,7003,114234801170
114234801170,R-4,8318,8972,114234801170
114235301170,W-0,201,7573,114235301170
114235301170,R-0,546,1538,114235301170
114235301170,R-1,2286,3183,114235301170
114235301170,R-2,4235,5092,114235301170
114235301170,R-3,6188,7091,114235301170
114235301170,R-4,8204,8992,114235301170
114235801170,W-0,303,1775,114235801170
114235801170,R-0,641,1491,114235801170
114235801170,R-1,2161,3008,114235801170
114235801170,R-2,4181,4944,114235801170
114235801170,R-3,6190,6794,114235801170
114235801170,R-4,8232,9083,114235801170
114236801170,W-0,221,2077,114236801170
114236801170,R-0,613,1467,114236801170
114236801170,R-1,2246,3159,114236801170
114236801170,R-2,4268,5099,114236801170
114236801170,R-3,6186,7043,114236801170
114236801170,R-4,8183,8925,114236801170
114237301170,W-0,233,3352,114237301170
114237301170,R-0,528,1506,114237301170
114237301170,R-1,2217,2991,114237301170
114237301170,R-2,4244,5003,114237301170
114237301170,R-3,6215,6880,114237301170
114237301170,R-4,8229,8915,114237301170
114237801170,W-0,177,1559,114237801170
