Time(micros),Thread, Start(micros),Delay (micros),Value
123150280648,W-0,1627,4580,123150280648
123150280648,R-0,416,3982,null
123150280648,R-0,23576,24243,123150280648
123150280648,R-1,5096,8965,123150280648
123150280648,R-2,4182,9326,123150280648
123150280648,R-3,6264,14705,123150280648
123150280648,R-4,8182,15010,123150280648
123151780648,W-0,152,72692,123151780648
123151780648,R-0,410,1256,null
123151780648,R-0,11460,12029,null
123151780648,R-0,22283,23150,null
123151780648,R-0,33344,34109,null
123151780648,R-0,44312,45227,null
123151780648,R-0,55447,56404,null
123151780648,R-0,66598,67345,null
123151780648,R-0,78519,79567,null
123151780648,R-0,89739,90632,123151780648
123151780648,R-1,2183,2928,null
123151780648,R-1,13149,14100,null
123151780648,R-1,24285,25109,null
123151780648,R-1,35498,36214,null
123151780648,R-1,46438,47148,null
123151780648,R-1,57332,58055,null
123151780648,R-1,68238,68981,null
123151780648,R-1,79172,80064,null
123151780648,R-1,90247,91026,123151780648
123151780648,R-2,4190,5137,null
123151780648,R-2,15321,15928,null
123151780648,R-2,26165,26901,null
123151780648,R-2,37096,37657,null
123151780648,R-2,47847,48546,null
123151780648,R-2,58741,59449,null
123151780648,R-2,69631,70401,null
123151780648,R-2,80577,81197,null
123151780648,R-2,91411,92175,123151780648
123151780648,R-3,6221,7049,null
123151780648,R-3,17244,17920,null
123151780648,R-3,28157,29042,null
123151780648,R-3,39238,39874,null
123151780648,R-3,50057,50839,null
123151780648,R-3,61125,61893,null
123151780648,R-3,72230,73164,null
123151780648,R-3,83682,84332,null
123151780648,R-3,94557,95306,123151780648
123151780648,R-4,8189,8855,null
123151780648,R-4,19036,19782,null
123151780648,R-4,29965,30573,null
123151780648,R-4,40817,41569,null
123151780648,R-4,51716,52514,null
123151780648,R-4,62694,63503,null
123151780648,R-4,74554,75719,null
123151780648,R-4,85870,86664,null
123151780648,R-4,96873,97584,123151780648
123152780648,W-0,257,1636,123152780648
123152780648,R-0,557,1321,null
123152780648,R-0,11590,12434,123152780648
123152780648,R-1,2195,3120,null
123152780648,R-1,13322,14158,123152780648
123152780648,R-2,4272,5001,null
123152780648,R-2,15228,16255,123152780648
123152780648,R-3,6186,6905,null
123152780648,R-3,17125,17869,123152780648
123152780648,R-4,8207,8873,null
123152780648,R-4,19090,19816,123152780648
123153780648,W-0,205,1232,123153780648
123153780648,R-0,589,1493,null
123153780648,R-0,11721,12541,123153780648
123153780648,R-1,2197,3074,123153780648
123153780648,R-2,4187,5033,123153780648
123153780648,R-3,6181,6994,123153780648
123153780648,R-4,8189,9061,123153780648
123154780648,W-0,203,45314,123154780648
123154780648,R-0,590,1712,null
123154780648,R-0,11925,12675,123154780648
123154780648,R-1,2196,3156,123154780648
123154780648,R-2,4202,4952,123154780648
123154780648,R-3,6194,6850,123154780648
123154780648,R-4,8177,8968,123154780648
123155280648,W-0,236,12341,123155280648
123155280648,R-0,568,1574,null
123155280648,R-0,11836,12689,123155280648
123155280648,R-1,2245,3163,null
123155280648,R-1,13468,14290,null
123155280648,R-1,24484,25241,123155280648
123155280648,R-2,4286,5311,123155280648
123155280648,R-3,6231,6932,123155280648
123155280648,R-4,8213,9855,123155280648
123155780648,W-0,233,186909,123155780648
123155780648,R-0,233,1530,null
123155780648,R-0,11828,12657,null
123155780648,R-0,22843,23774,null
123155780648,R-0,33967,34634,null
123155780648,R-0,44864,45585,null
123155780648,R-0,55818,56582,null
123155780648,R-0,66817,67542,null
123155780648,R-0,77787,78611,null
123155780648,R-0,88899,89586,null
123155780648,R-0,99791,100654,null
123155780648,R-0,110892,111665,null
123155780648,R-0,121856,122606,null
123155780648,R-0,132826,133448,null
123155780648,R-0,143647,144204,null
123155780648,R-0,154435,155557,null
123155780648,R-0,165773,166450,null
123155780648,R-0,176682,177421,null
123155780648,R-0,190121,210534,null
123155780648,R-0,221634,222496,123155780648
123155780648,R-1,2252,3302,null
123155780648,R-1,13579,14624,null
123155780648,R-1,24858,25639,null
123155780648,R-1,35824,36730,null
123155780648,R-1,46927,47637,null
123155780648,R-1,57879,58683,null
123155780648,R-1,68935,69672,null
123155780648,R-1,79860,81302,null
123155780648,R-1,91547,92445,null
123155780648,R-1,102702,103573,null
123155780648,R-1,113817,114604,null
123155780648,R-1,124932,125708,null
123155780648,R-1,135903,137695,null
123155780648,R-1,147866,148453,null
123155780648,R-1,158639,159290,null
123155780648,R-1,169528,170323,null
123155780648,R-1,180533,182493,null
123155780648,R-1,197591,198573,123155780648
123155780648,R-2,4197,5391,null
123155780648,R-2,15654,16561,null
123155780648,R-2,26746,27574,null
123155780648,R-2,37762,38585,null
123155780648,R-2,48821,49500,null
123155780648,R-2,59729,60509,null
123155780648,R-2,70745,71526,null
123155780648,R-2,81726,82391,null
123155780648,R-2,92605,93425,null
123155780648,R-2,103659,104609,null
123155780648,R-2,114827,115534,null
123155780648,R-2,125840,129272,null
123155780648,R-2,142268,143034,null
123155780648,R-2,153344,154132,null
123155780648,R-2,164399,165302,null
123155780648,R-2,175500,176214,null
123155780648,R-2,189841,210203,null
123155780648,R-2,221263,222249,123155780648
123155780648,R-3,6241,7136,null
123155780648,R-3,17437,18422,null
123155780648,R-3,28609,29309,null
123155780648,R-3,39495,40228,null
123155780648,R-3,50453,51245,null
123155780648,R-3,61456,62139,null
123155780648,R-3,72421,73293,null
123155780648,R-3,83523,84221,null
123155780648,R-3,94436,95295,null
123155780648,R-3,105511,106318,null
123155780648,R-3,116543,117419,null
123155780648,R-3,128169,129166,null
123155780648,R-3,142547,143174,null
123155780648,R-3,153664,154427,null
123155780648,R-3,164645,165514,null
123155780648,R-3,175725,176518,null
123155780648,R-3,189391,212198,null
123155780648,R-3,222467,223196,123155780648
123155780648,R-4,8202,9179,null
123155780648,R-4,19429,20258,null
123155780648,R-4,30440,31103,null
123155780648,R-4,41298,42041,null
123155780648,R-4,52283,53125,null
123155780648,R-4,63320,63998,null
123155780648,R-4,74192,75045,null
123155780648,R-4,85252,86022,null
123155780648,R-4,96215,97041,null
123155780648,R-4,107244,108061,null
123155780648,R-4,119416,120102,null
123155780648,R-4,130950,131624,null
123155780648,R-4,144576,145205,null
123155780648,R-4,155430,156019,null
123155780648,R-4,166246,167215,null
123155780648,R-4,177553,178317,null
123155780648,R-4,189634,190685,null
123155780648,R-4,203235,204561,123155780648
123156280648,W-0,248,76048,123156280648
123156280648,R-0,579,1435,null
123156280648,R-0,11661,12322,123156280648
123156280648,R-1,2222,3011,123156280648
123156280648,R-2,4249,5085,123156280648
123156280648,R-3,6202,6969,123156280648
123156280648,R-4,8174,9066,123156280648
123156780648,W-0,212,5344,123156780648
123156780648,R-0,515,1411,null
123156780648,R-0,11651,12260,123156780648
123156780648,R-1,2190,2976,123156780648
123156780648,R-2,4200,4817,null
123156780648,R-2,15034,15787,123156780648
123156780648,R-3,6255,7206,123156780648
123156780648,R-4,8303,9222,123156780648
123157280648,W-0,211,20918,123157280648
123157280648,R-0,451,5801,null
123157280648,R-0,16031,16889,null
123157280648,R-0,27451,28228,123157280648
123157280648,R-1,4608,5622,null
123157280648,R-1,16409,17409,123157280648
123157280648,R-2,4576,5956,null
123157280648,R-2,16298,17069,123157280648
123157280648,R-3,6208,7170,null
123157280648,R-3,17396,18168,null
123157280648,R-3,28439,29716,123157280648
123157280648,R-4,8207,9102,null
123157280648,R-4,19316,20145,null
123157280648,R-4,30423,31189,123157280648
123158780648,W-0,208,1540,123158780648
123158780648,R-0,534,1493,null
123158780648,R-0,11718,12641,123158780648
123158780648,R-1,2177,3253,123158780648
123158780648,R-2,4218,5603,123158780648
123158780648,R-3,6196,7084,123158780648
123158780648,R-4,8197,9067,123158780648
123159780648,W-0,208,1318,123159780648
123159780648,R-0,517,1330,null
123159780648,R-0,12457,13315,123159780648
123159780648,R-1,2213,3076,123159780648
123159780648,R-2,4187,4938,123159780648
123159780648,R-3,6216,6942,123159780648
123159780648,R-4,8243,9432,123159780648
123160280648,W-0,185,1552,123160280648
123160280648,R-0,551,1517,null
123160280648,R-0,11744,12467,123160280648
123160280648,R-1,2133,3042,123160280648
123160280648,R-2,4183,4883,123160280648
123160280648,R-3,6185,6875,123160280648
123160280648,R-4,8202,8822,123160280648
123160780648,W-0,230,3424,123160780648
123160780648,R-0,283,1238,null
123160780648,R-0,11463,12273,123160780648
123160780648,R-1,2132,2910,123160780648
123160780648,R-2,4193,5075,null
123160780648,R-2,15290,16080,123160780648
123160780648,R-3,6194,6872,123160780648
123160780648,R-4,8164,8802,123160780648
123161280648,W-0,209,1508,123161280648
123161280648,R-0,212,1138,null
123161280648,R-0,11404,12128,123161280648
123161280648,R-1,2251,3455,123161280648
123161280648,R-2,4210,5186,123161280648
123161280648,R-3,6192,7346,123161280648
123161280648,R-4,8241,9213,123161280648
123161780648,W-0,195,3635,123161780648
123161780648,R-0,193,1314,null
123161780648,R-0,11599,12994,123161780648
123161780648,R-1,2147,2932,null
123161780648,R-1,13168,14104,null
123161780648,R-1,24294,25197,123161780648
123161780648,R-2,4204,5023,123161780648
123161780648,R-3,6255,7069,123161780648
123161780648,R-4,8202,9100,123161780648
123162280648,W-0,270,1545,123162280648
123162280648,R-0,221,1121,null
123162280648,R-0,11349,12488,123162280648
123162280648,R-1,2125,2850,null
123162280648,R-1,13129,13718,123162280648
123162280648,R-2,4156,4977,123162280648
123162280648,R-3,6219,6982,null
123162280648,R-3,17192,18203,123162280648
123162280648,R-4,8199,9275,123162280648
123162780648,W-0,199,1738,123162780648
123162780648,R-0,630,1470,null
123162780648,R-0,11732,12346,123162780648
123162780648,R-1,2182,2828,null
123162780648,R-1,13049,13958,123162780648
123162780648,R-2,4188,5167,null
123162780648,R-2,15461,16266,123162780648
123162780648,R-3,6208,7000,null
123162780648,R-3,17235,17996,123162780648
123162780648,R-4,8213,9332,123162780648
123163780648,W-0,241,1836,123163780648
123163780648,R-0,589,1529,null
123163780648,R-0,11785,12503,123163780648
123163780648,R-1,2208,3327,123163780648
123163780648,R-2,4311,5142,123163780648
123163780648,R-3,6179,7041,123163780648
123163780648,R-4,8196,8905,123163780648
123164280648,W-0,217,1329,123164280648
123164280648,R-0,589,1618,null
123164280648,R-0,11881,12810,null
123164280648,R-0,23035,23819,123164280648
123164280648,R-1,2197,2963,123164280648
123164280648,R-2,4205,5171,null
123164280648,R-2,15537,16488,123164280648
123164280648,R-3,6202,7125,null
123164280648,R-3,17467,18157,null
123164280648,R-3,28380,29119,123164280648
123164280648,R-4,8250,9626,null
123164280648,R-4,19930,20915,null
123164280648,R-4,31135,31784,123164280648
123164780648,W-0,214,1588,123164780648
123164780648,R-0,532,1408,null
123164780648,R-0,11638,12239,123164780648
123164780648,R-1,2227,3147,123164780648
123164780648,R-2,4221,5026,123164780648
123164780648,R-3,6281,7060,123164780648
123164780648,R-4,8407,9119,123164780648
123165280648,W-0,576,1732,123165280648
123165280648,R-0,233,1435,null
123165280648,R-0,12091,13042,123165280648
123165280648,R-1,2221,3263,123165280648
123165280648,R-2,4245,5114,123165280648
123165280648,R-3,6204,7175,123165280648
123165280648,R-4,8195,9124,123165280648
123166280648,W-0,239,5201,123166280648
123166280648,R-0,187,1077,null
123166280648,R-0,11714,12455,123166280648
123166280648,R-1,2257,3241,123166280648
123166280648,R-2,4171,5649,123166280648
123166280648,R-3,6217,7018,123166280648
123166280648,R-4,8191,9001,123166280648
123167280648,W-0,197,1621,123167280648
123167280648,R-0,533,1130,null
123167280648,R-0,12014,12839,123167280648
123167280648,R-1,2213,3104,123167280648
123167280648,R-2,4200,4831,123167280648
123167280648,R-3,6186,6910,123167280648
123167280648,R-4,8215,9050,123167280648
123167780648,W-0,208,2700,123167780648
123167780648,R-0,608,1711,null
123167780648,R-0,11941,12588,123167780648
123167780648,R-1,2237,3006,123167780648
123167780648,R-2,4225,5123,123167780648
123167780648,R-3,6195,6811,123167780648
123167780648,R-4,8207,8961,123167780648
123169780648,W-0,244,1528,123169780648
123169780648,R-0,524,1222,null
123169780648,R-0,11458,12034,123169780648
123169780648,R-1,2192,2865,123169780648
123169780648,R-2,4187,4950,123169780648
123169780648,R-3,6194,6849,null
123169780648,R-3,17070,17713,123169780648
123169780648,R-4,8201,8855,123169780648
123170280648,W-0,205,1865,123170280648
123170280648,R-0,618,2254,null
123170280648,R-0,12520,13345,123170280648
123170280648,R-1,2240,3232,123170280648
123170280648,R-2,4191,4835,123170280648
123170280648,R-3,6213,6894,123170280648
123170280648,R-4,8208,9066,123170280648
123170780648,W-0,222,1297,123170780648
123170780648,R-0,294,1205,null
123170780648,R-0,11463,12084,123170780648
